START TIME:2024-04-03 23:15:08
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,3.100000e-06, -5.00000e-01, -1.70271e-07, -5.00000e-01, -5.96325e-04
1,1.244030e-01, -5.00000e-01, -3.91839e-08, -5.00000e-01, -6.70446e-04
1,1.244486e-01, -1.20000e+00, -8.69176e-08, -5.00000e-01, -8.22869e-04
1,2.487880e-01, -1.20000e+00, -5.05514e-08, -5.00000e-01, -9.29062e-04
1,3.054471e-01, -1.20000e+00, -4.43501e-08, -5.00000e-01, -9.69009e-04
1,3.823572e-01, -1.20000e+00, -4.01647e-08, -5.00000e-01, -1.01893e-03
1,4.388541e-01, -1.20000e+00, -3.63543e-08, -5.00000e-01, -1.05393e-03
1,4.957439e-01, -1.20000e+00, -3.42797e-08, -5.00000e-01, -1.08796e-03
1,5.523432e-01, -1.20000e+00, -3.25974e-08, -5.00000e-01, -1.12101e-03
1,6.088963e-01, -1.20000e+00, -3.11863e-08, -5.00000e-01, -1.15348e-03
1,6.655205e-01, -1.20000e+00, -3.00120e-08, -5.00000e-01, -1.18511e-03
2,6.655937e-01, -5.00000e-01, 7.96439e-08, -5.00000e-01, -1.10316e-03
2,7.221353e-01, -5.00000e-01, 1.14962e-08, -5.00000e-01, -1.08969e-03
2,7.221739e-01, -1.20000e+00, -5.23119e-08, -5.00000e-01, -1.23703e-03
2,8.464595e-01, -1.20000e+00, -2.77801e-08, -5.00000e-01, -1.31340e-03
2,9.030524e-01, -1.20000e+00, -2.66709e-08, -5.00000e-01, -1.34481e-03
2,9.596650e-01, -1.20000e+00, -2.58394e-08, -5.00000e-01, -1.37567e-03
2,1.016166e+00, -1.20000e+00, -2.51442e-08, -5.00000e-01, -1.40609e-03
2,1.072661e+00, -1.20000e+00, -2.45327e-08, -5.00000e-01, -1.43655e-03
2,1.129182e+00, -1.20000e+00, -2.40178e-08, -5.00000e-01, -1.46651e-03
2,1.185778e+00, -1.20000e+00, -2.36011e-08, -5.00000e-01, -1.49632e-03
2,1.242349e+00, -1.20000e+00, -2.31530e-08, -5.00000e-01, -1.52639e-03
3,1.242389e+00, -5.00000e-01, 8.84514e-08, -5.00000e-01, -1.41505e-03
3,1.298914e+00, -5.00000e-01, 1.77237e-08, -5.00000e-01, -1.39084e-03
3,1.298975e+00, -1.20000e+00, -4.90057e-08, -5.00000e-01, -1.56359e-03
3,1.423262e+00, -1.20000e+00, -2.40627e-08, -5.00000e-01, -1.64554e-03
3,1.479842e+00, -1.20000e+00, -2.26699e-08, -5.00000e-01, -1.67715e-03
3,1.536383e+00, -1.20000e+00, -2.20320e-08, -5.00000e-01, -1.70800e-03
3,1.592880e+00, -1.20000e+00, -2.16251e-08, -5.00000e-01, -1.73848e-03
3,1.649453e+00, -1.20000e+00, -2.13054e-08, -5.00000e-01, -1.76923e-03
3,1.705989e+00, -1.20000e+00, -2.09957e-08, -5.00000e-01, -1.79968e-03
3,1.762488e+00, -1.20000e+00, -2.07339e-08, -5.00000e-01, -1.83009e-03
3,1.819088e+00, -1.20000e+00, -2.05034e-08, -5.00000e-01, -1.86020e-03
4,1.819147e+00, -5.00000e-01, 9.44769e-08, -5.00000e-01, -1.72166e-03
