START TIME:2024-04-03 23:17:56
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,1.900000e-06, -5.00000e-01, -2.11494e-08, -5.00000e-01, -7.00256e-03
1,5.658690e-02, -5.00000e-01, -1.08245e-08, -5.00000e-01, -7.00481e-03
1,5.663310e-02, 1.20000e+00, 1.14699e-06, -5.00000e-01, -9.29674e-08
1,2.042827e-01, 1.20000e+00, 1.40762e-07, -5.00000e-01, -4.95970e-08
2,2.043298e-01, -5.00000e-01, -1.05004e-06, -5.00000e-01, -3.79981e-03
2,3.265435e-01, -5.00000e-01, -5.78360e-08, -5.00000e-01, -4.14050e-03
2,3.266160e-01, 1.20000e+00, 7.38736e-07, -5.00000e-01, -6.45746e-08
2,3.857907e-01, 1.20000e+00, 1.14016e-07, -5.00000e-01, -4.90520e-08
3,3.858437e-01, -5.00000e-01, -9.57178e-07, -5.00000e-01, -2.04496e-03
3,5.310438e-01, -5.00000e-01, -6.19204e-08, -5.00000e-01, -2.40292e-03
3,5.310876e-01, 1.20000e+00, 4.77544e-07, -5.00000e-01, -5.69902e-08
3,6.704449e-01, 1.20000e+00, 7.05650e-08, -5.00000e-01, -3.62197e-08
4,6.704968e-01, -5.00000e-01, -6.34679e-07, -5.00000e-01, -1.34965e-03
4,7.947183e-01, -5.00000e-01, -6.37613e-08, -5.00000e-01, -1.56281e-03
4,7.947517e-01, 1.20000e+00, 3.59516e-07, -5.00000e-01, -5.34832e-08
4,9.341246e-01, 1.20000e+00, 6.44388e-08, -5.00000e-01, -3.38835e-08
5,9.342502e-01, -5.00000e-01, -6.12164e-07, -5.00000e-01, -9.76273e-04
5,1.078796e+00, -5.00000e-01, -6.69855e-08, -5.00000e-01, -1.17475e-03
5,1.078844e+00, 1.20000e+00, 3.03722e-07, -5.00000e-01, -5.16738e-08
5,1.218219e+00, 1.20000e+00, 6.13140e-08, -5.00000e-01, -3.29049e-08
6,1.218258e+00, -5.00000e-01, -5.85422e-07, -5.00000e-01, -7.93694e-04
6,1.342725e+00, -5.00000e-01, -6.52256e-08, -5.00000e-01, -9.37747e-04
6,1.342761e+00, 1.20000e+00, 2.69553e-07, -5.00000e-01, -5.05937e-08
6,1.482145e+00, 1.20000e+00, 5.93504e-08, -5.00000e-01, -3.22827e-08
7,1.482207e+00, -5.00000e-01, -5.56131e-07, -5.00000e-01, -6.77814e-04
7,1.606624e+00, -5.00000e-01, -6.40548e-08, -5.00000e-01, -8.00794e-04
7,1.606659e+00, 1.20000e+00, 2.49292e-07, -5.00000e-01, -5.00813e-08
7,1.746026e+00, 1.20000e+00, 5.80131e-08, -5.00000e-01, -3.18484e-08
8,1.746069e+00, -5.00000e-01, -5.28995e-07, -5.00000e-01, -5.99776e-04
8,1.870513e+00, -5.00000e-01, -6.29455e-08, -5.00000e-01, -7.07639e-04
8,1.870566e+00, 1.20000e+00, 2.35889e-07, -5.00000e-01, -4.97529e-08
