START TIME:2024-04-04 00:57:24
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,3.600000e-06, -5.00000e-01, -3.86160e-08, -5.00000e-01, -1.95044e-03
1,5.660420e-02, -5.00000e-01, -2.87539e-08, -5.00000e-01, -2.01565e-03
1,5.664200e-02, 1.10000e+00, 4.78752e-07, -5.00000e-01, -1.28258e-03
1,1.007659e-01, 1.10000e+00, 3.40642e-07, -5.00000e-01, -1.10729e-03
1,1.652600e-01, 1.10000e+00, 2.57396e-07, -5.00000e-01, -9.53126e-04
1,2.094538e-01, 1.10000e+00, 1.91161e-07, -5.00000e-01, -8.82329e-04
1,2.536293e-01, 1.10000e+00, 1.66051e-07, -5.00000e-01, -8.26090e-04
1,2.977567e-01, 1.10000e+00, 1.47064e-07, -5.00000e-01, -7.82174e-04
1,3.420083e-01, 1.10000e+00, 1.35608e-07, -5.00000e-01, -7.43821e-04
1,3.861650e-01, 1.10000e+00, 1.25659e-07, -5.00000e-01, -7.10807e-04
1,4.303442e-01, 1.10000e+00, 1.17845e-07, -5.00000e-01, -6.81447e-04
1,4.744455e-01, 1.10000e+00, 1.11186e-07, -5.00000e-01, -6.54957e-04
2,4.744944e-01, -5.00000e-01, -8.04224e-07, -5.00000e-01, -1.48067e-03
2,5.395946e-01, -5.00000e-01, -2.25610e-07, -5.00000e-01, -1.79886e-03
2,5.396319e-01, 1.10000e+00, 6.09148e-07, -5.00000e-01, -1.11851e-03
2,6.250048e-01, 1.10000e+00, 3.33115e-07, -5.00000e-01, -8.18733e-04
2,6.692963e-01, 1.10000e+00, 2.30013e-07, -5.00000e-01, -7.33138e-04
2,7.135095e-01, 1.10000e+00, 1.87075e-07, -5.00000e-01, -6.72228e-04
2,7.576194e-01, 1.10000e+00, 1.56656e-07, -5.00000e-01, -6.26751e-04
2,8.018209e-01, 1.10000e+00, 1.36188e-07, -5.00000e-01, -5.89613e-04
2,8.460368e-01, 1.10000e+00, 1.22826e-07, -5.00000e-01, -5.59051e-04
