START TIME:2024-04-04 01:10:56
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,3.600000e-06, -5.00000e-01, -1.06956e-07, -5.00000e-01, -2.67980e-03
1,1.244125e-01, -5.00000e-01, -3.64074e-08, -5.00000e-01, -2.89172e-03
1,1.245783e-01, 7.00000e-01, 3.19935e-07, -5.00000e-01, -2.39498e-03
1,1.687874e-01, 7.00000e-01, 2.43235e-07, -5.00000e-01, -2.22619e-03
2,1.688316e-01, -5.00000e-01, -6.62244e-07, -5.00000e-01, -2.60327e-03
2,2.129583e-01, -5.00000e-01, -1.45669e-07, -5.00000e-01, -2.76572e-03
2,3.371858e-01, -5.00000e-01, -4.15918e-08, -5.00000e-01, -2.97650e-03
2,3.372333e-01, 7.00000e-01, 3.11939e-07, -5.00000e-01, -2.46901e-03
2,3.812790e-01, 7.00000e-01, 2.36100e-07, -5.00000e-01, -2.29907e-03
3,3.813208e-01, -5.00000e-01, -6.84642e-07, -5.00000e-01, -2.67792e-03
3,4.255766e-01, -5.00000e-01, -1.54300e-07, -5.00000e-01, -2.84219e-03
3,5.497916e-01, -5.00000e-01, -4.29263e-08, -5.00000e-01, -3.03549e-03
3,5.498449e-01, 7.00000e-01, 3.14482e-07, -5.00000e-01, -2.51284e-03
3,5.939945e-01, 7.00000e-01, 2.36979e-07, -5.00000e-01, -2.33625e-03
4,5.940370e-01, -5.00000e-01, -6.90479e-07, -5.00000e-01, -2.71583e-03
4,6.381042e-01, -5.00000e-01, -1.57023e-07, -5.00000e-01, -2.87743e-03
4,7.623220e-01, -5.00000e-01, -4.34027e-08, -5.00000e-01, -3.06020e-03
4,7.623730e-01, 7.00000e-01, 3.16618e-07, -5.00000e-01, -2.53654e-03
4,8.065593e-01, 7.00000e-01, 2.39481e-07, -5.00000e-01, -2.35663e-03
5,8.066210e-01, -5.00000e-01, -6.91459e-07, -5.00000e-01, -2.73067e-03
5,8.506555e-01, -5.00000e-01, -1.58304e-07, -5.00000e-01, -2.89067e-03
