START TIME:2024-04-04 01:21:18
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,1.800000e-06, -5.00000e-01, -4.59633e-08, -5.00000e-01, -4.67092e-04
1,5.675010e-02, -5.00000e-01, -3.50955e-08, -5.00000e-01, -4.98655e-04
1,5.679360e-02, -8.50000e-01, -8.81888e-08, -5.00000e-01, -5.87152e-04
1,1.810645e-01, -8.50000e-01, -5.52908e-08, -5.00000e-01, -6.75256e-04
2,1.811078e-01, -5.00000e-01, 4.64858e-08, -5.00000e-01, -6.67902e-04
2,4.731857e-01, -5.00000e-01, -1.29452e-08, -5.00000e-01, -7.44387e-04
2,4.733079e-01, -8.50000e-01, -6.54705e-08, -5.00000e-01, -8.22168e-04
2,5.977623e-01, -8.50000e-01, -3.99680e-08, -5.00000e-01, -8.91702e-04
3,5.977978e-01, -5.00000e-01, 5.44098e-08, -5.00000e-01, -8.68723e-04
3,8.096990e-01, -5.00000e-01, -6.12752e-09, -5.00000e-01, -8.96247e-04
3,8.097401e-01, -8.50000e-01, -3.30646e-08, -5.00000e-01, -1.04354e-03
3,8.662880e-01, -8.50000e-01, -2.93110e-08, -5.00000e-01, -1.06513e-03
4,8.663365e-01, -5.00000e-01, 6.64265e-08, -5.00000e-01, -1.03258e-03
4,9.230757e-01, -5.00000e-01, 1.19807e-08, -5.00000e-01, -1.02840e-03
4,9.231237e-01, -8.50000e-01, -9.07426e-08, -5.00000e-01, -1.08529e-03
4,9.796892e-01, -8.50000e-01, -3.81929e-08, -5.00000e-01, -1.11471e-03
5,9.797261e-01, -5.00000e-01, 6.44102e-08, -5.00000e-01, -1.08041e-03
5,1.036375e+00, -5.00000e-01, 1.13964e-08, -5.00000e-01, -1.07802e-03
5,1.036486e+00, -8.50000e-01, -9.10150e-08, -5.00000e-01, -1.13662e-03
5,1.093013e+00, -8.50000e-01, -3.77656e-08, -5.00000e-01, -1.16476e-03
6,1.093055e+00, -5.00000e-01, 5.76488e-08, -5.00000e-01, -1.12962e-03
6,1.149738e+00, -5.00000e-01, 1.12363e-08, -5.00000e-01, -1.12458e-03
6,1.149873e+00, -8.50000e-01, -9.11353e-08, -5.00000e-01, -1.18342e-03
6,1.206526e+00, -8.50000e-01, -3.72518e-08, -5.00000e-01, -1.21176e-03
7,1.206597e+00, -5.00000e-01, 6.59667e-08, -5.00000e-01, -1.17420e-03
7,1.263116e+00, -5.00000e-01, 1.25565e-08, -5.00000e-01, -1.16917e-03
7,1.263159e+00, -8.50000e-01, -9.05642e-08, -5.00000e-01, -1.22865e-03
7,1.319683e+00, -8.50000e-01, -3.65755e-08, -5.00000e-01, -1.25692e-03
8,1.319720e+00, -5.00000e-01, 6.69708e-08, -5.00000e-01, -1.21793e-03
8,1.376362e+00, -5.00000e-01, 1.30825e-08, -5.00000e-01, -1.21030e-03
8,1.376403e+00, -8.50000e-01, -9.03242e-08, -5.00000e-01, -1.27135e-03
8,1.433047e+00, -8.50000e-01, -3.60708e-08, -5.00000e-01, -1.30126e-03
9,1.433079e+00, -5.00000e-01, 6.75841e-08, -5.00000e-01, -1.26050e-03
9,1.489655e+00, -5.00000e-01, 1.35166e-08, -5.00000e-01, -1.25146e-03
9,1.489696e+00, -8.50000e-01, -9.02560e-08, -5.00000e-01, -1.31324e-03
9,1.546228e+00, -8.50000e-01, -3.57402e-08, -5.00000e-01, -1.34092e-03
10,1.546285e+00, -5.00000e-01, 6.81784e-08, -5.00000e-01, -1.29877e-03
10,1.602894e+00, -5.00000e-01, 1.38366e-08, -5.00000e-01, -1.28981e-03
10,1.602947e+00, -8.50000e-01, -8.76905e-08, -5.00000e-01, -1.35374e-03
10,1.659655e+00, -8.50000e-01, -3.52312e-08, -5.00000e-01, -1.37954e-03
11,1.659710e+00, -5.00000e-01, 6.88431e-08, -5.00000e-01, -1.33610e-03
11,1.716210e+00, -5.00000e-01, 1.42866e-08, -5.00000e-01, -1.32834e-03
11,1.716252e+00, -8.50000e-01, -9.02383e-08, -5.00000e-01, -1.38946e-03
11,1.772890e+00, -8.50000e-01, -3.52192e-08, -5.00000e-01, -1.41799e-03
12,1.772984e+00, -5.00000e-01, 6.92034e-08, -5.00000e-01, -1.37331e-03
12,1.829644e+00, -5.00000e-01, 1.44909e-08, -5.00000e-01, -1.36469e-03
12,1.829755e+00, -8.50000e-01, -9.03766e-08, -5.00000e-01, -1.42714e-03
12,1.886302e+00, -8.50000e-01, -3.50606e-08, -5.00000e-01, -1.45417e-03
13,1.886339e+00, -5.00000e-01, 6.95523e-08, -5.00000e-01, -1.41006e-03
13,1.943028e+00, -5.00000e-01, 1.46973e-08, -5.00000e-01, -1.39965e-03
13,1.943070e+00, -8.50000e-01, -9.37650e-08, -5.00000e-01, -1.46563e-03
13,2.008167e+00, -8.50000e-01, -3.74207e-08, -5.00000e-01, -1.49401e-03
14,2.008229e+00, -5.00000e-01, 7.11071e-08, -5.00000e-01, -1.45049e-03
14,2.064756e+00, -5.00000e-01, 1.54252e-08, -5.00000e-01, -1.43855e-03
14,2.064801e+00, -8.50000e-01, -9.02843e-08, -5.00000e-01, -1.50072e-03
14,2.121440e+00, -8.50000e-01, -3.46367e-08, -5.00000e-01, -1.52911e-03
15,2.121499e+00, -5.00000e-01, 7.03506e-08, -5.00000e-01, -1.47977e-03
15,2.178043e+00, -5.00000e-01, 1.53313e-08, -5.00000e-01, -1.46866e-03
15,2.178080e+00, -8.50000e-01, -9.06946e-08, -5.00000e-01, -1.53478e-03
15,2.234704e+00, -8.50000e-01, -3.48551e-08, -5.00000e-01, -1.56194e-03
16,2.234758e+00, -5.00000e-01, 7.04864e-08, -5.00000e-01, -1.51360e-03
16,2.291288e+00, -5.00000e-01, 1.55120e-08, -5.00000e-01, -1.50179e-03
16,2.291337e+00, -8.50000e-01, -9.06544e-08, -5.00000e-01, -1.56776e-03
16,2.347918e+00, -8.50000e-01, -3.48179e-08, -5.00000e-01, -1.59546e-03
17,2.347957e+00, -5.00000e-01, 7.09512e-08, -5.00000e-01, -1.54455e-03
17,2.404494e+00, -5.00000e-01, 1.57205e-08, -5.00000e-01, -1.53397e-03
17,2.404534e+00, -8.50000e-01, -9.06931e-08, -5.00000e-01, -1.60082e-03
17,2.461052e+00, -8.50000e-01, -3.46997e-08, -5.00000e-01, -1.62791e-03
18,2.461090e+00, -5.00000e-01, 7.11510e-08, -5.00000e-01, -1.57701e-03
