START TIME:2024-04-04 01:06:53
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,2.400000e-06, -5.00000e-01, -4.96431e-08, -5.00000e-01, -2.87090e-04
1,5.676310e-02, -5.00000e-01, -3.67936e-08, -5.00000e-01, -3.09045e-04
1,5.680710e-02, -1.00000e+00, -1.18848e-07, -5.00000e-01, -3.92057e-04
1,1.812702e-01, -1.00000e+00, -6.89285e-08, -5.00000e-01, -4.74326e-04
1,2.379860e-01, -1.00000e+00, -6.22442e-08, -5.00000e-01, -5.08103e-04
1,2.947092e-01, -1.00000e+00, -5.72335e-08, -5.00000e-01, -5.39462e-04
1,3.513715e-01, -1.00000e+00, -5.33741e-08, -5.00000e-01, -5.70461e-04
1,4.081514e-01, -1.00000e+00, -4.99844e-08, -5.00000e-01, -6.01284e-04
1,4.648159e-01, -1.00000e+00, -4.69859e-08, -5.00000e-01, -6.30188e-04
1,5.214330e-01, -1.00000e+00, -4.43154e-08, -5.00000e-01, -6.58735e-04
1,5.780866e-01, -1.00000e+00, -4.18540e-08, -5.00000e-01, -6.84609e-04
2,5.781381e-01, -5.00000e-01, 9.13055e-08, -5.00000e-01, -6.52871e-04
2,6.348600e-01, -5.00000e-01, 1.91907e-08, -5.00000e-01, -6.49397e-04
2,6.349016e-01, -1.00000e+00, -7.15990e-08, -5.00000e-01, -7.33376e-04
2,7.594089e-01, -1.00000e+00, -3.85379e-08, -5.00000e-01, -7.96057e-04
2,8.162006e-01, -1.00000e+00, -3.52058e-08, -5.00000e-01, -8.20326e-04
2,8.729873e-01, -1.00000e+00, -3.30079e-08, -5.00000e-01, -8.44187e-04
2,9.296583e-01, -1.00000e+00, -3.12994e-08, -5.00000e-01, -8.66793e-04
2,9.863271e-01, -1.00000e+00, -2.98577e-08, -5.00000e-01, -8.88828e-04
2,1.042957e+00, -1.00000e+00, -2.86241e-08, -5.00000e-01, -9.09799e-04
2,1.099754e+00, -1.00000e+00, -2.75352e-08, -5.00000e-01, -9.31869e-04
2,1.156448e+00, -1.00000e+00, -2.66042e-08, -5.00000e-01, -9.51980e-04
3,1.156488e+00, -5.00000e-01, 5.06403e-08, -5.00000e-01, -8.90858e-04
3,1.436056e+00, -5.00000e-01, 1.18852e-09, -5.00000e-01, -8.89274e-04
3,1.436108e+00, -1.00000e+00, -3.52163e-08, -5.00000e-01, -1.07619e-03
3,1.492763e+00, -1.00000e+00, -2.92519e-08, -5.00000e-01, -1.09952e-03
3,1.549403e+00, -1.00000e+00, -2.67113e-08, -5.00000e-01, -1.11971e-03
3,1.605960e+00, -1.00000e+00, -2.50069e-08, -5.00000e-01, -1.13960e-03
3,1.662489e+00, -1.00000e+00, -2.37799e-08, -5.00000e-01, -1.15844e-03
3,1.719019e+00, -1.00000e+00, -2.28723e-08, -5.00000e-01, -1.17644e-03
3,1.775648e+00, -1.00000e+00, -2.21679e-08, -5.00000e-01, -1.19318e-03
3,1.832329e+00, -1.00000e+00, -2.15943e-08, -5.00000e-01, -1.21125e-03
3,1.888847e+00, -1.00000e+00, -2.11124e-08, -5.00000e-01, -1.22835e-03
3,1.945376e+00, -1.00000e+00, -2.06933e-08, -5.00000e-01, -1.24485e-03
4,1.945458e+00, -5.00000e-01, 5.69274e-08, -5.00000e-01, -1.15902e-03
