START TIME:2024-04-04 01:09:34
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,4.500000e-06, -5.00000e-01, -4.39057e-08, -5.00000e-01, -3.28965e-04
1,5.683450e-02, -5.00000e-01, -3.25506e-08, -5.00000e-01, -3.53048e-04
1,5.688110e-02, -1.00000e+00, -1.09660e-07, -5.00000e-01, -4.40552e-04
1,1.812764e-01, -1.00000e+00, -6.63181e-08, -5.00000e-01, -5.27211e-04
1,2.379758e-01, -1.00000e+00, -6.06199e-08, -5.00000e-01, -5.62848e-04
1,2.946583e-01, -1.00000e+00, -5.70025e-08, -5.00000e-01, -5.97919e-04
1,3.512901e-01, -1.00000e+00, -5.44267e-08, -5.00000e-01, -6.32005e-04
1,4.078922e-01, -1.00000e+00, -5.20551e-08, -5.00000e-01, -6.64422e-04
2,4.079345e-01, -5.00000e-01, 8.47391e-08, -5.00000e-01, -6.39596e-04
2,4.646972e-01, -5.00000e-01, 1.22101e-08, -5.00000e-01, -6.40793e-04
2,4.648194e-01, -1.00000e+00, -7.79662e-08, -5.00000e-01, -7.29699e-04
2,5.892448e-01, -1.00000e+00, -4.56793e-08, -5.00000e-01, -8.03427e-04
2,6.459769e-01, -1.00000e+00, -4.19721e-08, -5.00000e-01, -8.32389e-04
2,7.027076e-01, -1.00000e+00, -3.91732e-08, -5.00000e-01, -8.60286e-04
2,7.595555e-01, -1.00000e+00, -3.69042e-08, -5.00000e-01, -8.88888e-04
2,8.164889e-01, -1.00000e+00, -3.51438e-08, -5.00000e-01, -9.15771e-04
3,8.165497e-01, -5.00000e-01, 9.80427e-08, -5.00000e-01, -8.68574e-04
3,8.733261e-01, -5.00000e-01, 2.48963e-08, -5.00000e-01, -8.58545e-04
3,8.733704e-01, -1.00000e+00, -6.74332e-08, -5.00000e-01, -9.50930e-04
3,1.017852e+00, -1.00000e+00, -3.45688e-08, -5.00000e-01, -1.02262e-03
3,1.074410e+00, -1.00000e+00, -3.08385e-08, -5.00000e-01, -1.04540e-03
3,1.130914e+00, -1.00000e+00, -2.92111e-08, -5.00000e-01, -1.06868e-03
3,1.187439e+00, -1.00000e+00, -2.79248e-08, -5.00000e-01, -1.09141e-03
4,1.187483e+00, -5.00000e-01, 9.92499e-08, -5.00000e-01, -1.03135e-03
4,1.244061e+00, -5.00000e-01, 2.96894e-08, -5.00000e-01, -1.01535e-03
4,1.244104e+00, -1.00000e+00, -6.37875e-08, -5.00000e-01, -1.11277e-03
4,1.368402e+00, -1.00000e+00, -3.07645e-08, -5.00000e-01, -1.17044e-03
4,1.425056e+00, -1.00000e+00, -2.76849e-08, -5.00000e-01, -1.19237e-03
4,1.481720e+00, -1.00000e+00, -2.59438e-08, -5.00000e-01, -1.21131e-03
4,1.538410e+00, -1.00000e+00, -2.48008e-08, -5.00000e-01, -1.23197e-03
4,1.594972e+00, -1.00000e+00, -2.39383e-08, -5.00000e-01, -1.25162e-03
5,1.595012e+00, -5.00000e-01, 5.43243e-08, -5.00000e-01, -1.16995e-03
5,1.719234e+00, -5.00000e-01, 1.29733e-08, -5.00000e-01, -1.14798e-03
5,1.719280e+00, -1.00000e+00, -7.00815e-08, -5.00000e-01, -1.25719e-03
5,1.843509e+00, -1.00000e+00, -3.17307e-08, -5.00000e-01, -1.32031e-03
5,1.900166e+00, -1.00000e+00, -2.76131e-08, -5.00000e-01, -1.34348e-03
5,1.956800e+00, -1.00000e+00, -2.52119e-08, -5.00000e-01, -1.36323e-03
5,2.013567e+00, -1.00000e+00, -2.37138e-08, -5.00000e-01, -1.38337e-03
5,2.070193e+00, -1.00000e+00, -2.29004e-08, -5.00000e-01, -1.39980e-03
6,2.070227e+00, -5.00000e-01, 5.66534e-08, -5.00000e-01, -1.30745e-03
6,2.194539e+00, -5.00000e-01, 1.43523e-08, -5.00000e-01, -1.27721e-03
6,2.194586e+00, -1.00000e+00, -7.02294e-08, -5.00000e-01, -1.39481e-03
6,2.318822e+00, -1.00000e+00, -3.14032e-08, -5.00000e-01, -1.46031e-03
6,2.375398e+00, -1.00000e+00, -2.71666e-08, -5.00000e-01, -1.48085e-03
6,2.432059e+00, -1.00000e+00, -2.50587e-08, -5.00000e-01, -1.49953e-03
6,2.488594e+00, -1.00000e+00, -2.34244e-08, -5.00000e-01, -1.52001e-03
6,2.545298e+00, -1.00000e+00, -2.24498e-08, -5.00000e-01, -1.53604e-03
7,2.545444e+00, -5.00000e-01, 5.87951e-08, -5.00000e-01, -1.43440e-03
7,2.669823e+00, -5.00000e-01, 1.56263e-08, -5.00000e-01, -1.39950e-03
7,2.669864e+00, -1.00000e+00, -7.10975e-08, -5.00000e-01, -1.52487e-03
7,2.794124e+00, -1.00000e+00, -3.13137e-08, -5.00000e-01, -1.59245e-03
7,2.850682e+00, -1.00000e+00, -2.69638e-08, -5.00000e-01, -1.61172e-03
7,2.907218e+00, -1.00000e+00, -2.43327e-08, -5.00000e-01, -1.63249e-03
7,2.963874e+00, -1.00000e+00, -2.27522e-08, -5.00000e-01, -1.64914e-03
7,3.020660e+00, -1.00000e+00, -2.15717e-08, -5.00000e-01, -1.66694e-03
8,3.020778e+00, -5.00000e-01, 6.05277e-08, -5.00000e-01, -1.55484e-03
8,3.145050e+00, -5.00000e-01, 1.67620e-08, -5.00000e-01, -1.51366e-03
8,3.145100e+00, -1.00000e+00, -7.11713e-08, -5.00000e-01, -1.64356e-03
8,3.269352e+00, -1.00000e+00, -3.06872e-08, -5.00000e-01, -1.71003e-03
8,3.326087e+00, -1.00000e+00, -2.61863e-08, -5.00000e-01, -1.73044e-03
8,3.382684e+00, -1.00000e+00, -2.34860e-08, -5.00000e-01, -1.74957e-03
8,3.439207e+00, -1.00000e+00, -2.17364e-08, -5.00000e-01, -1.76785e-03
8,3.495884e+00, -1.00000e+00, -2.05197e-08, -5.00000e-01, -1.78520e-03
9,3.495955e+00, -5.00000e-01, 6.16580e-08, -5.00000e-01, -1.66575e-03
9,3.620297e+00, -5.00000e-01, 1.75740e-08, -5.00000e-01, -1.61943e-03
9,3.620388e+00, -1.00000e+00, -7.09893e-08, -5.00000e-01, -1.75457e-03
9,3.744657e+00, -1.00000e+00, -3.01432e-08, -5.00000e-01, -1.82264e-03
9,3.801348e+00, -1.00000e+00, -2.56036e-08, -5.00000e-01, -1.84342e-03
9,3.857871e+00, -1.00000e+00, -2.28679e-08, -5.00000e-01, -1.86183e-03
9,3.914420e+00, -1.00000e+00, -2.10908e-08, -5.00000e-01, -1.87940e-03
9,3.971043e+00, -1.00000e+00, -1.98821e-08, -5.00000e-01, -1.89465e-03
10,3.971105e+00, -5.00000e-01, 6.26079e-08, -5.00000e-01, -1.77054e-03
10,4.095404e+00, -5.00000e-01, 1.82904e-08, -5.00000e-01, -1.72145e-03
10,4.095449e+00, -1.00000e+00, -7.12041e-08, -5.00000e-01, -1.85797e-03
10,4.219729e+00, -1.00000e+00, -2.99519e-08, -5.00000e-01, -1.92862e-03
10,4.276261e+00, -1.00000e+00, -2.53046e-08, -5.00000e-01, -1.94913e-03
10,4.332760e+00, -1.00000e+00, -2.24780e-08, -5.00000e-01, -1.96821e-03
10,4.389296e+00, -1.00000e+00, -2.07177e-08, -5.00000e-01, -1.98475e-03
10,4.445982e+00, -1.00000e+00, -1.94632e-08, -5.00000e-01, -1.99962e-03
11,4.446023e+00, -5.00000e-01, 6.34497e-08, -5.00000e-01, -1.87189e-03
11,4.570261e+00, -5.00000e-01, 1.89178e-08, -5.00000e-01, -1.81814e-03
11,4.570309e+00, -1.00000e+00, -7.14910e-08, -5.00000e-01, -1.96055e-03
11,4.694632e+00, -1.00000e+00, -2.98686e-08, -5.00000e-01, -2.03245e-03
11,4.751253e+00, -1.00000e+00, -2.50988e-08, -5.00000e-01, -2.05487e-03
11,4.807848e+00, -1.00000e+00, -2.22299e-08, -5.00000e-01, -2.07212e-03
11,4.864517e+00, -1.00000e+00, -2.03320e-08, -5.00000e-01, -2.09046e-03
11,4.921185e+00, -1.00000e+00, -1.91089e-08, -5.00000e-01, -2.10407e-03
12,4.921227e+00, -5.00000e-01, 6.41186e-08, -5.00000e-01, -1.97061e-03
12,5.045472e+00, -5.00000e-01, 1.95032e-08, -5.00000e-01, -1.91626e-03
12,5.045521e+00, -1.00000e+00, -7.17038e-08, -5.00000e-01, -2.06243e-03
12,5.169692e+00, -1.00000e+00, -2.98003e-08, -5.00000e-01, -2.13342e-03
12,5.226250e+00, -1.00000e+00, -2.49329e-08, -5.00000e-01, -2.15556e-03
12,5.282851e+00, -1.00000e+00, -2.20053e-08, -5.00000e-01, -2.17334e-03
12,5.339471e+00, -1.00000e+00, -2.01021e-08, -5.00000e-01, -2.19244e-03
12,5.396102e+00, -1.00000e+00, -1.87991e-08, -5.00000e-01, -2.20823e-03
13,5.396143e+00, -5.00000e-01, 6.46358e-08, -5.00000e-01, -2.06722e-03
13,5.520569e+00, -5.00000e-01, 1.99931e-08, -5.00000e-01, -2.01230e-03
13,5.520704e+00, -1.00000e+00, -7.18744e-08, -5.00000e-01, -2.15992e-03
13,5.645222e+00, -1.00000e+00, -2.97138e-08, -5.00000e-01, -2.23407e-03
13,5.701946e+00, -1.00000e+00, -2.47838e-08, -5.00000e-01, -2.25623e-03
13,5.758518e+00, -1.00000e+00, -2.18269e-08, -5.00000e-01, -2.27298e-03
13,5.815083e+00, -1.00000e+00, -1.99023e-08, -5.00000e-01, -2.28986e-03
13,5.871695e+00, -1.00000e+00, -1.85750e-08, -5.00000e-01, -2.30578e-03
14,5.871741e+00, -5.00000e-01, 6.50890e-08, -5.00000e-01, -2.16413e-03
14,5.995989e+00, -5.00000e-01, 2.04141e-08, -5.00000e-01, -2.10672e-03
14,5.996035e+00, -1.00000e+00, -7.19723e-08, -5.00000e-01, -2.25652e-03
14,6.120368e+00, -1.00000e+00, -2.96845e-08, -5.00000e-01, -2.33092e-03
14,6.177088e+00, -1.00000e+00, -2.46929e-08, -5.00000e-01, -2.35285e-03
14,6.233705e+00, -1.00000e+00, -2.16976e-08, -5.00000e-01, -2.37253e-03
14,6.290251e+00, -1.00000e+00, -1.97313e-08, -5.00000e-01, -2.39118e-03
14,6.346845e+00, -1.00000e+00, -1.83976e-08, -5.00000e-01, -2.40613e-03
15,6.346887e+00, -5.00000e-01, 6.54010e-08, -5.00000e-01, -2.25920e-03
