START TIME:2024-04-04 01:35:06
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,3.100000e-06, -5.00000e-01, -4.78059e-08, -5.00000e-01, -1.15575e-03
1,5.669480e-02, -5.00000e-01, -3.63764e-08, -5.00000e-01, -1.21397e-03
1,5.673540e-02, 1.00000e+00, 6.05646e-07, -5.00000e-01, -6.48358e-04
1,1.010194e-01, 1.00000e+00, 3.91759e-07, -5.00000e-01, -5.36936e-04
2,1.010734e-01, -5.00000e-01, -4.74098e-07, -5.00000e-01, -8.94561e-04
2,1.863321e-01, -5.00000e-01, -1.22096e-07, -5.00000e-01, -1.03922e-03
2,1.863843e-01, 1.00000e+00, 9.34904e-07, -5.00000e-01, -6.64480e-04
2,2.306284e-01, 1.00000e+00, 4.35984e-07, -5.00000e-01, -5.32786e-04
3,2.307558e-01, -5.00000e-01, -4.34706e-07, -5.00000e-01, -8.63675e-04
3,2.958668e-01, -5.00000e-01, -1.22577e-07, -5.00000e-01, -9.72768e-04
3,2.959056e-01, 1.00000e+00, 9.24162e-07, -5.00000e-01, -7.07397e-04
3,3.400268e-01, 1.00000e+00, 5.09752e-07, -5.00000e-01, -5.43259e-04
4,3.400767e-01, -5.00000e-01, -3.80939e-07, -5.00000e-01, -8.51396e-04
4,4.052372e-01, -5.00000e-01, -1.16573e-07, -5.00000e-01, -9.54553e-04
4,4.052758e-01, 1.00000e+00, 9.13704e-07, -5.00000e-01, -6.91150e-04
4,4.494919e-01, 1.00000e+00, 5.05279e-07, -5.00000e-01, -5.32215e-04
5,4.496069e-01, -5.00000e-01, -3.80166e-07, -5.00000e-01, -8.31656e-04
5,5.147888e-01, -5.00000e-01, -1.16562e-07, -5.00000e-01, -9.28563e-04
5,5.148271e-01, 1.00000e+00, 9.01816e-07, -5.00000e-01, -6.73139e-04
5,5.590695e-01, 1.00000e+00, 5.04049e-07, -5.00000e-01, -5.15545e-04
6,5.591108e-01, -5.00000e-01, -3.77840e-07, -5.00000e-01, -8.06301e-04
6,6.243803e-01, -5.00000e-01, -1.16892e-07, -5.00000e-01, -9.01510e-04
6,6.244236e-01, 1.00000e+00, 8.93607e-07, -5.00000e-01, -6.53468e-04
6,6.685742e-01, 1.00000e+00, 5.01415e-07, -5.00000e-01, -5.00413e-04
7,6.686311e-01, -5.00000e-01, -3.74550e-07, -5.00000e-01, -7.83290e-04
7,7.338204e-01, -5.00000e-01, -1.17207e-07, -5.00000e-01, -8.73330e-04
7,7.339215e-01, 1.00000e+00, 8.88268e-07, -5.00000e-01, -6.33003e-04
7,7.781054e-01, 1.00000e+00, 4.98725e-07, -5.00000e-01, -4.84334e-04
8,7.781484e-01, -5.00000e-01, -3.71921e-07, -5.00000e-01, -7.58661e-04
8,8.433004e-01, -5.00000e-01, -1.17140e-07, -5.00000e-01, -8.47386e-04
8,8.433477e-01, 1.00000e+00, 8.80563e-07, -5.00000e-01, -6.13476e-04
8,8.874612e-01, 1.00000e+00, 4.96619e-07, -5.00000e-01, -4.67790e-04
9,8.874992e-01, -5.00000e-01, -3.68462e-07, -5.00000e-01, -7.35488e-04
9,9.529075e-01, -5.00000e-01, -1.17277e-07, -5.00000e-01, -8.22975e-04
9,9.529492e-01, 1.00000e+00, 8.76149e-07, -5.00000e-01, -5.93797e-04
9,9.971350e-01, 1.00000e+00, 4.95216e-07, -5.00000e-01, -4.52463e-04
10,9.971837e-01, -5.00000e-01, -3.65758e-07, -5.00000e-01, -7.12849e-04
10,1.062295e+00, -5.00000e-01, -1.17272e-07, -5.00000e-01, -7.96665e-04
10,1.062345e+00, 1.00000e+00, 8.67504e-07, -5.00000e-01, -5.74129e-04
10,1.106466e+00, 1.00000e+00, 4.92049e-07, -5.00000e-01, -4.36614e-04
11,1.106511e+00, -5.00000e-01, -3.62353e-07, -5.00000e-01, -6.90142e-04
11,1.171606e+00, -5.00000e-01, -1.17157e-07, -5.00000e-01, -7.71767e-04
11,1.171658e+00, 1.00000e+00, 8.65312e-07, -5.00000e-01, -5.54107e-04
11,1.215942e+00, 1.00000e+00, 4.91615e-07, -5.00000e-01, -4.19820e-04
12,1.215996e+00, -5.00000e-01, -3.60618e-07, -5.00000e-01, -6.65031e-04
12,1.281076e+00, -5.00000e-01, -1.17092e-07, -5.00000e-01, -7.44663e-04
12,1.281126e+00, 1.00000e+00, 8.60341e-07, -5.00000e-01, -5.34406e-04
12,1.325337e+00, 1.00000e+00, 4.89688e-07, -5.00000e-01, -4.04664e-04
13,1.325387e+00, -5.00000e-01, -3.56426e-07, -5.00000e-01, -6.42718e-04
13,1.390527e+00, -5.00000e-01, -1.16879e-07, -5.00000e-01, -7.20579e-04
13,1.390577e+00, 1.00000e+00, 8.57828e-07, -5.00000e-01, -5.15334e-04
13,1.434708e+00, 1.00000e+00, 4.88219e-07, -5.00000e-01, -3.89905e-04
14,1.434739e+00, -5.00000e-01, -3.53254e-07, -5.00000e-01, -6.23025e-04
14,1.499958e+00, -5.00000e-01, -1.16781e-07, -5.00000e-01, -6.98113e-04
14,1.500108e+00, 1.00000e+00, 8.51827e-07, -5.00000e-01, -4.98438e-04
14,1.544260e+00, 1.00000e+00, 4.87081e-07, -5.00000e-01, -3.76356e-04
15,1.544311e+00, -5.00000e-01, -3.52135e-07, -5.00000e-01, -6.01070e-04
15,1.609398e+00, -5.00000e-01, -1.16337e-07, -5.00000e-01, -6.74753e-04
15,1.609437e+00, 1.00000e+00, 8.47355e-07, -5.00000e-01, -4.81712e-04
15,1.653594e+00, 1.00000e+00, 4.84449e-07, -5.00000e-01, -3.63349e-04
16,1.653633e+00, -5.00000e-01, -3.49165e-07, -5.00000e-01, -5.81341e-04
16,1.718802e+00, -5.00000e-01, -1.16347e-07, -5.00000e-01, -6.53002e-04
16,1.718842e+00, 1.00000e+00, 8.41194e-07, -5.00000e-01, -4.66634e-04
16,1.762958e+00, 1.00000e+00, 4.82619e-07, -5.00000e-01, -3.51116e-04
17,1.762997e+00, -5.00000e-01, -3.46423e-07, -5.00000e-01, -5.64142e-04
17,1.828235e+00, -5.00000e-01, -1.15677e-07, -5.00000e-01, -6.34599e-04
17,1.828347e+00, 1.00000e+00, 8.36331e-07, -5.00000e-01, -4.52355e-04
17,1.872500e+00, 1.00000e+00, 4.80667e-07, -5.00000e-01, -3.39711e-04
18,1.872551e+00, -5.00000e-01, -8.54434e-07, -5.00000e-01, -5.17166e-04
18,1.916754e+00, -5.00000e-01, -1.86065e-07, -5.00000e-01, -5.81269e-04
18,1.960894e+00, -5.00000e-01, -1.08883e-07, -5.00000e-01, -6.19497e-04
18,1.960930e+00, 1.00000e+00, 8.33770e-07, -5.00000e-01, -4.39412e-04
18,2.005098e+00, 1.00000e+00, 4.80170e-07, -5.00000e-01, -3.29778e-04
19,2.005152e+00, -5.00000e-01, -3.39642e-07, -5.00000e-01, -5.31411e-04
19,2.070257e+00, -5.00000e-01, -1.14299e-07, -5.00000e-01, -5.97986e-04
19,2.070301e+00, 1.00000e+00, 8.27688e-07, -5.00000e-01, -4.24722e-04
19,2.114468e+00, 1.00000e+00, 4.77065e-07, -5.00000e-01, -3.17863e-04
20,2.114529e+00, -5.00000e-01, -3.40161e-07, -5.00000e-01, -5.14411e-04
20,2.179602e+00, -5.00000e-01, -1.14503e-07, -5.00000e-01, -5.78247e-04
20,2.179643e+00, 1.00000e+00, 8.25097e-07, -5.00000e-01, -4.09911e-04
20,2.223812e+00, 1.00000e+00, 4.76365e-07, -5.00000e-01, -3.06987e-04
21,2.223874e+00, -5.00000e-01, -3.37739e-07, -5.00000e-01, -4.97885e-04
21,2.288953e+00, -5.00000e-01, -1.14370e-07, -5.00000e-01, -5.60936e-04
21,2.289069e+00, 1.00000e+00, 8.21883e-07, -5.00000e-01, -3.95980e-04
21,2.333338e+00, 1.00000e+00, 4.75126e-07, -5.00000e-01, -2.96549e-04
22,2.333406e+00, -5.00000e-01, -3.35175e-07, -5.00000e-01, -4.83031e-04
22,2.398470e+00, -5.00000e-01, -1.14276e-07, -5.00000e-01, -5.43609e-04
22,2.398507e+00, 1.00000e+00, 8.17777e-07, -5.00000e-01, -3.83963e-04
22,2.442709e+00, 1.00000e+00, 4.72632e-07, -5.00000e-01, -2.86921e-04
23,2.442769e+00, -5.00000e-01, -3.33958e-07, -5.00000e-01, -4.68950e-04
23,2.507947e+00, -5.00000e-01, -1.14003e-07, -5.00000e-01, -5.27972e-04
23,2.507995e+00, 1.00000e+00, 8.11114e-07, -5.00000e-01, -3.72519e-04
23,2.552204e+00, 1.00000e+00, 4.71572e-07, -5.00000e-01, -2.77579e-04
24,2.552237e+00, -5.00000e-01, -3.31706e-07, -5.00000e-01, -4.54371e-04
24,2.617316e+00, -5.00000e-01, -1.13239e-07, -5.00000e-01, -5.12801e-04
24,2.617357e+00, 1.00000e+00, 8.04632e-07, -5.00000e-01, -3.62264e-04
24,2.661450e+00, 1.00000e+00, 4.68600e-07, -5.00000e-01, -2.70042e-04
25,2.661493e+00, -5.00000e-01, -3.32117e-07, -5.00000e-01, -4.41949e-04
25,2.726637e+00, -5.00000e-01, -1.13181e-07, -5.00000e-01, -4.99271e-04
25,2.726696e+00, 1.00000e+00, 8.00951e-07, -5.00000e-01, -3.51835e-04
25,2.770916e+00, 1.00000e+00, 4.66804e-07, -5.00000e-01, -2.62067e-04
26,2.770954e+00, -5.00000e-01, -3.29903e-07, -5.00000e-01, -4.30794e-04
26,2.836107e+00, -5.00000e-01, -1.12665e-07, -5.00000e-01, -4.86586e-04
26,2.836150e+00, 1.00000e+00, 7.95435e-07, -5.00000e-01, -3.41998e-04
26,2.880329e+00, 1.00000e+00, 4.64617e-07, -5.00000e-01, -2.54711e-04
27,2.880367e+00, -5.00000e-01, -3.28543e-07, -5.00000e-01, -4.18271e-04
27,2.945432e+00, -5.00000e-01, -1.12398e-07, -5.00000e-01, -4.72788e-04
27,2.945482e+00, 1.00000e+00, 7.93876e-07, -5.00000e-01, -3.32058e-04
27,2.989578e+00, 1.00000e+00, 4.63913e-07, -5.00000e-01, -2.46628e-04
28,2.989633e+00, -5.00000e-01, -3.27921e-07, -5.00000e-01, -4.06442e-04
28,3.054895e+00, -5.00000e-01, -1.12029e-07, -5.00000e-01, -4.59350e-04
28,3.054962e+00, 1.00000e+00, 7.90228e-07, -5.00000e-01, -3.22007e-04
28,3.099023e+00, 1.00000e+00, 4.62480e-07, -5.00000e-01, -2.39599e-04
29,3.099064e+00, -5.00000e-01, -3.27216e-07, -5.00000e-01, -3.96373e-04
29,3.164264e+00, -5.00000e-01, -1.11626e-07, -5.00000e-01, -4.47587e-04
29,3.164297e+00, 1.00000e+00, 7.87600e-07, -5.00000e-01, -3.13697e-04
29,3.208448e+00, 1.00000e+00, 4.60940e-07, -5.00000e-01, -2.32812e-04
30,3.208496e+00, -5.00000e-01, -3.25816e-07, -5.00000e-01, -3.85798e-04
30,3.273551e+00, -5.00000e-01, -1.11393e-07, -5.00000e-01, -4.36510e-04
30,3.273596e+00, 1.00000e+00, 7.86954e-07, -5.00000e-01, -3.04859e-04
30,3.319952e+00, 1.00000e+00, 4.61032e-07, -5.00000e-01, -2.25818e-04
31,3.320058e+00, -5.00000e-01, -9.82348e-07, -5.00000e-01, -3.47624e-04
31,3.364286e+00, -5.00000e-01, -1.88336e-07, -5.00000e-01, -3.95675e-04
31,3.408452e+00, -5.00000e-01, -1.08535e-07, -5.00000e-01, -4.24868e-04
31,3.408498e+00, 1.00000e+00, 7.82595e-07, -5.00000e-01, -2.97062e-04
31,3.452641e+00, 1.00000e+00, 4.58495e-07, -5.00000e-01, -2.19793e-04
32,3.452703e+00, -5.00000e-01, -3.23628e-07, -5.00000e-01, -3.66046e-04
32,3.517738e+00, -5.00000e-01, -1.10402e-07, -5.00000e-01, -4.14601e-04
32,3.517783e+00, 1.00000e+00, 7.76989e-07, -5.00000e-01, -2.89043e-04
32,3.561954e+00, 1.00000e+00, 4.56698e-07, -5.00000e-01, -2.13837e-04
33,3.561985e+00, -5.00000e-01, -3.23192e-07, -5.00000e-01, -3.56298e-04
33,3.627226e+00, -5.00000e-01, -1.10669e-07, -5.00000e-01, -4.03763e-04
33,3.627267e+00, 1.00000e+00, 7.77036e-07, -5.00000e-01, -2.81543e-04
33,3.671445e+00, 1.00000e+00, 4.54667e-07, -5.00000e-01, -2.08241e-04
34,3.671478e+00, -5.00000e-01, -3.21947e-07, -5.00000e-01, -3.47814e-04
34,3.736539e+00, -5.00000e-01, -1.10346e-07, -5.00000e-01, -3.94458e-04
34,3.736578e+00, 1.00000e+00, 7.73145e-07, -5.00000e-01, -2.75155e-04
34,3.780751e+00, 1.00000e+00, 4.53945e-07, -5.00000e-01, -2.02970e-04
35,3.780785e+00, -5.00000e-01, -3.21156e-07, -5.00000e-01, -3.40036e-04
35,3.845871e+00, -5.00000e-01, -1.10060e-07, -5.00000e-01, -3.85742e-04
35,3.845918e+00, 1.00000e+00, 7.53241e-07, -5.00000e-01, -2.66249e-04
35,3.890200e+00, 1.00000e+00, 4.48335e-07, -5.00000e-01, -1.96964e-04
36,3.890241e+00, -5.00000e-01, -3.22293e-07, -5.00000e-01, -3.31316e-04
36,3.955286e+00, -5.00000e-01, -1.10213e-07, -5.00000e-01, -3.76123e-04
36,3.955340e+00, 1.00000e+00, 7.68591e-07, -5.00000e-01, -2.61551e-04
36,3.999500e+00, 1.00000e+00, 4.52041e-07, -5.00000e-01, -1.93102e-04
37,3.999546e+00, -5.00000e-01, -3.18042e-07, -5.00000e-01, -3.24316e-04
37,4.064767e+00, -5.00000e-01, -1.08994e-07, -5.00000e-01, -3.68150e-04
37,4.064811e+00, 1.00000e+00, 7.65875e-07, -5.00000e-01, -2.55882e-04
37,4.108920e+00, 1.00000e+00, 4.51823e-07, -5.00000e-01, -1.88484e-04
38,4.108951e+00, -5.00000e-01, -3.17212e-07, -5.00000e-01, -3.17207e-04
38,4.174145e+00, -5.00000e-01, -1.08925e-07, -5.00000e-01, -3.60144e-04
38,4.174313e+00, 1.00000e+00, 7.62917e-07, -5.00000e-01, -2.50335e-04
38,4.218432e+00, 1.00000e+00, 4.49742e-07, -5.00000e-01, -1.84359e-04
39,4.218471e+00, -5.00000e-01, -3.18077e-07, -5.00000e-01, -3.10165e-04
39,4.283574e+00, -5.00000e-01, -1.08806e-07, -5.00000e-01, -3.52674e-04
39,4.283623e+00, 1.00000e+00, 7.60681e-07, -5.00000e-01, -2.44468e-04
39,4.327804e+00, 1.00000e+00, 4.48716e-07, -5.00000e-01, -1.79864e-04
40,4.327858e+00, -5.00000e-01, -3.16478e-07, -5.00000e-01, -3.03275e-04
40,4.393048e+00, -5.00000e-01, -1.08916e-07, -5.00000e-01, -3.45082e-04
40,4.393100e+00, 1.00000e+00, 7.60619e-07, -5.00000e-01, -2.38223e-04
40,4.437278e+00, 1.00000e+00, 4.47804e-07, -5.00000e-01, -1.75377e-04
41,4.437322e+00, -5.00000e-01, -3.17081e-07, -5.00000e-01, -2.96415e-04
41,4.502405e+00, -5.00000e-01, -1.08504e-07, -5.00000e-01, -3.37576e-04
41,4.502450e+00, 1.00000e+00, 7.60692e-07, -5.00000e-01, -2.32737e-04
41,4.546619e+00, 1.00000e+00, 4.47481e-07, -5.00000e-01, -1.71098e-04
42,4.546657e+00, -5.00000e-01, -3.15869e-07, -5.00000e-01, -2.89845e-04
42,4.611864e+00, -5.00000e-01, -1.08084e-07, -5.00000e-01, -3.30221e-04
42,4.612034e+00, 1.00000e+00, 7.60199e-07, -5.00000e-01, -2.27565e-04
42,4.656202e+00, 1.00000e+00, 4.43831e-07, -5.00000e-01, -1.67355e-04
43,4.656255e+00, -5.00000e-01, -3.15348e-07, -5.00000e-01, -2.84370e-04
43,4.721342e+00, -5.00000e-01, -1.08788e-07, -5.00000e-01, -3.23764e-04
43,4.721385e+00, 1.00000e+00, 7.51065e-07, -5.00000e-01, -2.23849e-04
43,4.765503e+00, 1.00000e+00, 4.44293e-07, -5.00000e-01, -1.64335e-04
44,4.765545e+00, -5.00000e-01, -3.16755e-07, -5.00000e-01, -2.78671e-04
44,4.830601e+00, -5.00000e-01, -1.08195e-07, -5.00000e-01, -3.17937e-04
44,4.830640e+00, 1.00000e+00, 7.48819e-07, -5.00000e-01, -2.19301e-04
