START TIME:2024-04-04 01:15:29
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,3.400000e-06, -5.00000e-01, -4.55284e-08, -5.00000e-01, -2.02703e-03
1,5.669940e-02, -5.00000e-01, -3.40154e-08, -5.00000e-01, -2.09822e-03
1,5.674380e-02, 5.00000e-01, 1.60942e-07, -5.00000e-01, -1.85519e-03
1,1.008810e-01, 5.00000e-01, 1.07047e-07, -5.00000e-01, -1.80595e-03
2,1.009377e-01, -5.00000e-01, -3.76937e-07, -5.00000e-01, -2.02277e-03
2,1.450520e-01, -5.00000e-01, -1.02438e-07, -5.00000e-01, -2.12467e-03
2,2.692911e-01, -5.00000e-01, -3.39812e-08, -5.00000e-01, -2.27556e-03
2,2.693508e-01, 5.00000e-01, 1.62422e-07, -5.00000e-01, -2.00031e-03
2,3.135099e-01, 5.00000e-01, 1.08508e-07, -5.00000e-01, -1.93837e-03
3,3.136099e-01, -5.00000e-01, -3.77650e-07, -5.00000e-01, -2.15020e-03
3,3.576999e-01, -5.00000e-01, -1.02761e-07, -5.00000e-01, -2.24831e-03
3,4.819284e-01, -5.00000e-01, -3.31174e-08, -5.00000e-01, -2.37704e-03
3,4.819834e-01, 5.00000e-01, 1.60800e-07, -5.00000e-01, -2.09030e-03
3,5.260988e-01, 5.00000e-01, 1.07569e-07, -5.00000e-01, -2.02453e-03
4,5.261405e-01, -5.00000e-01, -3.75119e-07, -5.00000e-01, -2.23571e-03
4,5.702988e-01, -5.00000e-01, -1.02940e-07, -5.00000e-01, -2.33108e-03
4,6.946532e-01, -5.00000e-01, -3.25474e-08, -5.00000e-01, -2.45027e-03
4,6.946975e-01, 5.00000e-01, 1.59554e-07, -5.00000e-01, -2.15890e-03
4,7.387652e-01, 5.00000e-01, 1.07018e-07, -5.00000e-01, -2.09139e-03
5,7.388036e-01, -5.00000e-01, -3.73080e-07, -5.00000e-01, -2.30037e-03
5,7.828170e-01, -5.00000e-01, -1.02991e-07, -5.00000e-01, -2.39499e-03
5,9.071137e-01, -5.00000e-01, -3.20993e-08, -5.00000e-01, -2.50678e-03
5,9.072105e-01, 5.00000e-01, 1.57182e-07, -5.00000e-01, -2.21140e-03
5,9.514102e-01, 5.00000e-01, 1.05732e-07, -5.00000e-01, -2.14089e-03
6,9.514528e-01, -5.00000e-01, -3.72204e-07, -5.00000e-01, -2.34928e-03
6,9.954983e-01, -5.00000e-01, -1.02345e-07, -5.00000e-01, -2.44048e-03
6,1.119716e+00, -5.00000e-01, -3.17842e-08, -5.00000e-01, -2.54960e-03
6,1.119773e+00, 5.00000e-01, 1.54792e-07, -5.00000e-01, -2.25158e-03
6,1.163926e+00, 5.00000e-01, 1.04754e-07, -5.00000e-01, -2.18199e-03
7,1.163964e+00, -5.00000e-01, -3.69261e-07, -5.00000e-01, -2.38764e-03
7,1.208133e+00, -5.00000e-01, -1.01827e-07, -5.00000e-01, -2.47689e-03
7,1.332353e+00, -5.00000e-01, -3.14577e-08, -5.00000e-01, -2.58357e-03
7,1.332396e+00, 5.00000e-01, 1.53240e-07, -5.00000e-01, -2.28478e-03
7,1.376614e+00, 5.00000e-01, 1.04480e-07, -5.00000e-01, -2.21293e-03
8,1.376734e+00, -5.00000e-01, -3.67081e-07, -5.00000e-01, -2.42020e-03
8,1.420745e+00, -5.00000e-01, -1.01509e-07, -5.00000e-01, -2.50967e-03
8,1.544941e+00, -5.00000e-01, -3.12352e-08, -5.00000e-01, -2.61276e-03
8,1.545000e+00, 5.00000e-01, 1.51719e-07, -5.00000e-01, -2.31066e-03
8,1.589011e+00, 5.00000e-01, 1.03655e-07, -5.00000e-01, -2.23950e-03
9,1.589064e+00, -5.00000e-01, -3.65226e-07, -5.00000e-01, -2.44622e-03
9,1.633231e+00, -5.00000e-01, -1.00624e-07, -5.00000e-01, -2.53453e-03
9,1.757353e+00, -5.00000e-01, -3.10044e-08, -5.00000e-01, -2.63262e-03
9,1.757394e+00, 5.00000e-01, 1.50148e-07, -5.00000e-01, -2.33227e-03
9,1.801387e+00, 5.00000e-01, 1.02707e-07, -5.00000e-01, -2.25901e-03
10,1.801429e+00, -5.00000e-01, -3.63407e-07, -5.00000e-01, -2.46556e-03
10,1.845418e+00, -5.00000e-01, -1.00578e-07, -5.00000e-01, -2.55302e-03
