START TIME:2024-04-04 01:20:07
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,4.000000e-06, -5.00000e-01, -1.14187e-07, -5.00000e-01, -2.87646e-03
1,1.243757e-01, -5.00000e-01, -3.55153e-08, -5.00000e-01, -3.08303e-03
1,1.245696e-01, 9.00000e-01, 5.54846e-07, -5.00000e-01, -2.25183e-03
1,1.686475e-01, 9.00000e-01, 3.91750e-07, -5.00000e-01, -1.98769e-03
1,2.127554e-01, 9.00000e-01, 3.01937e-07, -5.00000e-01, -1.80618e-03
2,2.128125e-01, -5.00000e-01, -5.22580e-07, -5.00000e-01, -2.48046e-03
2,2.777611e-01, -5.00000e-01, -1.27563e-07, -5.00000e-01, -2.71404e-03
2,2.777994e-01, 9.00000e-01, 8.52836e-07, -5.00000e-01, -2.25095e-03
2,3.220515e-01, 9.00000e-01, 4.41737e-07, -5.00000e-01, -1.93975e-03
2,3.661816e-01, 9.00000e-01, 3.20990e-07, -5.00000e-01, -1.74363e-03
3,3.663584e-01, -5.00000e-01, -5.22721e-07, -5.00000e-01, -2.38326e-03
3,4.314742e-01, -5.00000e-01, -1.30343e-07, -5.00000e-01, -2.60348e-03
3,4.315183e-01, 9.00000e-01, 8.27306e-07, -5.00000e-01, -2.15973e-03
3,4.756616e-01, 9.00000e-01, 4.46487e-07, -5.00000e-01, -1.85214e-03
3,5.198755e-01, 9.00000e-01, 3.25575e-07, -5.00000e-01, -1.65218e-03
4,5.200042e-01, -5.00000e-01, -5.29517e-07, -5.00000e-01, -2.27627e-03
4,5.850631e-01, -5.00000e-01, -1.32955e-07, -5.00000e-01, -2.48945e-03
4,5.850968e-01, 9.00000e-01, 8.12639e-07, -5.00000e-01, -2.05805e-03
4,6.311687e-01, 9.00000e-01, 4.48030e-07, -5.00000e-01, -1.75633e-03
4,6.752204e-01, 9.00000e-01, 3.26491e-07, -5.00000e-01, -1.55170e-03
5,6.752621e-01, -5.00000e-01, -5.32477e-07, -5.00000e-01, -2.15724e-03
5,7.404386e-01, -5.00000e-01, -1.33377e-07, -5.00000e-01, -2.36367e-03
5,7.404784e-01, 9.00000e-01, 7.95176e-07, -5.00000e-01, -1.94983e-03
5,7.845732e-01, 9.00000e-01, 4.48124e-07, -5.00000e-01, -1.65491e-03
5,8.286504e-01, 9.00000e-01, 3.31582e-07, -5.00000e-01, -1.46427e-03
6,8.286952e-01, -5.00000e-01, -5.26938e-07, -5.00000e-01, -2.04844e-03
6,8.938381e-01, -5.00000e-01, -1.31835e-07, -5.00000e-01, -2.24452e-03
6,8.938764e-01, 9.00000e-01, 7.77803e-07, -5.00000e-01, -1.84727e-03
6,9.379746e-01, 9.00000e-01, 4.46715e-07, -5.00000e-01, -1.56285e-03
6,9.820123e-01, 9.00000e-01, 3.32313e-07, -5.00000e-01, -1.37601e-03
7,9.820654e-01, -5.00000e-01, -5.20376e-07, -5.00000e-01, -1.93668e-03
7,1.047102e+00, -5.00000e-01, -1.29520e-07, -5.00000e-01, -2.12566e-03
7,1.047157e+00, 9.00000e-01, 7.62523e-07, -5.00000e-01, -1.74584e-03
7,1.091277e+00, 9.00000e-01, 4.43455e-07, -5.00000e-01, -1.47161e-03
7,1.135284e+00, 9.00000e-01, 3.31163e-07, -5.00000e-01, -1.28853e-03
8,1.135326e+00, -5.00000e-01, -5.03936e-07, -5.00000e-01, -1.83312e-03
8,1.200298e+00, -5.00000e-01, -1.27514e-07, -5.00000e-01, -2.00854e-03
8,1.200345e+00, 9.00000e-01, 7.48843e-07, -5.00000e-01, -1.64386e-03
8,1.244477e+00, 9.00000e-01, 4.39202e-07, -5.00000e-01, -1.38169e-03
8,1.288589e+00, 9.00000e-01, 3.28258e-07, -5.00000e-01, -1.20835e-03
9,1.288636e+00, -5.00000e-01, -5.04446e-07, -5.00000e-01, -1.72698e-03
9,1.353578e+00, -5.00000e-01, -1.27178e-07, -5.00000e-01, -1.89563e-03
9,1.353625e+00, 9.00000e-01, 7.34123e-07, -5.00000e-01, -1.54445e-03
9,1.397690e+00, 9.00000e-01, 4.34412e-07, -5.00000e-01, -1.29325e-03
9,1.441697e+00, 9.00000e-01, 3.25840e-07, -5.00000e-01, -1.12701e-03
10,1.441741e+00, -5.00000e-01, -4.95198e-07, -5.00000e-01, -1.62401e-03
10,1.506851e+00, -5.00000e-01, -1.27186e-07, -5.00000e-01, -1.78811e-03
10,1.506927e+00, 9.00000e-01, 7.21227e-07, -5.00000e-01, -1.45343e-03
10,1.550925e+00, 9.00000e-01, 4.28803e-07, -5.00000e-01, -1.21462e-03
10,1.594993e+00, 9.00000e-01, 3.22562e-07, -5.00000e-01, -1.05759e-03
11,1.595038e+00, -5.00000e-01, -4.85663e-07, -5.00000e-01, -1.53363e-03
11,1.660063e+00, -5.00000e-01, -1.27377e-07, -5.00000e-01, -1.69278e-03
11,1.660120e+00, 9.00000e-01, 7.10069e-07, -5.00000e-01, -1.37091e-03
11,1.704205e+00, 9.00000e-01, 4.24361e-07, -5.00000e-01, -1.14263e-03
11,1.768591e+00, 9.00000e-01, 3.19296e-07, -5.00000e-01, -9.37887e-04
12,1.768634e+00, -5.00000e-01, -5.22842e-07, -5.00000e-01, -1.47159e-03
12,1.833691e+00, -5.00000e-01, -1.10660e-07, -5.00000e-01, -1.59891e-03
12,1.833731e+00, 9.00000e-01, 7.05796e-07, -5.00000e-01, -1.28957e-03
