START TIME:2024-04-04 01:25:56
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,1.700000e-06, -5.00000e-01, -4.30756e-08, -5.00000e-01, -2.52044e-03
1,5.662380e-02, -5.00000e-01, -3.22200e-08, -5.00000e-01, -2.59683e-03
1,5.667450e-02, 9.00000e-01, 5.18534e-07, -5.00000e-01, -1.87620e-03
1,1.007962e-01, 9.00000e-01, 3.79466e-07, -5.00000e-01, -1.64623e-03
2,1.008378e-01, -5.00000e-01, -9.72490e-07, -5.00000e-01, -2.07932e-03
2,1.449037e-01, -5.00000e-01, -1.99358e-07, -5.00000e-01, -2.26820e-03
2,2.692263e-01, -5.00000e-01, -5.16922e-08, -5.00000e-01, -2.48225e-03
2,2.692639e-01, 9.00000e-01, 4.84796e-07, -5.00000e-01, -1.80019e-03
2,3.132889e-01, 9.00000e-01, 3.46788e-07, -5.00000e-01, -1.59346e-03
3,3.133384e-01, -5.00000e-01, -9.87893e-07, -5.00000e-01, -2.02416e-03
3,3.574080e-01, -5.00000e-01, -2.11275e-07, -5.00000e-01, -2.21502e-03
3,4.014590e-01, -5.00000e-01, -1.04900e-07, -5.00000e-01, -2.31041e-03
3,4.014925e-01, 9.00000e-01, 7.81884e-07, -5.00000e-01, -1.91118e-03
3,4.455579e-01, 9.00000e-01, 4.28280e-07, -5.00000e-01, -1.63532e-03
4,4.456141e-01, -5.00000e-01, -9.43284e-07, -5.00000e-01, -2.02559e-03
4,4.896892e-01, -5.00000e-01, -1.83527e-07, -5.00000e-01, -2.18623e-03
4,6.138709e-01, -5.00000e-01, -5.39163e-08, -5.00000e-01, -2.36708e-03
4,6.139128e-01, 9.00000e-01, 4.78842e-07, -5.00000e-01, -1.70633e-03
4,6.579685e-01, 9.00000e-01, 3.42294e-07, -5.00000e-01, -1.50249e-03
5,6.580076e-01, -5.00000e-01, -9.90128e-07, -5.00000e-01, -1.91865e-03
5,7.021170e-01, -5.00000e-01, -2.12977e-07, -5.00000e-01, -2.09773e-03
5,7.462395e-01, -5.00000e-01, -1.05792e-07, -5.00000e-01, -2.18970e-03
5,7.462741e-01, 9.00000e-01, 7.62929e-07, -5.00000e-01, -1.80507e-03
5,7.902890e-01, 9.00000e-01, 4.30321e-07, -5.00000e-01, -1.53422e-03
6,7.903190e-01, -5.00000e-01, -9.44129e-07, -5.00000e-01, -1.90892e-03
6,8.344576e-01, -5.00000e-01, -1.81675e-07, -5.00000e-01, -2.05809e-03
6,9.586743e-01, -5.00000e-01, -5.50371e-08, -5.00000e-01, -2.23011e-03
6,9.587202e-01, 9.00000e-01, 4.79425e-07, -5.00000e-01, -1.58717e-03
6,1.002985e+00, 9.00000e-01, 3.43571e-07, -5.00000e-01, -1.39043e-03
7,1.003044e+00, -5.00000e-01, -9.94555e-07, -5.00000e-01, -1.79004e-03
7,1.047101e+00, -5.00000e-01, -2.10402e-07, -5.00000e-01, -1.96140e-03
7,1.091147e+00, -5.00000e-01, -1.06541e-07, -5.00000e-01, -2.04432e-03
7,1.091191e+00, 9.00000e-01, 7.54076e-07, -5.00000e-01, -1.67414e-03
7,1.135250e+00, 9.00000e-01, 4.30020e-07, -5.00000e-01, -1.41585e-03
8,1.135284e+00, -5.00000e-01, -9.48908e-07, -5.00000e-01, -1.77640e-03
8,1.179310e+00, -5.00000e-01, -1.80196e-07, -5.00000e-01, -1.91689e-03
8,1.303626e+00, -5.00000e-01, -5.61043e-08, -5.00000e-01, -2.08113e-03
8,1.303827e+00, 9.00000e-01, 4.79857e-07, -5.00000e-01, -1.46253e-03
8,1.348004e+00, 9.00000e-01, 3.44168e-07, -5.00000e-01, -1.27424e-03
9,1.348044e+00, -5.00000e-01, -4.25463e-07, -5.00000e-01, -1.75290e-03
9,1.413040e+00, -5.00000e-01, -1.09169e-07, -5.00000e-01, -1.89141e-03
9,1.413077e+00, 9.00000e-01, 7.39918e-07, -5.00000e-01, -1.54192e-03
9,1.457240e+00, 9.00000e-01, 4.27579e-07, -5.00000e-01, -1.29522e-03
10,1.457348e+00, -5.00000e-01, -9.57402e-07, -5.00000e-01, -1.63946e-03
10,1.501416e+00, -5.00000e-01, -1.78846e-07, -5.00000e-01, -1.77403e-03
10,1.625579e+00, -5.00000e-01, -5.68278e-08, -5.00000e-01, -1.93069e-03
10,1.625617e+00, 9.00000e-01, 4.75080e-07, -5.00000e-01, -1.34658e-03
10,1.669734e+00, 9.00000e-01, 3.41197e-07, -5.00000e-01, -1.16974e-03
11,1.669773e+00, -5.00000e-01, -4.12705e-07, -5.00000e-01, -1.62582e-03
11,1.734700e+00, -5.00000e-01, -1.09187e-07, -5.00000e-01, -1.75993e-03
11,1.734738e+00, 9.00000e-01, 7.30689e-07, -5.00000e-01, -1.42695e-03
11,1.778905e+00, 9.00000e-01, 4.23166e-07, -5.00000e-01, -1.19406e-03
12,1.778947e+00, -5.00000e-01, -9.50336e-07, -5.00000e-01, -1.51944e-03
12,1.822941e+00, -5.00000e-01, -1.77015e-07, -5.00000e-01, -1.64554e-03
12,1.947201e+00, -5.00000e-01, -5.78771e-08, -5.00000e-01, -1.79460e-03
12,1.947322e+00, 9.00000e-01, 4.70723e-07, -5.00000e-01, -1.24109e-03
12,1.991437e+00, 9.00000e-01, 3.37261e-07, -5.00000e-01, -1.07253e-03
13,1.991530e+00, -5.00000e-01, -4.06690e-07, -5.00000e-01, -1.50583e-03
13,2.056600e+00, -5.00000e-01, -1.10034e-07, -5.00000e-01, -1.63414e-03
13,2.056644e+00, 9.00000e-01, 7.15991e-07, -5.00000e-01, -1.31946e-03
13,2.100667e+00, 9.00000e-01, 4.18797e-07, -5.00000e-01, -1.10185e-03
14,2.100699e+00, -5.00000e-01, -9.46464e-07, -5.00000e-01, -1.41193e-03
14,2.144835e+00, -5.00000e-01, -1.75997e-07, -5.00000e-01, -1.53222e-03
14,2.269115e+00, -5.00000e-01, -5.88925e-08, -5.00000e-01, -1.67835e-03
14,2.269186e+00, 9.00000e-01, 4.65511e-07, -5.00000e-01, -1.15292e-03
14,2.333567e+00, 9.00000e-01, 3.34262e-07, -5.00000e-01, -9.38268e-04
15,2.333610e+00, -5.00000e-01, -4.49157e-07, -5.00000e-01, -1.41503e-03
15,2.478736e+00, -5.00000e-01, -5.82423e-08, -5.00000e-01, -1.59589e-03
15,2.478784e+00, 9.00000e-01, 4.59689e-07, -5.00000e-01, -1.09160e-03
15,2.543316e+00, 9.00000e-01, 3.31466e-07, -5.00000e-01, -8.86240e-04
16,2.543358e+00, -5.00000e-01, -4.38999e-07, -5.00000e-01, -1.34517e-03
16,2.688458e+00, -5.00000e-01, -5.80647e-08, -5.00000e-01, -1.52096e-03
16,2.688506e+00, 9.00000e-01, 4.54865e-07, -5.00000e-01, -1.03976e-03
16,2.752885e+00, 9.00000e-01, 3.29243e-07, -5.00000e-01, -8.42151e-04
17,2.752944e+00, -5.00000e-01, -4.32457e-07, -5.00000e-01, -1.28371e-03
17,2.898077e+00, -5.00000e-01, -6.04475e-08, -5.00000e-01, -1.45895e-03
17,2.898130e+00, 9.00000e-01, 4.52759e-07, -5.00000e-01, -9.22121e-04
17,2.942387e+00, 9.00000e-01, 2.93798e-07, -5.00000e-01, -8.03177e-04
18,2.942428e+00, -5.00000e-01, -4.26552e-07, -5.00000e-01, -1.23204e-03
18,3.087645e+00, -5.00000e-01, -6.10652e-08, -5.00000e-01, -1.40207e-03
18,3.087694e+00, 9.00000e-01, 4.50006e-07, -5.00000e-01, -8.82333e-04
18,3.131879e+00, 9.00000e-01, 2.92661e-07, -5.00000e-01, -7.66178e-04
19,3.131928e+00, -5.00000e-01, -4.21880e-07, -5.00000e-01, -1.18069e-03
19,3.277108e+00, -5.00000e-01, -6.20440e-08, -5.00000e-01, -1.34906e-03
19,3.277188e+00, 9.00000e-01, 4.47199e-07, -5.00000e-01, -8.45657e-04
19,3.321495e+00, 9.00000e-01, 2.90471e-07, -5.00000e-01, -7.34388e-04
20,3.321531e+00, -5.00000e-01, -4.14995e-07, -5.00000e-01, -1.13488e-03
20,3.466779e+00, -5.00000e-01, -6.15229e-08, -5.00000e-01, -1.29995e-03
20,3.466817e+00, 9.00000e-01, 4.43444e-07, -5.00000e-01, -8.12435e-04
20,3.511072e+00, 9.00000e-01, 2.88030e-07, -5.00000e-01, -7.04815e-04
21,3.511111e+00, -5.00000e-01, -4.08300e-07, -5.00000e-01, -1.09465e-03
21,3.656493e+00, -5.00000e-01, -6.08380e-08, -5.00000e-01, -1.25173e-03
21,3.656537e+00, 9.00000e-01, 4.38247e-07, -5.00000e-01, -7.81043e-04
21,3.700793e+00, 9.00000e-01, 2.85772e-07, -5.00000e-01, -6.77656e-04
22,3.700839e+00, -5.00000e-01, -4.02280e-07, -5.00000e-01, -1.05376e-03
22,3.846112e+00, -5.00000e-01, -6.03233e-08, -5.00000e-01, -1.20790e-03
22,3.846302e+00, 9.00000e-01, 4.35121e-07, -5.00000e-01, -7.52014e-04
22,3.890564e+00, 9.00000e-01, 2.83917e-07, -5.00000e-01, -6.52514e-04
23,3.890616e+00, -5.00000e-01, -3.96074e-07, -5.00000e-01, -9.74869e-04
23,3.975843e+00, -5.00000e-01, -1.15718e-07, -5.00000e-01, -1.10067e-03
23,3.975916e+00, 9.00000e-01, 6.55430e-07, -5.00000e-01, -7.93294e-04
23,4.020222e+00, 9.00000e-01, 3.36443e-07, -5.00000e-01, -6.68885e-04
24,4.020266e+00, -5.00000e-01, -9.47489e-07, -5.00000e-01, -9.06178e-04
24,4.084593e+00, -5.00000e-01, -1.83279e-07, -5.00000e-01, -1.02908e-03
24,4.084635e+00, 9.00000e-01, 6.38158e-07, -5.00000e-01, -7.44800e-04
24,4.128806e+00, 9.00000e-01, 3.28408e-07, -5.00000e-01, -6.30663e-04
25,4.128844e+00, -5.00000e-01, -9.54082e-07, -5.00000e-01, -8.62202e-04
25,4.173011e+00, -5.00000e-01, -1.87079e-07, -5.00000e-01, -9.57409e-04
25,4.237480e+00, -5.00000e-01, -1.09065e-07, -5.00000e-01, -1.03168e-03
25,4.237522e+00, 9.00000e-01, 6.49500e-07, -5.00000e-01, -7.40168e-04
25,4.281823e+00, 9.00000e-01, 3.32619e-07, -5.00000e-01, -6.23243e-04
26,4.281876e+00, -5.00000e-01, -9.38831e-07, -5.00000e-01, -8.49256e-04
26,4.326120e+00, -5.00000e-01, -1.82285e-07, -5.00000e-01, -9.39300e-04
26,4.370344e+00, -5.00000e-01, -1.05567e-07, -5.00000e-01, -9.92989e-04
26,4.370399e+00, 9.00000e-01, 6.40204e-07, -5.00000e-01, -7.86575e-04
26,4.414602e+00, 9.00000e-01, 3.79025e-07, -5.00000e-01, -6.47129e-04
27,4.414661e+00, -5.00000e-01, -8.68207e-07, -5.00000e-01, -8.54253e-04
27,4.458776e+00, -5.00000e-01, -1.67884e-07, -5.00000e-01, -9.37174e-04
27,4.603323e+00, -5.00000e-01, -6.05395e-08, -5.00000e-01, -1.06135e-03
27,4.603432e+00, 9.00000e-01, 4.20470e-07, -5.00000e-01, -6.56984e-04
27,4.647901e+00, 9.00000e-01, 2.73377e-07, -5.00000e-01, -5.69431e-04
28,4.647990e+00, -5.00000e-01, -9.85311e-07, -5.00000e-01, -8.00392e-04
28,4.692207e+00, -5.00000e-01, -1.97334e-07, -5.00000e-01, -8.96543e-04
28,4.736342e+00, -5.00000e-01, -1.10190e-07, -5.00000e-01, -9.50460e-04
28,4.736383e+00, 9.00000e-01, 6.27621e-07, -5.00000e-01, -7.54471e-04
28,4.780610e+00, 9.00000e-01, 3.71762e-07, -5.00000e-01, -6.22073e-04
29,4.780656e+00, -5.00000e-01, -8.51385e-07, -5.00000e-01, -8.20968e-04
29,4.824805e+00, -5.00000e-01, -1.65927e-07, -5.00000e-01, -9.00523e-04
29,4.969334e+00, -5.00000e-01, -5.93140e-08, -5.00000e-01, -1.01884e-03
29,4.969379e+00, 9.00000e-01, 4.15711e-07, -5.00000e-01, -6.30164e-04
29,5.013623e+00, 9.00000e-01, 2.71283e-07, -5.00000e-01, -5.45711e-04
30,5.013681e+00, -5.00000e-01, -9.78211e-07, -5.00000e-01, -7.68345e-04
30,5.058049e+00, -5.00000e-01, -1.95060e-07, -5.00000e-01, -8.61196e-04
30,5.102305e+00, -5.00000e-01, -1.08904e-07, -5.00000e-01, -9.13183e-04
30,5.102463e+00, 9.00000e-01, 6.21214e-07, -5.00000e-01, -7.23955e-04
30,5.146838e+00, 9.00000e-01, 3.68164e-07, -5.00000e-01, -5.95322e-04
31,5.146969e+00, -5.00000e-01, -8.47626e-07, -5.00000e-01, -7.87985e-04
31,5.191081e+00, -5.00000e-01, -1.66417e-07, -5.00000e-01, -8.65705e-04
31,5.315429e+00, -5.00000e-01, -5.93285e-08, -5.00000e-01, -9.70656e-04
31,5.315470e+00, 9.00000e-01, 4.09524e-07, -5.00000e-01, -6.47150e-04
31,5.359592e+00, 9.00000e-01, 2.98586e-07, -5.00000e-01, -5.53197e-04
32,5.359627e+00, -5.00000e-01, -9.33196e-07, -5.00000e-01, -7.62750e-04
32,5.403900e+00, -5.00000e-01, -1.81869e-07, -5.00000e-01, -8.46800e-04
32,5.448127e+00, -5.00000e-01, -1.02983e-07, -5.00000e-01, -8.95407e-04
32,5.448156e+00, 9.00000e-01, 6.20287e-07, -5.00000e-01, -7.07332e-04
32,5.492270e+00, 9.00000e-01, 3.67186e-07, -5.00000e-01, -5.82544e-04
33,5.492305e+00, -5.00000e-01, -7.12403e-07, -5.00000e-01, -7.75799e-04
33,5.536535e+00, -5.00000e-01, -1.57486e-07, -5.00000e-01, -8.47318e-04
33,5.660946e+00, -5.00000e-01, -5.66694e-08, -5.00000e-01, -9.45202e-04
33,5.660990e+00, 9.00000e-01, 4.05663e-07, -5.00000e-01, -6.31221e-04
33,5.705149e+00, 9.00000e-01, 2.96045e-07, -5.00000e-01, -5.39671e-04
34,5.705180e+00, -5.00000e-01, -9.21484e-07, -5.00000e-01, -7.42666e-04
34,5.749300e+00, -5.00000e-01, -1.80282e-07, -5.00000e-01, -8.24705e-04
34,5.793446e+00, -5.00000e-01, -1.00926e-07, -5.00000e-01, -8.71508e-04
34,5.793493e+00, 9.00000e-01, 6.13994e-07, -5.00000e-01, -6.88751e-04
34,5.837737e+00, 9.00000e-01, 3.62772e-07, -5.00000e-01, -5.68741e-04
35,5.837775e+00, -5.00000e-01, -8.22636e-07, -5.00000e-01, -7.50028e-04
35,5.881921e+00, -5.00000e-01, -1.59241e-07, -5.00000e-01, -8.21226e-04
35,6.006315e+00, -5.00000e-01, -5.49026e-08, -5.00000e-01, -9.16233e-04
35,6.006365e+00, 9.00000e-01, 4.02212e-07, -5.00000e-01, -6.11904e-04
35,6.050664e+00, 9.00000e-01, 2.93960e-07, -5.00000e-01, -5.21953e-04
36,6.050697e+00, -5.00000e-01, -9.14860e-07, -5.00000e-01, -7.19056e-04
36,6.094867e+00, -5.00000e-01, -1.76829e-07, -5.00000e-01, -7.98159e-04
36,6.219211e+00, -5.00000e-01, -5.67686e-08, -5.00000e-01, -8.96138e-04
36,6.219274e+00, 9.00000e-01, 3.99173e-07, -5.00000e-01, -5.98138e-04
36,6.263502e+00, 9.00000e-01, 2.93492e-07, -5.00000e-01, -5.10817e-04
