START TIME:2024-04-04 01:18:44
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,5.400000e-06, -5.00000e-01, -4.41287e-08, -5.00000e-01, -8.98421e-04
1,5.675280e-02, -5.00000e-01, -3.36537e-08, -5.00000e-01, -9.45161e-04
1,5.679890e-02, -9.00000e-01, -9.69245e-08, -5.00000e-01, -1.11778e-03
1,1.809974e-01, -9.00000e-01, -5.48281e-08, -5.00000e-01, -1.24542e-03
2,1.810503e-01, -5.00000e-01, 6.42644e-08, -5.00000e-01, -1.22101e-03
2,1.812946e+00, -5.00000e-01, -6.37385e-09, -5.00000e-01, -1.61294e-03
2,1.812991e+00, -9.00000e-01, -3.70929e-08, -5.00000e-01, -1.82021e-03
2,1.869638e+00, -9.00000e-01, -3.30985e-08, -5.00000e-01, -1.85122e-03
3,1.869680e+00, -5.00000e-01, 8.23928e-08, -5.00000e-01, -1.78681e-03
3,1.926261e+00, -5.00000e-01, 1.41844e-08, -5.00000e-01, -1.77648e-03
3,1.926335e+00, -9.00000e-01, -5.70040e-08, -5.00000e-01, -1.88501e-03
3,2.050566e+00, -9.00000e-01, -2.96117e-08, -5.00000e-01, -1.94804e-03
4,2.050624e+00, -5.00000e-01, 8.47543e-08, -5.00000e-01, -1.88015e-03
4,2.107156e+00, -5.00000e-01, 1.68598e-08, -5.00000e-01, -1.86515e-03
4,2.107194e+00, -9.00000e-01, -5.45995e-08, -5.00000e-01, -1.97093e-03
4,2.231367e+00, -9.00000e-01, -2.73446e-08, -5.00000e-01, -2.03001e-03
5,2.231453e+00, -5.00000e-01, 8.65297e-08, -5.00000e-01, -1.95953e-03
5,2.288142e+00, -5.00000e-01, 1.87998e-08, -5.00000e-01, -1.94289e-03
5,2.288198e+00, -9.00000e-01, -5.26333e-08, -5.00000e-01, -2.04864e-03
5,2.412500e+00, -9.00000e-01, -2.56659e-08, -5.00000e-01, -2.10316e-03
6,2.412543e+00, -5.00000e-01, 8.79023e-08, -5.00000e-01, -2.02901e-03
6,2.469083e+00, -5.00000e-01, 2.01661e-08, -5.00000e-01, -2.01091e-03
6,2.469252e+00, -9.00000e-01, -5.15550e-08, -5.00000e-01, -2.11590e-03
6,2.593452e+00, -9.00000e-01, -2.46245e-08, -5.00000e-01, -2.17133e-03
7,2.593497e+00, -5.00000e-01, 8.90127e-08, -5.00000e-01, -2.09433e-03
7,2.650083e+00, -5.00000e-01, 2.11954e-08, -5.00000e-01, -2.07244e-03
7,2.650137e+00, -9.00000e-01, -5.07618e-08, -5.00000e-01, -2.17946e-03
7,2.774540e+00, -9.00000e-01, -2.38075e-08, -5.00000e-01, -2.23394e-03
