START TIME:2024-04-04 01:14:10
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,2.000000e-06, -5.00000e-01, -4.51260e-08, -5.00000e-01, -9.10626e-04
1,5.673240e-02, -5.00000e-01, -3.43458e-08, -5.00000e-01, -9.59974e-04
1,5.677710e-02, -9.00000e-01, -9.91139e-08, -5.00000e-01, -1.13698e-03
1,1.810109e-01, -9.00000e-01, -5.83285e-08, -5.00000e-01, -1.27424e-03
2,1.810530e-01, -5.00000e-01, 5.93729e-08, -5.00000e-01, -1.25387e-03
2,1.812988e+00, -5.00000e-01, -6.54130e-09, -5.00000e-01, -1.66586e-03
2,1.813172e+00, -9.00000e-01, -4.02119e-08, -5.00000e-01, -1.88920e-03
2,1.869746e+00, -9.00000e-01, -3.60472e-08, -5.00000e-01, -1.92064e-03
3,1.869791e+00, -5.00000e-01, 7.97528e-08, -5.00000e-01, -1.85771e-03
3,1.926436e+00, -5.00000e-01, 1.51938e-08, -5.00000e-01, -1.84533e-03
3,1.926473e+00, -9.00000e-01, -5.90330e-08, -5.00000e-01, -1.95854e-03
3,2.050735e+00, -9.00000e-01, -3.18190e-08, -5.00000e-01, -2.02877e-03
4,2.050776e+00, -5.00000e-01, 8.27531e-08, -5.00000e-01, -1.95997e-03
4,2.107380e+00, -5.00000e-01, 1.82009e-08, -5.00000e-01, -1.94122e-03
4,2.107413e+00, -9.00000e-01, -5.58807e-08, -5.00000e-01, -2.05069e-03
4,2.231583e+00, -9.00000e-01, -2.87966e-08, -5.00000e-01, -2.11454e-03
5,2.231627e+00, -5.00000e-01, 8.47367e-08, -5.00000e-01, -2.04195e-03
5,2.288187e+00, -5.00000e-01, 2.03494e-08, -5.00000e-01, -2.02276e-03
5,2.288226e+00, -9.00000e-01, -5.37703e-08, -5.00000e-01, -2.13058e-03
5,2.412650e+00, -9.00000e-01, -2.67776e-08, -5.00000e-01, -2.19260e-03
6,2.412845e+00, -5.00000e-01, 8.60960e-08, -5.00000e-01, -2.11603e-03
6,2.469458e+00, -5.00000e-01, 2.18655e-08, -5.00000e-01, -2.09365e-03
6,2.469505e+00, -9.00000e-01, -5.41536e-08, -5.00000e-01, -2.20323e-03
6,2.593753e+00, -9.00000e-01, -2.68134e-08, -5.00000e-01, -2.26458e-03
7,2.593815e+00, -5.00000e-01, 8.79696e-08, -5.00000e-01, -2.18647e-03
7,2.650381e+00, -5.00000e-01, 2.33355e-08, -5.00000e-01, -2.15997e-03
7,2.650423e+00, -9.00000e-01, -5.27543e-08, -5.00000e-01, -2.26850e-03
7,2.774745e+00, -9.00000e-01, -2.56680e-08, -5.00000e-01, -2.32860e-03
8,2.774800e+00, -5.00000e-01, 8.88305e-08, -5.00000e-01, -2.24753e-03
8,2.831364e+00, -5.00000e-01, 2.43387e-08, -5.00000e-01, -2.22362e-03
8,2.831406e+00, -9.00000e-01, -5.21272e-08, -5.00000e-01, -2.33259e-03
8,2.955719e+00, -9.00000e-01, -2.49601e-08, -5.00000e-01, -2.39075e-03
9,2.955760e+00, -5.00000e-01, 8.96061e-08, -5.00000e-01, -2.30815e-03
9,3.012428e+00, -5.00000e-01, 2.50549e-08, -5.00000e-01, -2.28137e-03
9,3.012466e+00, -9.00000e-01, -5.14952e-08, -5.00000e-01, -2.39208e-03
9,3.136756e+00, -9.00000e-01, -2.43846e-08, -5.00000e-01, -2.44777e-03
10,3.136819e+00, -5.00000e-01, 9.03461e-08, -5.00000e-01, -2.36486e-03
10,3.193461e+00, -5.00000e-01, 2.55788e-08, -5.00000e-01, -2.33711e-03
10,3.193512e+00, -9.00000e-01, -5.09731e-08, -5.00000e-01, -2.44606e-03
10,3.317725e+00, -9.00000e-01, -2.38824e-08, -5.00000e-01, -2.50263e-03
11,3.317759e+00, -5.00000e-01, 9.07956e-08, -5.00000e-01, -2.41555e-03
11,3.374398e+00, -5.00000e-01, 2.59410e-08, -5.00000e-01, -2.38677e-03
11,3.374433e+00, -9.00000e-01, -5.05838e-08, -5.00000e-01, -2.49873e-03
11,3.498772e+00, -9.00000e-01, -2.35523e-08, -5.00000e-01, -2.55319e-03
12,3.498923e+00, -5.00000e-01, 9.12324e-08, -5.00000e-01, -2.46567e-03
12,3.555546e+00, -5.00000e-01, 2.63363e-08, -5.00000e-01, -2.43788e-03
12,3.555584e+00, -9.00000e-01, -5.04187e-08, -5.00000e-01, -2.54800e-03
12,3.679801e+00, -9.00000e-01, -2.32701e-08, -5.00000e-01, -2.60067e-03
13,3.679842e+00, -5.00000e-01, 9.16153e-08, -5.00000e-01, -2.51641e-03
13,3.736481e+00, -5.00000e-01, 2.67462e-08, -5.00000e-01, -2.48656e-03
13,3.736535e+00, -9.00000e-01, -5.01040e-08, -5.00000e-01, -2.59884e-03
13,3.860882e+00, -9.00000e-01, -2.30160e-08, -5.00000e-01, -2.65226e-03
14,3.861071e+00, -5.00000e-01, 9.19177e-08, -5.00000e-01, -2.56424e-03
14,3.917588e+00, -5.00000e-01, 2.71006e-08, -5.00000e-01, -2.53653e-03
14,3.917627e+00, -9.00000e-01, -4.99479e-08, -5.00000e-01, -2.64850e-03
14,4.041791e+00, -9.00000e-01, -2.28158e-08, -5.00000e-01, -2.70314e-03
15,4.041838e+00, -5.00000e-01, 9.23611e-08, -5.00000e-01, -2.61260e-03
15,4.098505e+00, -5.00000e-01, 2.73786e-08, -5.00000e-01, -2.58119e-03
15,4.098550e+00, -9.00000e-01, -4.98483e-08, -5.00000e-01, -2.69192e-03
15,4.222829e+00, -9.00000e-01, -2.26791e-08, -5.00000e-01, -2.74889e-03
16,4.222869e+00, -5.00000e-01, 9.26428e-08, -5.00000e-01, -2.65659e-03
16,4.279561e+00, -5.00000e-01, 2.76551e-08, -5.00000e-01, -2.62685e-03
16,4.279736e+00, -9.00000e-01, -4.97891e-08, -5.00000e-01, -2.73809e-03
16,4.404038e+00, -9.00000e-01, -2.26027e-08, -5.00000e-01, -2.79146e-03
17,4.404218e+00, -5.00000e-01, 9.29049e-08, -5.00000e-01, -2.70027e-03
17,4.460911e+00, -5.00000e-01, 2.79446e-08, -5.00000e-01, -2.66802e-03
17,4.460965e+00, -9.00000e-01, -4.96608e-08, -5.00000e-01, -2.77902e-03
17,4.585178e+00, -9.00000e-01, -2.24897e-08, -5.00000e-01, -2.83523e-03
18,4.585275e+00, -5.00000e-01, 9.32323e-08, -5.00000e-01, -2.74304e-03
18,4.641863e+00, -5.00000e-01, 2.81569e-08, -5.00000e-01, -2.71016e-03
18,4.641894e+00, -9.00000e-01, -4.95267e-08, -5.00000e-01, -2.82504e-03
18,4.766158e+00, -9.00000e-01, -2.23837e-08, -5.00000e-01, -2.88113e-03
19,4.766224e+00, -5.00000e-01, 9.34251e-08, -5.00000e-01, -2.78810e-03
19,4.822772e+00, -5.00000e-01, 2.84537e-08, -5.00000e-01, -2.75596e-03
19,4.822814e+00, -9.00000e-01, -4.93432e-08, -5.00000e-01, -2.86849e-03
19,4.947034e+00, -9.00000e-01, -2.22798e-08, -5.00000e-01, -2.92175e-03
20,4.947091e+00, -5.00000e-01, 9.36138e-08, -5.00000e-01, -2.82832e-03
20,5.003656e+00, -5.00000e-01, 2.86992e-08, -5.00000e-01, -2.79732e-03
20,5.003703e+00, -9.00000e-01, -4.94086e-08, -5.00000e-01, -2.90847e-03
20,5.127896e+00, -9.00000e-01, -2.22214e-08, -5.00000e-01, -2.96310e-03
21,5.127937e+00, -5.00000e-01, 9.37615e-08, -5.00000e-01, -2.87029e-03
21,5.184453e+00, -5.00000e-01, 2.89773e-08, -5.00000e-01, -2.83805e-03
21,5.184484e+00, -9.00000e-01, -4.93042e-08, -5.00000e-01, -2.94901e-03
21,5.308843e+00, -9.00000e-01, -2.21713e-08, -5.00000e-01, -3.00206e-03
22,5.309030e+00, -5.00000e-01, 9.38841e-08, -5.00000e-01, -2.90948e-03
22,5.365695e+00, -5.00000e-01, 2.91605e-08, -5.00000e-01, -2.87650e-03
22,5.365765e+00, -9.00000e-01, -4.92353e-08, -5.00000e-01, -2.99193e-03
22,5.489982e+00, -9.00000e-01, -2.20823e-08, -5.00000e-01, -3.04623e-03
23,5.490024e+00, -5.00000e-01, 9.40183e-08, -5.00000e-01, -2.95010e-03
23,5.546664e+00, -5.00000e-01, 2.93446e-08, -5.00000e-01, -2.91806e-03
23,5.546702e+00, -9.00000e-01, -4.91080e-08, -5.00000e-01, -3.03422e-03
23,5.671005e+00, -9.00000e-01, -2.20066e-08, -5.00000e-01, -3.08863e-03
24,5.671049e+00, -5.00000e-01, 9.40682e-08, -5.00000e-01, -2.99487e-03
24,5.727714e+00, -5.00000e-01, 2.95768e-08, -5.00000e-01, -2.96069e-03
24,5.727782e+00, -9.00000e-01, -4.90648e-08, -5.00000e-01, -3.07360e-03
24,5.851982e+00, -9.00000e-01, -2.19371e-08, -5.00000e-01, -3.12787e-03
25,5.852033e+00, -5.00000e-01, 9.41157e-08, -5.00000e-01, -3.03393e-03
25,5.908603e+00, -5.00000e-01, 2.97629e-08, -5.00000e-01, -3.00012e-03
25,5.908643e+00, -9.00000e-01, -4.90154e-08, -5.00000e-01, -3.11224e-03
25,6.033011e+00, -9.00000e-01, -2.18693e-08, -5.00000e-01, -3.16704e-03
26,6.033136e+00, -5.00000e-01, 9.41674e-08, -5.00000e-01, -3.07235e-03
26,6.089794e+00, -5.00000e-01, 2.98968e-08, -5.00000e-01, -3.03809e-03
26,6.089832e+00, -9.00000e-01, -4.89134e-08, -5.00000e-01, -3.15196e-03
26,6.213985e+00, -9.00000e-01, -2.18328e-08, -5.00000e-01, -3.20431e-03
27,6.214039e+00, -5.00000e-01, 9.43645e-08, -5.00000e-01, -3.10892e-03
27,6.270718e+00, -5.00000e-01, 3.00950e-08, -5.00000e-01, -3.07835e-03
27,6.270886e+00, -9.00000e-01, -4.88502e-08, -5.00000e-01, -3.19025e-03
27,6.395176e+00, -9.00000e-01, -2.17713e-08, -5.00000e-01, -3.24303e-03
