START TIME:2024-04-04 01:05:18
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,6.600000e-06, -5.00000e-01, -4.51220e-08, -5.00000e-01, -1.89917e-03
1,5.683540e-02, -5.00000e-01, -3.47222e-08, -5.00000e-01, -1.97497e-03
1,5.687820e-02, 9.00000e-01, 3.47488e-07, -5.00000e-01, -1.48101e-03
1,1.009891e-01, 9.00000e-01, 2.48838e-07, -5.00000e-01, -1.34594e-03
1,1.451257e-01, 9.00000e-01, 2.08714e-07, -5.00000e-01, -1.24610e-03
1,1.893604e-01, 9.00000e-01, 1.85295e-07, -5.00000e-01, -1.16266e-03
1,2.334975e-01, 9.00000e-01, 1.66138e-07, -5.00000e-01, -1.09462e-03
1,2.774958e-01, 9.00000e-01, 1.53664e-07, -5.00000e-01, -1.03598e-03
1,3.419481e-01, 9.00000e-01, 1.44731e-07, -5.00000e-01, -9.60695e-04
1,3.861267e-01, 9.00000e-01, 1.34937e-07, -5.00000e-01, -9.14279e-04
2,3.861697e-01, -5.00000e-01, -9.49590e-07, -5.00000e-01, -1.43901e-03
2,4.302720e-01, -5.00000e-01, -2.48379e-07, -5.00000e-01, -1.63414e-03
2,4.743908e-01, -5.00000e-01, -1.18667e-07, -5.00000e-01, -1.73670e-03
2,4.744332e-01, 9.00000e-01, 6.96635e-07, -5.00000e-01, -1.40528e-03
2,5.185093e-01, 9.00000e-01, 3.64012e-07, -5.00000e-01, -1.19544e-03
2,5.625452e-01, 9.00000e-01, 2.58832e-07, -5.00000e-01, -1.06782e-03
2,6.269830e-01, 9.00000e-01, 2.10927e-07, -5.00000e-01, -9.40137e-04
2,6.712890e-01, 9.00000e-01, 1.72504e-07, -5.00000e-01, -8.75170e-04
2,7.155565e-01, 9.00000e-01, 1.51177e-07, -5.00000e-01, -8.20890e-04
2,7.596693e-01, 9.00000e-01, 1.38897e-07, -5.00000e-01, -7.74914e-04
2,8.037421e-01, 9.00000e-01, 1.30495e-07, -5.00000e-01, -7.35162e-04
3,8.037830e-01, -5.00000e-01, -6.38789e-07, -5.00000e-01, -1.33825e-03
3,8.689580e-01, -5.00000e-01, -1.45104e-07, -5.00000e-01, -1.52510e-03
3,8.690016e-01, 9.00000e-01, 6.92840e-07, -5.00000e-01, -1.21972e-03
3,9.130999e-01, 9.00000e-01, 3.70624e-07, -5.00000e-01, -1.02394e-03
3,9.773825e-01, 9.00000e-01, 2.65332e-07, -5.00000e-01, -8.61854e-04
3,1.021507e+00, 9.00000e-01, 1.98528e-07, -5.00000e-01, -7.85919e-04
3,1.065657e+00, 9.00000e-01, 1.72595e-07, -5.00000e-01, -7.26364e-04
3,1.109818e+00, 9.00000e-01, 1.50585e-07, -5.00000e-01, -6.78198e-04
3,1.154006e+00, 9.00000e-01, 1.36328e-07, -5.00000e-01, -6.37632e-04
3,1.198118e+00, 9.00000e-01, 1.26474e-07, -5.00000e-01, -6.02659e-04
4,1.198161e+00, -5.00000e-01, -6.65297e-07, -5.00000e-01, -1.15604e-03
4,1.263278e+00, -5.00000e-01, -1.57217e-07, -5.00000e-01, -1.33894e-03
4,1.263320e+00, 9.00000e-01, 6.81056e-07, -5.00000e-01, -1.06169e-03
4,1.327662e+00, 9.00000e-01, 3.69734e-07, -5.00000e-01, -8.28314e-04
4,1.371847e+00, 9.00000e-01, 2.38656e-07, -5.00000e-01, -7.34810e-04
4,1.415994e+00, 9.00000e-01, 1.98282e-07, -5.00000e-01, -6.66120e-04
4,1.460085e+00, 9.00000e-01, 1.73723e-07, -5.00000e-01, -6.13137e-04
4,1.504171e+00, 9.00000e-01, 1.49711e-07, -5.00000e-01, -5.69904e-04
4,1.548357e+00, 9.00000e-01, 1.34051e-07, -5.00000e-01, -5.34543e-04
4,1.592562e+00, 9.00000e-01, 1.23250e-07, -5.00000e-01, -5.04248e-04
5,1.592606e+00, -5.00000e-01, -6.77596e-07, -5.00000e-01, -9.17495e-04
5,1.677854e+00, -5.00000e-01, -2.15966e-07, -5.00000e-01, -1.17929e-03
5,1.677914e+00, 9.00000e-01, 6.66623e-07, -5.00000e-01, -8.46074e-04
5,1.722081e+00, 9.00000e-01, 3.08715e-07, -5.00000e-01, -7.20062e-04
5,1.766161e+00, 9.00000e-01, 2.36693e-07, -5.00000e-01, -6.36279e-04
