
SetupTitle, (c1) Output curve in LGP
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, -0.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/20/2024 03:11:48
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, s20c1
MetaData, TestRecord.LinkKey, 7535b2a7-5203-48b0-af07-75b8cb9f2fd1
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.0024
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.00086
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.73619631901840488
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.73619631901840488
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.73619631901840488
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.73619631901840488
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.73619631901840488
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR/AS, Name=Vd, Direction=Double, Linear/Log=LINEAR, Start=100 mV, Stop=-500 mV, Step=-12 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU1:HR/AS, Name=Vg, Start=100 mV, Stop=-400 mV, Step=-100 mV, No. of Steps=6, Compliance=100 uA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vg	0.1,0,-0.1,-0.2,-0.3,-0.4	0.1	-0.1	6
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, (c1) Output curve in LGP
Dimension1, 102, 102, 102
Dimension2, 6, 6, 6
DataName, Vd, Vg, Id
DataValue, 0.1, 0.1, 8.9038E-05
DataValue, 0.088000000000000009, 0.1, 7.8906E-05
DataValue, 0.076, 0.1, 6.3238E-05
DataValue, 0.064, 0.1, 4.9526E-05
DataValue, 0.052000000000000005, 0.1, 3.8462E-05
DataValue, 0.04, 0.1, 2.7060000000000002E-05
DataValue, 0.028, 0.1, 1.6898E-05
DataValue, 0.016, 0.1, 8.5769E-06
DataValue, 0.004, 0.1, 1.8294000000000002E-06
DataValue, -0.008, 0.1, -3.6550000000000006E-06
DataValue, -0.02, 0.1, -8.550700000000001E-06
DataValue, -0.032, 0.1, -1.0094E-05
DataValue, -0.044000000000000004, 0.1, -1.4124E-05
DataValue, -0.056, 0.1, -1.6642E-05
DataValue, -0.068, 0.1, -1.8088E-05
DataValue, -0.08, 0.1, -1.969E-05
DataValue, -0.092, 0.1, -2.1306000000000002E-05
DataValue, -0.10400000000000001, 0.1, -2.1336E-05
DataValue, -0.116, 0.1, -2.0964E-05
DataValue, -0.128, 0.1, -2.1754000000000002E-05
DataValue, -0.14, 0.1, -2.1930000000000002E-05
DataValue, -0.152, 0.1, -2.0884000000000002E-05
DataValue, -0.164, 0.1, -2.0954E-05
DataValue, -0.17600000000000002, 0.1, -2.1388E-05
DataValue, -0.188, 0.1, -1.983E-05
DataValue, -0.2, 0.1, -1.891E-05
DataValue, -0.21200000000000002, 0.1, -1.9534E-05
DataValue, -0.224, 0.1, -1.8706E-05
DataValue, -0.23600000000000002, 0.1, -1.7568000000000002E-05
DataValue, -0.248, 0.1, -1.8084E-05
DataValue, -0.26, 0.1, -1.8818000000000002E-05
DataValue, -0.272, 0.1, -1.813E-05
DataValue, -0.28400000000000003, 0.1, -1.7192E-05
DataValue, -0.29600000000000004, 0.1, -1.7952E-05
DataValue, -0.308, 0.1, -1.8560000000000002E-05
DataValue, -0.32, 0.1, -1.7344000000000002E-05
DataValue, -0.332, 0.1, -1.713E-05
DataValue, -0.34400000000000003, 0.1, -1.8108E-05
DataValue, -0.35600000000000004, 0.1, -1.8072E-05
DataValue, -0.368, 0.1, -1.7114E-05
DataValue, -0.38, 0.1, -1.7276000000000002E-05
DataValue, -0.392, 0.1, -1.8358E-05
DataValue, -0.404, 0.1, -1.7942000000000002E-05
DataValue, -0.41600000000000004, 0.1, -1.7014E-05
DataValue, -0.42800000000000005, 0.1, -1.7612E-05
DataValue, -0.44, 0.1, -1.8408E-05
DataValue, -0.452, 0.1, -1.7406E-05
DataValue, -0.464, 0.1, -1.7016E-05
DataValue, -0.47600000000000003, 0.1, -1.7888000000000002E-05
DataValue, -0.48800000000000004, 0.1, -1.8226E-05
DataValue, -0.5, 0.1, -1.727E-05
DataValue, -0.5, 0.1, -1.6942E-05
DataValue, -0.48800000000000004, 0.1, -1.7088E-05
DataValue, -0.47600000000000003, 0.1, -1.7676E-05
DataValue, -0.464, 0.1, -1.6702E-05
DataValue, -0.452, 0.1, -1.607E-05
DataValue, -0.44, 0.1, -1.7056E-05
DataValue, -0.42800000000000005, 0.1, -1.7148E-05
DataValue, -0.41600000000000004, 0.1, -1.6118E-05
DataValue, -0.404, 0.1, -1.6016E-05
DataValue, -0.392, 0.1, -1.6904E-05
DataValue, -0.38, 0.1, -1.6686E-05
DataValue, -0.368, 0.1, -1.5728E-05
DataValue, -0.35600000000000004, 0.1, -1.5926E-05
DataValue, -0.34400000000000003, 0.1, -1.69E-05
DataValue, -0.332, 0.1, -1.6368E-05
DataValue, -0.32, 0.1, -1.5494E-05
DataValue, -0.308, 0.1, -1.6208E-05
DataValue, -0.29600000000000004, 0.1, -1.6736E-05
DataValue, -0.28400000000000003, 0.1, -1.5996E-05
DataValue, -0.272, 0.1, -1.5438E-05
DataValue, -0.26, 0.1, -1.6194E-05
DataValue, -0.248, 0.1, -1.6474000000000002E-05
DataValue, -0.23600000000000002, 0.1, -1.5406E-05
DataValue, -0.224, 0.1, -1.653E-05
DataValue, -0.21200000000000002, 0.1, -1.5516000000000002E-05
DataValue, -0.2, 0.1, -1.5098E-05
DataValue, -0.188, 0.1, -1.5866E-05
DataValue, -0.17600000000000002, 0.1, -1.5356E-05
DataValue, -0.164, 0.1, -1.4218E-05
DataValue, -0.152, 0.1, -1.4166000000000001E-05
DataValue, -0.14, 0.1, -1.4040000000000001E-05
DataValue, -0.128, 0.1, -1.3168E-05
DataValue, -0.116, 0.1, -1.2614E-05
DataValue, -0.10400000000000001, 0.1, -1.287E-05
DataValue, -0.092, 0.1, -1.2472E-05
DataValue, -0.08, 0.1, -1.1386E-05
DataValue, -0.068, 0.1, -1.0968E-05
DataValue, -0.056, 0.1, -1.0498E-05
DataValue, -0.044000000000000004, 0.1, -9.735E-06
DataValue, -0.032, 0.1, -7.9709E-06
DataValue, -0.02, 0.1, -5.4213000000000009E-06
DataValue, -0.008, 0.1, -2.33E-06
DataValue, 0.004, 0.1, 1.4146000000000002E-06
DataValue, 0.016, 0.1, 5.9699E-06
DataValue, 0.028, 0.1, 1.14879E-05
DataValue, 0.04, 0.1, 2.1122000000000002E-05
DataValue, 0.052000000000000005, 0.1, 2.7476000000000003E-05
DataValue, 0.064, 0.1, 3.6546E-05
DataValue, 0.076, 0.1, 4.7924000000000004E-05
DataValue, 0.088000000000000009, 0.1, 6.0428000000000005E-05
DataValue, 0.1, 0.1, 7.2248E-05
DataValue, 0.1, 0, 0.00021164
DataValue, 0.088000000000000009, 0, 0.00018514
DataValue, 0.076, 0, 0.00015778
DataValue, 0.064, 0, 0.000126
DataValue, 0.052000000000000005, 0, 9.5248000000000007E-05
DataValue, 0.04, 0, 7.1488E-05
DataValue, 0.028, 0, 4.6952E-05
DataValue, 0.016, 0, 2.5872000000000002E-05
DataValue, 0.004, 0, 5.6573000000000009E-06
DataValue, -0.008, 0, -1.1480400000000001E-05
DataValue, -0.02, 0, -2.5844000000000002E-05
DataValue, -0.032, 0, -3.9916E-05
DataValue, -0.044000000000000004, 0, -5.3552000000000005E-05
DataValue, -0.056, 0, -6.5638E-05
DataValue, -0.068, 0, -7.3982E-05
DataValue, -0.08, 0, -8.0794E-05
DataValue, -0.092, 0, -8.9754000000000008E-05
DataValue, -0.10400000000000001, 0, -9.4578E-05
DataValue, -0.116, 0, -9.6994E-05
DataValue, -0.128, 0, -0.00010259200000000001
DataValue, -0.14, 0, -0.00010655400000000001
DataValue, -0.152, 0, -0.000105804
DataValue, -0.164, 0, -0.00010780200000000001
DataValue, -0.17600000000000002, 0, -0.000111682
DataValue, -0.188, 0, -0.000110474
DataValue, -0.2, 0, -0.000109342
DataValue, -0.21200000000000002, 0, -0.000112708
DataValue, -0.224, 0, -0.00010248000000000001
DataValue, -0.23600000000000002, 0, -0.00010508
DataValue, -0.248, 0, -0.00010608
DataValue, -0.26, 0, -0.00011078
DataValue, -0.272, 0, -0.00011048000000000001
DataValue, -0.28400000000000003, 0, -0.00010592
DataValue, -0.29600000000000004, 0, -0.00010852000000000001
DataValue, -0.308, 0, -0.00010740000000000001
DataValue, -0.32, 0, -0.0001023
DataValue, -0.332, 0, -0.00010456
DataValue, -0.34400000000000003, 0, -0.00010638000000000001
DataValue, -0.35600000000000004, 0, -0.00010178
DataValue, -0.368, 0, -0.0001026
DataValue, -0.38, 0, -0.00010646000000000001
DataValue, -0.392, 0, -0.00010272
DataValue, -0.404, 0, -0.00010128
DataValue, -0.41600000000000004, 0, -0.00010592
DataValue, -0.42800000000000005, 0, -0.00010426000000000001
DataValue, -0.44, 0, -0.00010086
DataValue, -0.452, 0, -0.00010494000000000001
DataValue, -0.464, 0, -0.00010570000000000001
DataValue, -0.47600000000000003, 0, -0.00010120000000000001
DataValue, -0.48800000000000004, 0, -0.00010364
DataValue, -0.5, 0, -0.0001066
DataValue, -0.5, 0, -0.00010434000000000001
DataValue, -0.48800000000000004, 0, -9.958E-05
DataValue, -0.47600000000000003, 0, -0.00010222000000000001
DataValue, -0.464, 0, -0.00010388
DataValue, -0.452, 0, -0.00010010000000000001
DataValue, -0.44, 0, -0.000103666
DataValue, -0.42800000000000005, 0, -0.00010295600000000001
DataValue, -0.41600000000000004, 0, -9.8364000000000009E-05
DataValue, -0.404, 0, -9.9262E-05
DataValue, -0.392, 0, -0.00010259
DataValue, -0.38, 0, -0.000100764
DataValue, -0.368, 0, -9.7418000000000008E-05
DataValue, -0.35600000000000004, 0, -9.9046E-05
DataValue, -0.34400000000000003, 0, -0.000102372
DataValue, -0.332, 0, -9.9572E-05
DataValue, -0.32, 0, -9.6606E-05
DataValue, -0.308, 0, -9.937800000000001E-05
DataValue, -0.29600000000000004, 0, -0.000100858
DataValue, -0.28400000000000003, 0, -9.7476E-05
DataValue, -0.272, 0, -9.4488000000000007E-05
DataValue, -0.26, 0, -9.516E-05
DataValue, -0.248, 0, -9.449E-05
DataValue, -0.23600000000000002, 0, -9.0684E-05
DataValue, -0.224, 0, -8.842E-05
DataValue, -0.21200000000000002, 0, -8.9598E-05
DataValue, -0.2, 0, -9.0458000000000007E-05
