START TIME:2024-04-03 22:39:33
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,4.100000e-06, -5.00000e-01, -3.80850e-08, -5.00000e-01, -3.06133e-04
1,5.672840e-02, -5.00000e-01, -1.42368e-08, -5.00000e-01, -3.08026e-04
1,5.676890e-02, 1.20000e+00, 7.69911e-07, -5.00000e-01, -4.05361e-07
1,1.243649e-01, 1.20000e+00, 4.26213e-07, -5.00000e-01, -2.95194e-07
2,1.244238e-01, -5.00000e-01, -3.86689e-07, -5.00000e-01, -4.12778e-04
2,2.468341e-01, -5.00000e-01, -2.42878e-08, -5.00000e-01, -4.18401e-04
2,2.468850e-01, 1.20000e+00, 9.11364e-07, -5.00000e-01, -3.83858e-07
2,2.935165e-01, 1.20000e+00, 4.48962e-07, -5.00000e-01, -2.87354e-07
2,3.400998e-01, 1.20000e+00, 3.50934e-07, -5.00000e-01, -2.37179e-07
3,3.401416e-01, -5.00000e-01, -3.72560e-07, -5.00000e-01, -5.35847e-04
3,4.626498e-01, -5.00000e-01, -3.00632e-08, -5.00000e-01, -5.39368e-04
3,4.626930e-01, 1.20000e+00, 8.59243e-07, -5.00000e-01, -3.47047e-07
3,5.092978e-01, 1.20000e+00, 4.11254e-07, -5.00000e-01, -2.54525e-07
3,5.558767e-01, 1.20000e+00, 3.16149e-07, -5.00000e-01, -2.07829e-07
4,5.559179e-01, -5.00000e-01, -3.58769e-07, -5.00000e-01, -5.90592e-04
4,6.783839e-01, -5.00000e-01, -3.24154e-08, -5.00000e-01, -5.92917e-04
4,6.784321e-01, 1.20000e+00, 8.25248e-07, -5.00000e-01, -3.19643e-07
4,7.250574e-01, 1.20000e+00, 3.83639e-07, -5.00000e-01, -2.30755e-07
4,7.716387e-01, 1.20000e+00, 2.92365e-07, -5.00000e-01, -1.86704e-07
5,7.716815e-01, -5.00000e-01, -3.59571e-07, -5.00000e-01, -6.93224e-04
5,8.940625e-01, -5.00000e-01, -3.37837e-08, -5.00000e-01, -6.98729e-04
5,8.942202e-01, 1.20000e+00, 8.00361e-07, -5.00000e-01, -2.98233e-07
5,9.407889e-01, 1.20000e+00, 3.62745e-07, -5.00000e-01, -2.12769e-07
5,9.873496e-01, 1.20000e+00, 2.74728e-07, -5.00000e-01, -1.71033e-07
6,9.873905e-01, -5.00000e-01, -3.53926e-07, -5.00000e-01, -7.49631e-04
6,1.109830e+00, -5.00000e-01, -3.40012e-08, -5.00000e-01, -7.53269e-04
6,1.109900e+00, 1.20000e+00, 7.84187e-07, -5.00000e-01, -2.83727e-07
6,1.156477e+00, 1.20000e+00, 3.49729e-07, -5.00000e-01, -2.00375e-07
6,1.203141e+00, 1.20000e+00, 2.62609e-07, -5.00000e-01, -1.59603e-07
7,1.203174e+00, -5.00000e-01, -3.54230e-07, -5.00000e-01, -7.88811e-04
7,1.325638e+00, -5.00000e-01, -3.39366e-08, -5.00000e-01, -7.92607e-04
7,1.325820e+00, 1.20000e+00, 7.71004e-07, -5.00000e-01, -2.71606e-07
7,1.372549e+00, 1.20000e+00, 3.37619e-07, -5.00000e-01, -1.89920e-07
7,1.419289e+00, 1.20000e+00, 2.52334e-07, -5.00000e-01, -1.50543e-07
8,1.419334e+00, -5.00000e-01, -3.56054e-07, -5.00000e-01, -8.60534e-04
8,1.541738e+00, -5.00000e-01, -3.69014e-08, -5.00000e-01, -8.63408e-04
8,1.541780e+00, 1.20000e+00, 7.64877e-07, -5.00000e-01, -2.64335e-07
8,1.588358e+00, 1.20000e+00, 3.30156e-07, -5.00000e-01, -1.83154e-07
8,1.634899e+00, 1.20000e+00, 2.44692e-07, -5.00000e-01, -1.44308e-07
9,1.634939e+00, -5.00000e-01, -3.54224e-07, -5.00000e-01, -8.87594e-04
9,1.757259e+00, -5.00000e-01, -3.62843e-08, -5.00000e-01, -8.91832e-04
9,1.757308e+00, 1.20000e+00, 7.57318e-07, -5.00000e-01, -2.57507e-07
9,1.804013e+00, 1.20000e+00, 3.23171e-07, -5.00000e-01, -1.77213e-07
9,1.850576e+00, 1.20000e+00, 2.39037e-07, -5.00000e-01, -1.38929e-07
10,1.850610e+00, -5.00000e-01, -3.59429e-07, -5.00000e-01, -9.15746e-04
10,1.972975e+00, -5.00000e-01, -3.66781e-08, -5.00000e-01, -9.17976e-04
10,1.973021e+00, 1.20000e+00, 7.50765e-07, -5.00000e-01, -2.53373e-07
10,2.019609e+00, 1.20000e+00, 3.18256e-07, -5.00000e-01, -1.73143e-07
