START TIME:2024-04-03 22:41:47
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,1.900000e-06, -5.00000e-01, -1.24927e-08, -5.00000e-01, -1.18032e-03
1,2.118271e-01, -5.00000e-01, -5.25014e-09, -5.00000e-01, -1.17784e-03
1,2.118659e-01, -2.00000e+00, -4.26191e-08, -5.00000e-01, -1.20202e-05
1,2.685896e-01, -2.00000e+00, -3.75945e-08, -5.00000e-01, -1.10944e-05
2,2.686288e-01, -5.00000e-01, 8.19560e-07, -5.00000e-01, -1.33890e-05
2,3.132049e-01, -5.00000e-01, 2.57686e-07, -5.00000e-01, -1.40720e-05
2,3.575490e-01, -5.00000e-01, 1.40658e-07, -5.00000e-01, -1.62785e-05
2,3.576060e-01, -2.00000e+00, -8.32689e-08, -5.00000e-01, -1.75323e-05
2,4.799811e-01, -2.00000e+00, -3.17232e-08, -5.00000e-01, -1.53136e-05
3,4.800354e-01, -5.00000e-01, 7.72325e-07, -5.00000e-01, -7.85392e-06
3,5.246162e-01, -5.00000e-01, 1.92070e-07, -5.00000e-01, -8.91442e-06
3,6.493020e-01, -5.00000e-01, 4.27649e-08, -5.00000e-01, -9.82722e-06
3,6.493487e-01, -2.00000e+00, -5.08199e-08, -5.00000e-01, -1.53160e-05
3,7.737818e-01, -2.00000e+00, -2.65414e-08, -5.00000e-01, -1.43025e-05
4,7.738220e-01, -5.00000e-01, 7.58477e-07, -5.00000e-01, -5.72653e-06
4,8.185156e-01, -5.00000e-01, 1.79843e-07, -5.00000e-01, -6.49752e-06
4,9.433426e-01, -5.00000e-01, 1.13921e-08, -5.00000e-01, -8.41416e-06
4,9.433918e-01, -2.00000e+00, -4.68539e-08, -5.00000e-01, -1.39121e-05
4,1.067759e+00, -2.00000e+00, -2.47943e-08, -5.00000e-01, -1.25174e-05
5,1.067799e+00, -5.00000e-01, 7.51409e-07, -5.00000e-01, -4.85649e-06
5,1.112490e+00, -5.00000e-01, 1.47099e-07, -5.00000e-01, -5.05125e-06
5,1.237200e+00, -5.00000e-01, 1.00650e-08, -5.00000e-01, -6.32563e-06
5,1.237247e+00, -2.00000e+00, -4.52182e-08, -5.00000e-01, -1.44969e-05
5,1.361663e+00, -2.00000e+00, -2.41494e-08, -5.00000e-01, -1.33582e-05
6,1.361712e+00, -5.00000e-01, 7.32452e-07, -5.00000e-01, -4.90912e-06
6,1.406490e+00, -5.00000e-01, 1.27142e-07, -5.00000e-01, -4.81796e-06
6,1.766581e+00, -5.00000e-01, -2.07837e-08, -5.00000e-01, -8.03237e-06
6,1.766630e+00, -2.00000e+00, -4.52257e-08, -5.00000e-01, -1.59011e-05
6,1.891137e+00, -2.00000e+00, -2.38306e-08, -5.00000e-01, -1.39570e-05
7,1.891188e+00, -5.00000e-01, 7.51826e-07, -5.00000e-01, -4.82702e-06
7,2.171293e+00, -5.00000e-01, 6.00661e-08, -5.00000e-01, -7.16402e-06
7,2.171359e+00, -2.00000e+00, -4.45716e-08, -5.00000e-01, -1.61392e-05
7,2.295818e+00, -2.00000e+00, -2.40522e-08, -5.00000e-01, -1.53629e-05
8,2.295868e+00, -5.00000e-01, 7.40134e-07, -5.00000e-01, -5.09772e-06
8,2.443637e+00, -5.00000e-01, -1.72717e-07, -5.00000e-01, -7.37752e-06
8,2.443803e+00, -2.00000e+00, -8.28653e-07, -5.00000e-01, -2.00967e-05
8,2.568248e+00, -2.00000e+00, -2.66159e-08, -5.00000e-01, -1.85221e-05
9,2.568307e+00, -5.00000e-01, 6.47992e-07, -5.00000e-01, -5.99373e-06
9,2.612902e+00, -5.00000e-01, -1.61188e-07, -5.00000e-01, -7.20697e-06
9,2.892689e+00, -5.00000e-01, 5.44192e-09, -5.00000e-01, -9.87336e-06
9,2.892734e+00, -2.00000e+00, -2.57072e-08, -5.00000e-01, -1.80695e-05
9,2.949596e+00, -2.00000e+00, -2.31867e-08, -5.00000e-01, -1.83358e-05
10,2.949645e+00, -5.00000e-01, 7.97817e-07, -5.00000e-01, -6.64505e-06
10,2.994186e+00, -5.00000e-01, -1.22235e-07, -5.00000e-01, -7.67962e-06
10,3.193840e+00, -5.00000e-01, 9.15821e-09, -5.00000e-01, -9.54712e-06
10,3.193886e+00, -2.00000e+00, -2.64630e-08, -5.00000e-01, -2.17447e-05
10,3.250648e+00, -2.00000e+00, -2.39188e-08, -5.00000e-01, -2.17660e-05
11,3.250687e+00, -5.00000e-01, 6.47270e-07, -5.00000e-01, -9.31674e-06
11,3.395845e+00, -5.00000e-01, 5.17619e-08, -5.00000e-01, -1.05858e-05
11,3.395924e+00, -2.00000e+00, -5.09467e-08, -5.00000e-01, -3.89049e-05
11,3.520324e+00, -2.00000e+00, -2.91197e-08, -5.00000e-01, -3.11042e-05
12,3.520370e+00, -5.00000e-01, 3.20753e-07, -5.00000e-01, -1.42747e-05
12,3.564749e+00, -5.00000e-01, 1.24052e-07, -5.00000e-01, -1.45733e-05
12,3.689130e+00, -5.00000e-01, 7.17029e-08, -5.00000e-01, -1.57881e-05
12,3.689169e+00, -2.00000e+00, -5.73182e-08, -5.00000e-01, -3.64099e-05
12,3.813545e+00, -2.00000e+00, -3.74478e-08, -5.00000e-01, -4.82191e-05
13,3.813600e+00, -5.00000e-01, -7.35756e-08, -5.00000e-01, -2.30676e-05
13,3.857927e+00, -5.00000e-01, 1.12400e-07, -5.00000e-01, -2.61958e-05
13,3.982425e+00, -5.00000e-01, 1.34240e-08, -5.00000e-01, -2.95364e-05
13,3.982547e+00, -2.00000e+00, -7.32678e-08, -5.00000e-01, -9.35374e-05
13,4.127231e+00, -2.00000e+00, -5.31465e-08, -5.00000e-01, -1.27561e-04
14,4.127293e+00, -5.00000e-01, 3.56702e-07, -5.00000e-01, -7.21272e-05
14,4.406961e+00, -5.00000e-01, -5.36988e-09, -5.00000e-01, -8.83177e-05
14,4.407016e+00, -2.00000e+00, -5.65812e-08, -5.00000e-01, -1.56498e-04
14,4.463832e+00, -2.00000e+00, -5.31271e-08, -5.00000e-01, -1.76445e-04
15,4.463927e+00, -5.00000e-01, 2.60201e-07, -5.00000e-01, -1.35009e-04
15,4.508084e+00, -5.00000e-01, 1.41249e-07, -5.00000e-01, -1.36775e-04
15,4.632482e+00, -5.00000e-01, 7.53400e-08, -5.00000e-01, -1.41933e-04
15,4.632535e+00, -2.00000e+00, -1.38394e-07, -5.00000e-01, -3.61012e-04
15,4.676952e+00, -2.00000e+00, -1.03962e-07, -5.00000e-01, -3.57233e-04
16,4.676994e+00, -5.00000e-01, 4.38203e-07, -5.00000e-01, -1.61765e-04
16,4.822164e+00, -5.00000e-01, 3.08934e-08, -5.00000e-01, -1.61842e-04
16,4.822197e+00, -2.00000e+00, -1.39397e-07, -5.00000e-01, -4.13840e-04
16,4.866416e+00, -2.00000e+00, -1.05205e-07, -5.00000e-01, -4.19112e-04
17,4.866523e+00, -5.00000e-01, 4.75079e-07, -5.00000e-01, -1.91280e-04
17,5.011805e+00, -5.00000e-01, 6.17972e-08, -5.00000e-01, -1.90457e-04
17,5.011847e+00, -2.00000e+00, -1.39388e-07, -5.00000e-01, -4.54279e-04
17,5.056069e+00, -2.00000e+00, -1.04887e-07, -5.00000e-01, -4.54271e-04
18,5.056108e+00, -5.00000e-01, 4.65188e-07, -5.00000e-01, -2.01087e-04
18,5.201265e+00, -5.00000e-01, 5.96868e-08, -5.00000e-01, -1.98143e-04
18,5.201321e+00, -2.00000e+00, -1.38624e-07, -5.00000e-01, -4.72646e-04
18,5.245580e+00, -2.00000e+00, -1.04984e-07, -5.00000e-01, -4.62558e-04
19,5.245632e+00, -5.00000e-01, 4.66143e-07, -5.00000e-01, -1.90717e-04
19,5.310728e+00, -5.00000e-01, 1.00292e-07, -5.00000e-01, -1.88044e-04
19,5.310761e+00, -2.00000e+00, -8.27909e-07, -5.00000e-01, -4.72192e-04
19,5.355008e+00, -2.00000e+00, -1.48916e-07, -5.00000e-01, -4.84152e-04
20,5.355057e+00, -5.00000e-01, 4.33389e-07, -5.00000e-01, -2.09562e-04
20,5.500480e+00, -5.00000e-01, 5.92356e-08, -5.00000e-01, -2.03347e-04
20,5.500519e+00, -2.00000e+00, -1.42406e-07, -5.00000e-01, -4.61376e-04
20,5.544636e+00, -2.00000e+00, -1.07515e-07, -5.00000e-01, -4.53830e-04
21,5.544672e+00, -5.00000e-01, 4.62693e-07, -5.00000e-01, -2.01175e-04
21,5.609797e+00, -5.00000e-01, 1.00276e-07, -5.00000e-01, -1.97390e-04
21,5.609841e+00, -2.00000e+00, -8.47629e-07, -5.00000e-01, -5.01382e-04
21,5.654023e+00, -2.00000e+00, -1.59407e-07, -5.00000e-01, -4.78211e-04
22,5.654064e+00, -5.00000e-01, 4.16995e-07, -5.00000e-01, -2.03923e-04
22,5.799263e+00, -5.00000e-01, 5.11774e-08, -5.00000e-01, -1.99420e-04
22,5.799308e+00, -2.00000e+00, -1.49906e-07, -5.00000e-01, -4.46289e-04
22,5.843563e+00, -2.00000e+00, -1.13733e-07, -5.00000e-01, -4.68140e-04
23,5.843598e+00, -5.00000e-01, 4.62197e-07, -5.00000e-01, -1.99265e-04
23,5.988838e+00, -5.00000e-01, 5.37667e-08, -5.00000e-01, -1.92535e-04
23,5.988889e+00, -2.00000e+00, -1.52135e-07, -5.00000e-01, -4.67171e-04
23,6.033123e+00, -2.00000e+00, -1.15558e-07, -5.00000e-01, -4.65945e-04
24,6.033169e+00, -5.00000e-01, 4.55028e-07, -5.00000e-01, -1.98515e-04
24,6.178456e+00, -5.00000e-01, 5.43999e-08, -5.00000e-01, -1.92842e-04
24,6.178548e+00, -2.00000e+00, -1.54255e-07, -5.00000e-01, -5.08432e-04
24,6.222731e+00, -2.00000e+00, -1.17330e-07, -5.00000e-01, -5.13061e-04
25,6.222766e+00, -5.00000e-01, 4.19912e-07, -5.00000e-01, -2.03946e-04
25,6.367937e+00, -5.00000e-01, 5.31990e-08, -5.00000e-01, -2.09971e-04
25,6.367977e+00, -2.00000e+00, -1.55249e-07, -5.00000e-01, -5.61954e-04
25,6.412186e+00, -2.00000e+00, -1.18220e-07, -5.00000e-01, -5.48145e-04
26,6.412224e+00, -5.00000e-01, 4.49169e-07, -5.00000e-01, -2.27651e-04
26,6.557405e+00, -5.00000e-01, 5.30356e-08, -5.00000e-01, -2.21522e-04
26,6.557458e+00, -2.00000e+00, -1.56959e-07, -5.00000e-01, -5.77370e-04
26,6.601771e+00, -2.00000e+00, -1.19441e-07, -5.00000e-01, -5.86027e-04
27,6.601960e+00, -5.00000e-01, 4.44027e-07, -5.00000e-01, -2.44863e-04
27,6.747118e+00, -5.00000e-01, 5.44458e-08, -5.00000e-01, -2.38317e-04
27,6.747164e+00, -2.00000e+00, -1.58648e-07, -5.00000e-01, -6.09870e-04
27,6.791452e+00, -2.00000e+00, -1.20463e-07, -5.00000e-01, -5.93282e-04
28,6.791601e+00, -5.00000e-01, 4.42268e-07, -5.00000e-01, -2.56901e-04
28,6.936862e+00, -5.00000e-01, 5.18973e-08, -5.00000e-01, -2.48938e-04
28,6.936907e+00, -2.00000e+00, -1.59808e-07, -5.00000e-01, -5.55053e-04
28,6.981279e+00, -2.00000e+00, -1.21729e-07, -5.00000e-01, -5.62182e-04
29,6.981454e+00, -5.00000e-01, 4.38548e-07, -5.00000e-01, -2.30690e-04
29,7.126738e+00, -5.00000e-01, 5.17391e-08, -5.00000e-01, -2.38133e-04
29,7.126782e+00, -2.00000e+00, -1.61560e-07, -5.00000e-01, -6.06462e-04
29,7.171077e+00, -2.00000e+00, -1.23086e-07, -5.00000e-01, -5.77272e-04
30,7.171155e+00, -5.00000e-01, 4.40721e-07, -5.00000e-01, -2.39438e-04
30,7.316501e+00, -5.00000e-01, 5.13576e-08, -5.00000e-01, -2.28660e-04
30,7.316662e+00, -2.00000e+00, -1.61921e-07, -5.00000e-01, -6.11242e-04
30,7.360927e+00, -2.00000e+00, -1.22948e-07, -5.00000e-01, -5.60264e-04
31,7.360965e+00, -5.00000e-01, 4.34875e-07, -5.00000e-01, -2.83687e-04
31,7.529111e+00, -5.00000e-01, 1.28519e-07, -5.00000e-01, -2.77001e-04
31,7.529153e+00, -2.00000e+00, -7.96279e-07, -5.00000e-01, -6.87407e-04
31,7.573404e+00, -2.00000e+00, -1.40118e-07, -5.00000e-01, -6.21217e-04
32,7.573565e+00, -5.00000e-01, 4.28817e-07, -5.00000e-01, -2.57769e-04
32,7.718833e+00, -5.00000e-01, 5.26370e-08, -5.00000e-01, -2.47707e-04
32,7.718891e+00, -2.00000e+00, -1.52137e-07, -5.00000e-01, -6.30901e-04
32,7.763158e+00, -2.00000e+00, -1.16018e-07, -5.00000e-01, -6.29355e-04
33,7.763200e+00, -5.00000e-01, 4.48402e-07, -5.00000e-01, -2.66041e-04
33,7.908464e+00, -5.00000e-01, 5.22661e-08, -5.00000e-01, -2.58786e-04
33,7.908612e+00, -2.00000e+00, -1.61302e-07, -5.00000e-01, -6.82044e-04
33,7.952850e+00, -2.00000e+00, -1.22892e-07, -5.00000e-01, -7.83795e-04
34,7.952887e+00, -5.00000e-01, 4.33916e-07, -5.00000e-01, -3.52171e-04
34,8.098180e+00, -5.00000e-01, 5.07165e-08, -5.00000e-01, -3.41368e-04
34,8.098229e+00, -2.00000e+00, -1.64156e-07, -5.00000e-01, -8.46098e-04
34,8.142468e+00, -2.00000e+00, -1.24772e-07, -5.00000e-01, -8.29956e-04
35,8.142513e+00, -5.00000e-01, 4.32702e-07, -5.00000e-01, -3.28617e-04
35,8.287842e+00, -5.00000e-01, 4.94489e-08, -5.00000e-01, -2.92588e-04
35,8.287877e+00, -2.00000e+00, -1.64699e-07, -5.00000e-01, -6.92317e-04
35,8.332132e+00, -2.00000e+00, -1.25234e-07, -5.00000e-01, -6.84467e-04
36,8.332180e+00, -5.00000e-01, 4.41819e-07, -5.00000e-01, -2.79838e-04
36,8.477494e+00, -5.00000e-01, 5.07416e-08, -5.00000e-01, -2.50633e-04
36,8.477569e+00, -2.00000e+00, -1.66250e-07, -5.00000e-01, -6.37733e-04
36,8.521709e+00, -2.00000e+00, -1.26500e-07, -5.00000e-01, -6.35884e-04
37,8.521748e+00, -5.00000e-01, 4.41765e-07, -5.00000e-01, -2.48209e-04
37,8.666986e+00, -5.00000e-01, 5.23881e-08, -5.00000e-01, -2.10050e-04
