START TIME:2024-03-11 15:17:55
Vd=-0000.300000V
REPEAT,TIME(sec),GATE-VOLT(V),DRAIN-CURRENT(A),GATE-CURRENT(A)
1,1.825860e+00, -4.10000e-01, -1.85168e-03, -5.01871e-05
1,1.845910e+00, -4.20000e-01, -2.03538e-03, -6.73532e-05
1,1.865960e+00, -4.30000e-01, -2.21038e-03, -6.03199e-05
1,1.886010e+00, -4.40000e-01, -2.40338e-03, -6.30617e-05
1,1.906070e+00, -4.50000e-01, -2.58970e-03, -6.16312e-05
1,1.926120e+00, -4.60000e-01, -2.77543e-03, -7.40290e-05
1,1.946170e+00, -4.70000e-01, -2.95568e-03, -7.42674e-05
1,1.966220e+00, -4.80000e-01, -3.17371e-03, -6.09159e-05
1,1.986280e+00, -4.90000e-01, -3.35515e-03, -7.66516e-05
1,2.006330e+00, -5.00000e-01, -3.55613e-03, -7.09295e-05
1,2.026380e+00, -5.10000e-01, -3.77274e-03, -7.42674e-05
1,2.046430e+00, -5.20000e-01, -3.96597e-03, -7.06911e-05
1,2.066480e+00, -5.30000e-01, -4.17292e-03, -6.00815e-05
1,2.086540e+00, -5.40000e-01, -4.37367e-03, -6.62804e-05
1,2.106590e+00, -5.50000e-01, -4.57513e-03, -6.00815e-05
1,2.126640e+00, -5.60000e-01, -4.78065e-03, -6.34193e-05
1,2.146690e+00, -5.70000e-01, -4.97556e-03, -5.99623e-05
1,2.166740e+00, -5.80000e-01, -5.17714e-03, -5.98431e-05
1,2.186800e+00, -5.90000e-01, -5.36692e-03, -6.84261e-05
1,2.206850e+00, -6.00000e-01, -5.54633e-03, -5.45979e-05
1,2.226900e+00, -6.10000e-01, -5.75495e-03, -5.10216e-05
1,2.246950e+00, -6.20000e-01, -5.93293e-03, -4.37498e-05
1,2.267000e+00, -6.30000e-01, -6.10983e-03, -4.61340e-05
1,2.287060e+00, -6.40000e-01, -6.29842e-03, -4.68493e-05
1,2.307110e+00, -6.50000e-01, -6.47366e-03, -5.49555e-05
1,2.327160e+00, -6.60000e-01, -6.64079e-03, -5.91278e-05
1,2.347210e+00, -6.70000e-01, -6.79791e-03, -5.01871e-05
1,2.367260e+00, -6.80000e-01, -6.95276e-03, -4.76837e-05
1,2.387320e+00, -6.90000e-01, -7.09772e-03, -5.59092e-05
1,2.407370e+00, -7.00000e-01, -7.25532e-03, -6.34193e-05
1,2.427420e+00, -7.10000e-01, -7.38990e-03, -4.69685e-05
1,2.447470e+00, -7.20000e-01, -7.52652e-03, -6.37770e-05
1,2.467520e+00, -7.30000e-01, -7.63774e-03, -6.62804e-05
1,2.487580e+00, -7.40000e-01, -7.76935e-03, -6.84261e-05
1,2.507630e+00, -7.50000e-01, -7.89022e-03, -6.05583e-05
1,2.527680e+00, -7.60000e-01, -7.99012e-03, -5.23329e-05
1,2.547740e+00, -7.70000e-01, -8.10838e-03, -5.93662e-05
1,2.567790e+00, -7.80000e-01, -8.21936e-03, -5.82933e-05
1,2.587840e+00, -7.90000e-01, -8.30877e-03, -6.61612e-05
1,2.607890e+00, -8.00000e-01, -8.39186e-03, -6.69956e-05
1,2.627940e+00, -8.10000e-01, -8.48567e-03, -5.30481e-05
1,2.647990e+00, -8.20000e-01, -8.55815e-03, -5.65052e-05
1,2.668050e+00, -8.30000e-01, -8.64422e-03, -5.57899e-05
1,2.688100e+00, -8.40000e-01, -8.71706e-03, -4.97103e-05
1,2.708150e+00, -8.50000e-01, -8.78680e-03, -6.41346e-05
1,2.728200e+00, -8.60000e-01, -8.85189e-03, -6.50883e-05
1,2.748250e+00, -8.70000e-01, -8.91268e-03, -6.11544e-05
1,2.768300e+00, -8.80000e-01, -8.96704e-03, -6.21080e-05
1,2.788360e+00, -8.90000e-01, -9.01413e-03, -5.50747e-05
1,2.808410e+00, -9.00000e-01, -9.05955e-03, -7.04527e-05
1,2.828460e+00, -9.10000e-01, -9.11057e-03, -6.84261e-05
1,2.848510e+00, -9.20000e-01, -9.12225e-03, -6.86646e-05
1,2.868570e+00, -9.30000e-01, -9.18341e-03, -7.96318e-05
1,2.888620e+00, -9.40000e-01, -9.20868e-03, -7.15256e-05
1,2.908670e+00, -9.50000e-01, -9.24838e-03, -7.56979e-05
1,2.928720e+00, -9.60000e-01, -9.27937e-03, -7.56979e-05
1,2.948770e+00, -9.70000e-01, -9.31001e-03, -8.11815e-05
1,2.968830e+00, -9.80000e-01, -9.32658e-03, -8.09431e-05
1,2.988880e+00, -9.90000e-01, -9.35400e-03, -8.70228e-05
1,3.008930e+00, -1.00000e+00, -9.37068e-03, -7.42674e-05
1,3.028980e+00, -1.01000e+00, -9.38630e-03, -6.98566e-05
1,3.049030e+00, -1.02000e+00, -9.38880e-03, -6.98566e-05
1,3.069090e+00, -1.03000e+00, -9.40561e-03, -7.08103e-05
1,3.089140e+00, -1.04000e+00, -9.40871e-03, -6.79493e-05
1,3.109190e+00, -1.05000e+00, -9.41849e-03, -5.60284e-05
1,3.129250e+00, -1.06000e+00, -9.41956e-03, -5.28097e-05
1,3.149300e+00, -1.07000e+00, -9.42171e-03, -4.64916e-05
1,3.169350e+00, -1.08000e+00, -9.41348e-03, -5.44786e-05
1,3.189400e+00, -1.09000e+00, -9.40001e-03, -5.54323e-05
1,3.209450e+00, -1.10000e+00, -9.38880e-03, -5.55515e-05
1,3.229510e+00, -1.11000e+00, -9.36949e-03, -4.74453e-05
1,3.249560e+00, -1.12000e+00, -9.36162e-03, -5.09024e-05
1,3.269610e+00, -1.13000e+00, -9.34422e-03, -4.31538e-05
1,3.289660e+00, -1.14000e+00, -9.34458e-03, -5.18560e-05
1,3.309710e+00, -1.15000e+00, -9.34875e-03, -4.37498e-05
1,3.329770e+00, -1.16000e+00, -9.32729e-03, -6.07967e-05
1,3.349820e+00, -1.17000e+00, -9.29713e-03, -6.56843e-05
1,3.369870e+00, -1.18000e+00, -9.27424e-03, -6.84261e-05
1,3.389920e+00, -1.19000e+00, -9.23347e-03, -6.21080e-05
1,3.409980e+00, -1.20000e+00, -9.18937e-03, -5.74589e-05
1,3.430030e+00, -1.21000e+00, -9.16934e-03, -4.67300e-05
1,3.450080e+00, -1.22000e+00, -9.13203e-03, -6.28233e-05
1,3.470130e+00, -1.23000e+00, -9.10008e-03, -6.22272e-05
1,3.490180e+00, -1.24000e+00, -9.05442e-03, -4.45843e-05
1,3.510240e+00, -1.25000e+00, -9.00578e-03, -6.54459e-05
1,3.530290e+00, -1.26000e+00, -8.95691e-03, -5.96046e-05
1,3.550340e+00, -1.27000e+00, -8.89623e-03, -6.00815e-05
1,3.570390e+00, -1.28000e+00, -8.85570e-03, -6.94990e-05
1,3.590440e+00, -1.29000e+00, -8.80826e-03, -7.28369e-05
1,3.610500e+00, -1.30000e+00, -8.73852e-03, -6.06775e-05
1,3.630550e+00, -1.31000e+00, -8.67474e-03, -6.42538e-05
1,3.650600e+00, -1.32000e+00, -8.60274e-03, -6.07967e-05
1,3.670650e+00, -1.33000e+00, -8.52931e-03, -5.57899e-05
1,3.690710e+00, -1.34000e+00, -8.46064e-03, -6.55651e-05
1,3.710760e+00, -1.35000e+00, -8.40104e-03, -6.96182e-05
1,3.730810e+00, -1.36000e+00, -8.31866e-03, -7.35521e-05
1,3.750860e+00, -1.37000e+00, -8.24165e-03, -5.84126e-05
1,3.770910e+00, -1.38000e+00, -8.15463e-03, -5.07832e-05
1,3.790960e+00, -1.39000e+00, -8.07166e-03, -6.85453e-05
1,3.811020e+00, -1.40000e+00, -7.99358e-03, -6.35386e-05
1,3.831070e+00, -1.41000e+00, -7.90918e-03, -7.20024e-05
1,3.851120e+00, -1.42000e+00, -7.82502e-03, -6.40154e-05
1,3.871170e+00, -1.43000e+00, -7.72190e-03, -4.43459e-05
1,3.891230e+00, -1.44000e+00, -7.65312e-03, -4.07696e-05
1,3.911280e+00, -1.45000e+00, -7.56478e-03, -4.35114e-05
1,3.931330e+00, -1.46000e+00, -7.45976e-03, -4.50611e-05
1,3.951380e+00, -1.47000e+00, -7.35664e-03, -4.18425e-05
1,3.971440e+00, -1.48000e+00, -7.23064e-03, -5.55515e-05
1,3.991490e+00, -1.49000e+00, -7.11083e-03, -4.89950e-05
1,4.011540e+00, -1.50000e+00, -6.98590e-03, -5.00679e-05
1,4.031590e+00, -1.49000e+00, -6.96576e-03, -4.49419e-05
1,4.051640e+00, -1.48000e+00, -6.95455e-03, -5.69820e-05
1,4.071700e+00, -1.47000e+00, -6.95014e-03, -5.16176e-05
1,4.091750e+00, -1.46000e+00, -6.94644e-03, -5.54323e-05
1,4.111800e+00, -1.45000e+00, -6.95503e-03, -5.57899e-05
1,4.131850e+00, -1.44000e+00, -6.97923e-03, -5.90086e-05
1,4.151910e+00, -1.43000e+00, -6.99627e-03, -5.38826e-05
1,4.171960e+00, -1.42000e+00, -7.00676e-03, -5.34058e-05
1,4.192010e+00, -1.41000e+00, -7.04777e-03, -6.17504e-05
1,4.212060e+00, -1.40000e+00, -7.06184e-03, -6.03199e-05
1,4.232110e+00, -1.39000e+00, -7.08294e-03, -7.00951e-05
1,4.252160e+00, -1.38000e+00, -7.13086e-03, -6.94990e-05
1,4.272220e+00, -1.37000e+00, -7.16162e-03, -7.42674e-05
1,4.292270e+00, -1.36000e+00, -7.20298e-03, -7.43866e-05
1,4.312320e+00, -1.35000e+00, -7.25198e-03, -6.30617e-05
1,4.332370e+00, -1.34000e+00, -7.27320e-03, -6.28233e-05
1,4.352430e+00, -1.33000e+00, -7.30968e-03, -7.45058e-05
1,4.372480e+00, -1.32000e+00, -7.37011e-03, -7.45058e-05
1,4.392530e+00, -1.31000e+00, -7.41744e-03, -5.40018e-05
1,4.412580e+00, -1.30000e+00, -7.44510e-03, -5.47171e-05
1,4.432630e+00, -1.29000e+00, -7.49159e-03, -5.84126e-05
1,4.452680e+00, -1.28000e+00, -7.54690e-03, -5.73397e-05
1,4.472740e+00, -1.27000e+00, -7.60615e-03, -6.30617e-05
1,4.492790e+00, -1.26000e+00, -7.64155e-03, -6.86646e-05
1,4.512840e+00, -1.25000e+00, -7.68507e-03, -7.24792e-05
1,4.532900e+00, -1.24000e+00, -7.71809e-03, -6.46114e-05
1,4.552950e+00, -1.23000e+00, -7.77876e-03, -6.60419e-05
1,4.573000e+00, -1.22000e+00, -7.82681e-03, -6.78301e-05
1,4.593050e+00, -1.21000e+00, -7.88403e-03, -6.86646e-05
1,4.613100e+00, -1.20000e+00, -7.93016e-03, -5.82933e-05
1,4.633150e+00, -1.19000e+00, -7.97212e-03, -4.98295e-05
1,4.653210e+00, -1.18000e+00, -8.01051e-03, -5.93662e-05
1,4.673260e+00, -1.17000e+00, -8.05819e-03, -6.42538e-05
1,4.693310e+00, -1.16000e+00, -8.10397e-03, -3.65973e-05
1,4.713360e+00, -1.15000e+00, -8.14736e-03, -3.14713e-05
1,4.733410e+00, -1.14000e+00, -8.17800e-03, -3.44515e-05
1,4.753470e+00, -1.13000e+00, -8.20649e-03, -4.05312e-05
1,4.773520e+00, -1.12000e+00, -8.26752e-03, -3.30210e-05
1,4.793570e+00, -1.11000e+00, -8.30555e-03, -4.13656e-05
1,4.813620e+00, -1.10000e+00, -8.32784e-03, -5.65052e-05
1,4.833680e+00, -1.09000e+00, -8.36158e-03, -6.10352e-05
1,4.853730e+00, -1.08000e+00, -8.39210e-03, -4.85182e-05
1,4.873780e+00, -1.07000e+00, -8.43763e-03, -4.93526e-05
1,4.893830e+00, -1.06000e+00, -8.47006e-03, -5.23329e-05
1,4.913880e+00, -1.05000e+00, -8.51130e-03, -5.51939e-05
1,4.933940e+00, -1.04000e+00, -8.54242e-03, -6.33001e-05
1,4.953990e+00, -1.03000e+00, -8.56125e-03, -7.61747e-05
1,4.974040e+00, -1.02000e+00, -8.58617e-03, -6.53267e-05
1,4.994090e+00, -1.01000e+00, -8.61657e-03, -7.12872e-05
1,5.014140e+00, -1.00000e+00, -8.63683e-03, -6.33001e-05
1,5.034200e+00, -9.90000e-01, -8.65793e-03, -6.84261e-05
1,5.054250e+00, -9.80000e-01, -8.68297e-03, -6.42538e-05
1,5.074300e+00, -9.70000e-01, -8.69179e-03, -6.54459e-05
1,5.094350e+00, -9.60000e-01, -8.71170e-03, -6.93798e-05
1,5.114410e+00, -9.50000e-01, -8.72147e-03, -5.76973e-05
1,5.134460e+00, -9.40000e-01, -8.72612e-03, -6.13928e-05
1,5.154510e+00, -9.30000e-01, -8.75187e-03, -5.72205e-05
1,5.174560e+00, -9.20000e-01, -8.75819e-03, -6.13928e-05
1,5.194610e+00, -9.10000e-01, -8.76880e-03, -6.85453e-05
1,5.214670e+00, -9.00000e-01, -8.76987e-03, -5.35250e-05
1,5.234720e+00, -8.90000e-01, -8.76820e-03, -6.02007e-05
1,5.254770e+00, -8.80000e-01, -8.77357e-03, -4.88758e-05
1,5.274820e+00, -8.70000e-01, -8.77404e-03, -4.19617e-05
1,5.294870e+00, -8.60000e-01, -8.78024e-03, -4.48227e-05
1,5.314930e+00, -8.50000e-01, -8.77392e-03, -4.74453e-05
1,5.334980e+00, -8.40000e-01, -8.77404e-03, -5.53131e-05
1,5.355030e+00, -8.30000e-01, -8.75068e-03, -5.34058e-05
1,5.375080e+00, -8.20000e-01, -8.75044e-03, -5.24521e-05
1,5.395130e+00, -8.10000e-01, -8.74269e-03, -7.10487e-05
1,5.415190e+00, -8.00000e-01, -8.72862e-03, -7.97510e-05
1,5.435240e+00, -7.90000e-01, -8.71503e-03, -6.52075e-05
1,5.455290e+00, -7.80000e-01, -8.70454e-03, -5.53131e-05
1,5.475340e+00, -7.70000e-01, -8.68213e-03, -4.78029e-05
1,5.495390e+00, -7.60000e-01, -8.65209e-03, -5.01871e-05
1,5.515450e+00, -7.50000e-01, -8.61835e-03, -7.23600e-05
1,5.535500e+00, -7.40000e-01, -8.59833e-03, -6.96182e-05
1,5.555550e+00, -7.30000e-01, -8.56769e-03, -6.84261e-05
1,5.575600e+00, -7.20000e-01, -8.52907e-03, -8.08239e-05
1,5.595660e+00, -7.10000e-01, -8.50010e-03, -7.04527e-05
1,5.615710e+00, -7.00000e-01, -8.46267e-03, -5.85318e-05
1,5.635760e+00, -6.90000e-01, -8.43406e-03, -6.59227e-05
1,5.655810e+00, -6.80000e-01, -8.40032e-03, -7.59363e-05
1,5.675860e+00, -6.70000e-01, -8.34537e-03, -7.37906e-05
1,5.695920e+00, -6.60000e-01, -8.28969e-03, -8.05855e-05
1,5.715970e+00, -6.50000e-01, -8.23951e-03, -9.67979e-05
1,5.736020e+00, -6.40000e-01, -8.18741e-03, -8.40425e-05
1,5.756070e+00, -6.30000e-01, -8.13496e-03, -7.36713e-05
1,5.776120e+00, -6.20000e-01, -8.07953e-03, -8.39233e-05
1,5.796180e+00, -6.10000e-01, -8.01039e-03, -7.68900e-05
1,5.816230e+00, -6.00000e-01, -7.94184e-03, -5.98431e-05
1,5.836280e+00, -5.90000e-01, -7.88736e-03, -4.56572e-05
1,5.856330e+00, -5.80000e-01, -7.83062e-03, -4.52995e-05
1,5.876390e+00, -5.70000e-01, -7.76958e-03, -6.46114e-05
1,5.896440e+00, -5.60000e-01, -7.68828e-03, -6.62804e-05
1,5.916490e+00, -5.50000e-01, -7.62868e-03, -6.43730e-05
1,5.936540e+00, -5.40000e-01, -7.54464e-03, -7.16448e-05
1,5.956590e+00, -5.30000e-01, -7.47120e-03, -6.74725e-05
1,5.976650e+00, -5.20000e-01, -7.38800e-03, -6.33001e-05
1,5.996700e+00, -5.10000e-01, -7.30503e-03, -7.46250e-05
1,6.016750e+00, -5.00000e-01, -7.21014e-03, -6.54459e-05
1,6.036800e+00, -4.90000e-01, -7.14087e-03, -7.47442e-05
1,6.056850e+00, -4.80000e-01, -7.05326e-03, -6.89030e-05
1,6.076910e+00, -4.70000e-01, -6.95157e-03, -7.05719e-05
1,6.096960e+00, -4.60000e-01, -6.84273e-03, -7.58171e-05
1,6.117010e+00, -4.50000e-01, -6.74164e-03, -8.90493e-05
1,6.137060e+00, -4.40000e-01, -6.62470e-03, -8.44002e-05
1,6.157120e+00, -4.30000e-01, -6.52242e-03, -8.27312e-05
1,6.177170e+00, -4.20000e-01, -6.41179e-03, -8.20160e-05
1,6.197220e+00, -4.10000e-01, -6.29377e-03, -8.98838e-05
1,6.217270e+00, -4.00000e-01, -6.17039e-03, -8.24928e-05
1,6.237320e+00, -3.90000e-01, -6.03724e-03, -9.22680e-05
1,6.257380e+00, -3.80000e-01, -5.89156e-03, -8.33273e-05
1,6.277430e+00, -3.70000e-01, -5.73623e-03, -8.28505e-05
1,6.297480e+00, -3.60000e-01, -5.59890e-03, -8.45194e-05
1,6.317530e+00, -3.50000e-01, -5.42986e-03, -9.00030e-05
1,6.337580e+00, -3.40000e-01, -5.25248e-03, -9.32217e-05
1,6.357640e+00, -3.30000e-01, -5.09369e-03, -6.97374e-05
1,6.377690e+00, -3.20000e-01, -4.93395e-03, -7.67708e-05
1,6.397740e+00, -3.10000e-01, -4.73809e-03, -6.80685e-05
1,6.417790e+00, -3.00000e-01, -4.55642e-03, -5.85318e-05
1,6.437840e+00, -2.90000e-01, -4.35305e-03, -5.91278e-05
1,6.457900e+00, -2.80000e-01, -4.13799e-03, -7.37906e-05
1,6.477950e+00, -2.70000e-01, -3.93248e-03, -6.35386e-05
1,6.498000e+00, -2.60000e-01, -3.69954e-03, -6.77109e-05
1,6.518050e+00, -2.50000e-01, -3.47900e-03, -7.48634e-05
1,6.538110e+00, -2.40000e-01, -3.26240e-03, -7.39098e-05
1,6.558160e+00, -2.30000e-01, -3.03304e-03, -8.60691e-05
1,6.578210e+00, -2.20000e-01, -2.81489e-03, -8.30889e-05
1,6.598260e+00, -2.10000e-01, -2.60770e-03, -9.51290e-05
1,6.618820e+00, -2.00000e-01, -2.38049e-03, -7.31945e-05
1,6.638870e+00, -1.90000e-01, -2.17688e-03, -6.85453e-05
1,6.658930e+00, -1.80000e-01, -1.97840e-03, -6.23465e-05
1,6.678980e+00, -1.70000e-01, -1.79648e-03, -5.88894e-05
1,6.699030e+00, -1.60000e-01, -1.61815e-03, -5.54323e-05
1,6.719080e+00, -1.50000e-01, -1.43754e-03, -5.72205e-05
1,6.739130e+00, -1.40000e-01, -1.27494e-03, -7.03335e-05
1,6.759190e+00, -1.30000e-01, -1.11628e-03, -6.46114e-05
1,6.779240e+00, -1.20000e-01, -9.74894e-04, -5.59092e-05
1,6.799290e+00, -1.10000e-01, -8.26716e-04, -6.21080e-05
1,6.819340e+00, -1.00000e-01, -7.08938e-04, -6.94990e-05
1,6.839390e+00, -9.00000e-02, -6.02722e-04, -4.87566e-05
1,6.859450e+00, -8.00000e-02, -4.78506e-04, -5.54323e-05
1,6.879500e+00, -7.00000e-02, -3.68118e-04, -4.66108e-05
1,6.899550e+00, -6.00000e-02, -2.91228e-04, -5.31673e-05
1,6.919600e+00, -5.00000e-02, -2.02894e-04, -5.11408e-05
1,6.939660e+00, -4.00000e-02, -1.37091e-04, -5.62668e-05
1,6.959710e+00, -3.00000e-02, -6.80685e-05, -5.30481e-05
1,6.979760e+00, -2.00000e-02, -1.28746e-05, -6.87838e-05
1,6.999810e+00, -1.00000e-02, 3.54052e-05, -7.40290e-05
1,7.019970e+00, 0.00000e+00, 9.46522e-05, -3.87430e-05
1,7.040020e+00, 1.00000e-02, 1.25885e-04, -3.81470e-05
1,7.060070e+00, 2.00000e-02, 1.71661e-04, -5.16176e-05
1,7.080130e+00, 3.00000e-02, 2.07424e-04, -4.44651e-05
1,7.100180e+00, 4.00000e-02, 2.33769e-04, -4.47035e-05
1,7.120230e+00, 5.00000e-02, 2.61784e-04, -5.06639e-05
1,7.140280e+00, 6.00000e-02, 2.77281e-04, -4.72069e-05
1,7.160330e+00, 7.00000e-02, 2.73108e-04, -3.82662e-05
1,7.180380e+00, 8.00000e-02, 2.82168e-04, -3.11136e-05
1,7.200440e+00, 9.00000e-02, 2.98142e-04, -3.50475e-05
1,7.220490e+00, 1.00000e-01, 3.06606e-04, -4.36306e-05
1,7.240540e+00, 1.10000e-01, 3.02076e-04, -4.43459e-05
1,7.260600e+00, 1.20000e-01, 3.13640e-04, -5.28097e-05
1,7.280650e+00, 1.30000e-01, 3.09467e-04, -4.10080e-05
1,7.300700e+00, 1.40000e-01, 3.02076e-04, -3.80278e-05
1,7.320750e+00, 1.50000e-01, 3.21746e-04, -2.55108e-05
1,7.340810e+00, 1.60000e-01, 3.10898e-04, -1.94311e-05
1,7.360860e+00, 1.70000e-01, 3.26753e-04, -3.50475e-05
1,7.380910e+00, 1.80000e-01, 3.38197e-04, -2.63453e-05
1,7.400960e+00, 1.90000e-01, 3.16620e-04, -2.31266e-05
1,7.421010e+00, 2.00000e-01, 3.36766e-04, -3.74317e-05
1,7.441580e+00, 2.10000e-01, 3.37601e-04, -4.31538e-05
1,7.461630e+00, 2.20000e-01, 3.36409e-04, -3.79086e-05
1,7.481680e+00, 2.30000e-01, 3.33309e-04, -5.36442e-05
