START TIME:2024-03-27 19:29:44
TIME(sec),GATE-VOLTAGE(V),GATE-CURRENT(A),DRAIN-VOLTAGE(V),DRAIN-CURRENT(A)
5.463295e+00, -4.90000e-01, 6.31809e-07, -1.40000e-01, -1.28984e-04
5.483347e+00, -4.90000e-01, 6.43730e-07, -1.20000e-01, -6.28233e-05
5.503398e+00, -4.90000e-01, 6.07967e-07, -1.00000e-01, -9.29832e-06
5.523450e+00, -4.90000e-01, 6.19888e-07, -8.00000e-02, 5.76973e-05
5.543502e+00, -4.90000e-01, 6.31809e-07, -6.00000e-02, 1.09196e-04
5.563553e+00, -4.90000e-01, 6.67572e-07, -4.00000e-02, 1.54018e-04
5.583606e+00, -4.90000e-01, 6.43730e-07, -2.00000e-02, 1.93715e-04
5.603766e+00, -4.90000e-01, 6.55651e-07, 0.00000e+00, 2.53797e-04
5.623818e+00, -4.90000e-01, 6.43730e-07, 2.00000e-02, 2.93016e-04
5.643870e+00, -4.90000e-01, 6.67572e-07, 4.00000e-02, 3.47495e-04
5.663923e+00, -4.90000e-01, 6.43730e-07, 6.00000e-02, 4.09961e-04
5.683974e+00, -4.90000e-01, 6.19888e-07, 8.00000e-02, 4.74691e-04
5.704026e+00, -4.90000e-01, 5.96046e-07, 1.00000e-01, 5.43475e-04
5.724079e+00, -4.90000e-01, 5.96046e-07, 1.20000e-01, 5.86271e-04
5.744131e+00, -4.90000e-01, 6.43730e-07, 1.40000e-01, 6.26564e-04
5.764183e+00, -4.90000e-01, 5.48363e-07, 1.60000e-01, 6.73056e-04
5.784234e+00, -4.90000e-01, 6.07967e-07, 1.80000e-01, 7.20382e-04
5.804286e+00, -4.90000e-01, 6.55651e-07, 2.00000e-01, 7.91192e-04
5.824338e+00, -4.90000e-01, 5.72205e-07, 2.20000e-01, 8.58188e-04
5.844392e+00, -4.90000e-01, 5.96046e-07, 2.40000e-01, 9.23872e-04
5.864444e+00, -4.90000e-01, 5.60284e-07, 2.60000e-01, 9.83477e-04
5.884496e+00, -4.90000e-01, 5.84126e-07, 2.80000e-01, 1.05309e-03
5.904548e+00, -4.90000e-01, 5.72205e-07, 3.00000e-01, 1.12796e-03
5.924599e+00, -4.90000e-01, 5.72205e-07, 3.20000e-01, 1.19257e-03
5.944651e+00, -4.90000e-01, 6.31809e-07, 3.40000e-01, 1.25194e-03
5.964702e+00, -4.90000e-01, 6.07967e-07, 3.60000e-01, 1.32895e-03
5.984754e+00, -4.90000e-01, 5.96046e-07, 3.80000e-01, 1.42312e-03
6.004802e+00, -4.90000e-01, 5.72205e-07, 4.00000e-01, 1.51050e-03
6.024862e+00, -4.90000e-01, 5.84126e-07, 4.20000e-01, 1.57881e-03
