START TIME:2024-03-11 15:35:12
Vd=-0000.300000V
REPEAT,TIME(sec),GATE-VOLT(V),DRAIN-CURRENT(A),GATE-CURRENT(A)
1,8.426930e-01, 8.00000e-02, 3.10898e-04, -7.39098e-06
1,8.627450e-01, 7.00000e-02, 3.12090e-04, -4.88758e-06
1,8.827970e-01, 6.00000e-02, 3.17335e-04, -2.40803e-05
1,9.028490e-01, 5.00000e-02, 3.29733e-04, -1.44243e-05
1,9.229010e-01, 4.00000e-02, 3.22580e-04, -1.95503e-05
1,9.429530e-01, 3.00000e-02, 3.10898e-04, -1.09673e-05
1,9.630050e-01, 2.00000e-02, 2.95043e-04, -4.52995e-06
1,9.830570e-01, 1.00000e-02, 3.11852e-04, -1.49012e-05
1,1.003110e+00, 0.00000e+00, 3.03626e-04, -1.57356e-05
1,1.023270e+00, -1.00000e-02, 3.17454e-04, -2.49147e-05
1,1.043320e+00, -2.00000e-02, 3.28302e-04, -1.71661e-05
1,1.063370e+00, -3.00000e-02, 3.17097e-04, -1.90735e-05
1,1.083420e+00, -4.00000e-02, 3.04580e-04, -1.40667e-05
1,1.103480e+00, -5.00000e-02, 2.98023e-04, -3.06368e-05
1,1.123530e+00, -6.00000e-02, 2.96116e-04, -4.20809e-05
1,1.143580e+00, -7.00000e-02, 3.07798e-04, -3.25441e-05
1,1.163630e+00, -8.00000e-02, 3.09348e-04, -3.25441e-05
1,1.183680e+00, -9.00000e-02, 3.16858e-04, -3.00407e-05
1,1.203740e+00, -1.00000e-01, 2.97785e-04, -3.71933e-05
1,1.223790e+00, -1.10000e-01, 2.99454e-04, -4.44651e-05
1,1.243840e+00, -1.20000e-01, 3.22580e-04, -3.60012e-05
1,1.263890e+00, -1.30000e-01, 3.21031e-04, -4.29153e-05
1,1.283940e+00, -1.40000e-01, 3.21031e-04, -1.72853e-05
1,1.304000e+00, -1.50000e-01, 3.26276e-04, -1.13249e-05
1,1.324050e+00, -1.60000e-01, 3.28183e-04, -2.40803e-05
1,1.344100e+00, -1.70000e-01, 3.43561e-04, -2.03848e-05
1,1.364150e+00, -1.80000e-01, 3.36409e-04, -1.28746e-05
1,1.384200e+00, -1.90000e-01, 3.33309e-04, -8.70228e-06
1,1.404260e+00, -2.00000e-01, 3.23415e-04, -3.68357e-05
1,1.424820e+00, -2.10000e-01, 3.39270e-04, -3.17097e-05
1,1.444870e+00, -2.20000e-01, 3.48210e-04, -4.00543e-05
1,1.464920e+00, -2.30000e-01, 3.35217e-04, -3.34978e-05
1,1.484970e+00, -2.40000e-01, 3.31163e-04, -4.01735e-05
1,1.505030e+00, -2.50000e-01, 3.26514e-04, -1.60933e-05
1,1.525080e+00, -2.60000e-01, 3.18170e-04, -4.32730e-05
1,1.545130e+00, -2.70000e-01, 3.17454e-04, -3.48091e-05
1,1.565180e+00, -2.80000e-01, 3.06845e-04, -3.14713e-05
1,1.585230e+00, -2.90000e-01, 3.11613e-04, -4.36306e-05
1,1.605290e+00, -3.00000e-01, 3.16024e-04, -5.10216e-05
1,1.625340e+00, -3.10000e-01, 3.17454e-04, -4.35114e-05
1,1.645390e+00, -3.20000e-01, 3.34263e-04, -4.78029e-05
1,1.665440e+00, -3.30000e-01, 3.23415e-04, -2.72989e-05
1,1.685500e+00, -3.40000e-01, 3.26991e-04, -2.65837e-05
1,1.705550e+00, -3.50000e-01, 3.14713e-04, -2.63453e-05
1,1.725600e+00, -3.60000e-01, 3.17931e-04, -2.05040e-05
1,1.745650e+00, -3.70000e-01, 3.32475e-04, -2.36034e-05
1,1.765700e+00, -3.80000e-01, 3.12686e-04, -1.47820e-05
1,1.785760e+00, -3.90000e-01, 3.19481e-04, -1.87159e-05
1,1.805810e+00, -4.00000e-01, 3.19958e-04, -3.62396e-05
1,1.825860e+00, -4.10000e-01, 3.25084e-04, -3.32594e-05
1,1.845910e+00, -4.20000e-01, 3.29971e-04, -3.40939e-05
1,1.865960e+00, -4.30000e-01, 3.29733e-04, -4.24385e-05
1,1.886020e+00, -4.40000e-01, 3.41177e-04, -4.85182e-05
1,1.906070e+00, -4.50000e-01, 3.40462e-04, -3.55244e-05
1,1.926120e+00, -4.60000e-01, 3.45111e-04, -5.16176e-05
1,1.946170e+00, -4.70000e-01, 3.30329e-04, -4.56572e-05
1,1.966230e+00, -4.80000e-01, 3.26872e-04, -3.60012e-05
1,1.986280e+00, -4.90000e-01, 3.24130e-04, -2.74181e-05
1,2.006330e+00, -5.00000e-01, 3.17812e-04, -2.26498e-05
1,2.026380e+00, -5.10000e-01, 3.34024e-04, -2.07424e-05
1,2.046430e+00, -5.20000e-01, 3.19600e-04, -3.44515e-05
1,2.066490e+00, -5.30000e-01, 3.20792e-04, -2.59876e-05
1,2.086540e+00, -5.40000e-01, 3.15785e-04, -4.24385e-05
1,2.106590e+00, -5.50000e-01, 3.07679e-04, -3.36170e-05
1,2.126640e+00, -5.60000e-01, 2.96593e-04, -3.92199e-05
1,2.146690e+00, -5.70000e-01, 2.90394e-04, -3.80278e-05
1,2.166740e+00, -5.80000e-01, 3.01838e-04, -4.92334e-05
1,2.186800e+00, -5.90000e-01, 3.01361e-04, -5.48363e-05
1,2.206850e+00, -6.00000e-01, 3.09467e-04, -4.18425e-05
1,2.226900e+00, -6.10000e-01, 3.17335e-04, -3.67165e-05
1,2.246950e+00, -6.20000e-01, 3.05653e-04, -4.05312e-05
1,2.267010e+00, -6.30000e-01, 3.02076e-04, -4.95911e-05
1,2.287060e+00, -6.40000e-01, 3.10898e-04, -4.54187e-05
1,2.307110e+00, -6.50000e-01, 3.06368e-04, -4.47035e-05
1,2.327160e+00, -6.60000e-01, 3.00646e-04, -3.80278e-05
1,2.347210e+00, -6.70000e-01, 3.10898e-04, -4.60148e-05
1,2.367270e+00, -6.80000e-01, 3.14713e-04, -6.21080e-05
1,2.387320e+00, -6.90000e-01, 3.09587e-04, -6.13928e-05
1,2.407370e+00, -7.00000e-01, 3.19600e-04, -5.91278e-05
1,2.427420e+00, -7.10000e-01, 3.15428e-04, -4.66108e-05
1,2.447470e+00, -7.20000e-01, 2.99454e-04, -5.44786e-05
1,2.467520e+00, -7.30000e-01, 3.22104e-04, -4.79221e-05
1,2.487580e+00, -7.40000e-01, 3.31879e-04, -2.18153e-05
1,2.507630e+00, -7.50000e-01, 3.27110e-04, -2.62260e-05
1,2.527680e+00, -7.60000e-01, 3.25084e-04, -4.02927e-05
1,2.547730e+00, -7.70000e-01, 3.29852e-04, -3.54052e-05
1,2.567790e+00, -7.80000e-01, 3.17812e-04, -3.76701e-05
1,2.587840e+00, -7.90000e-01, 3.26991e-04, -2.62260e-05
1,2.607890e+00, -8.00000e-01, 3.35217e-04, -4.05312e-05
1,2.627940e+00, -8.10000e-01, 3.31402e-04, -5.63860e-05
1,2.647990e+00, -8.20000e-01, 3.25322e-04, -3.93391e-05
1,2.668050e+00, -8.30000e-01, 3.27229e-04, -4.37498e-05
1,2.688100e+00, -8.40000e-01, 3.20196e-04, -3.27826e-05
1,2.708150e+00, -8.50000e-01, 3.14951e-04, -3.15905e-05
1,2.728200e+00, -8.60000e-01, 3.04937e-04, -2.65837e-05
1,2.748250e+00, -8.70000e-01, 3.10659e-04, -2.40803e-05
1,2.768310e+00, -8.80000e-01, 3.21984e-04, -2.96831e-05
1,2.788360e+00, -8.90000e-01, 3.02076e-04, -3.71933e-05
1,2.808410e+00, -9.00000e-01, 3.10540e-04, -2.26498e-05
1,2.828460e+00, -9.10000e-01, 3.05533e-04, -3.18289e-05
1,2.848520e+00, -9.20000e-01, 3.14713e-04, -2.99215e-05
1,2.868570e+00, -9.30000e-01, 3.23176e-04, -1.44243e-05
1,2.888620e+00, -9.40000e-01, 3.18527e-04, -2.24113e-05
1,2.908670e+00, -9.50000e-01, 3.13520e-04, -2.13385e-05
1,2.928720e+00, -9.60000e-01, 3.24607e-04, -2.71797e-05
1,2.948780e+00, -9.70000e-01, 3.25203e-04, -3.94583e-05
1,2.968830e+00, -9.80000e-01, 3.17454e-04, -2.72989e-05
1,2.988880e+00, -9.90000e-01, 3.24726e-04, -1.57356e-05
1,3.008930e+00, -1.00000e+00, 3.17931e-04, -1.78814e-05
1,3.028980e+00, -1.01000e+00, 3.21269e-04, -1.84774e-05
1,3.049040e+00, -1.02000e+00, 3.21150e-04, -3.62396e-05
1,3.069090e+00, -1.03000e+00, 3.34024e-04, -2.84910e-05
1,3.089140e+00, -1.04000e+00, 3.29018e-04, -3.92199e-05
1,3.109190e+00, -1.05000e+00, 3.25561e-04, -3.23057e-05
1,3.129250e+00, -1.06000e+00, 3.06726e-04, -3.82662e-05
1,3.149300e+00, -1.07000e+00, 3.16739e-04, -4.00543e-05
1,3.169350e+00, -1.08000e+00, 3.19481e-04, -5.42402e-05
1,3.189400e+00, -1.09000e+00, 3.19004e-04, -4.72069e-05
1,3.209450e+00, -1.10000e+00, 3.32117e-04, -5.51939e-05
1,3.229510e+00, -1.11000e+00, 3.41654e-04, -3.56436e-05
1,3.249560e+00, -1.12000e+00, 3.33190e-04, -4.36306e-05
1,3.269610e+00, -1.13000e+00, 3.31640e-04, -4.20809e-05
1,3.289660e+00, -1.14000e+00, 3.27110e-04, -3.75509e-05
1,3.309710e+00, -1.15000e+00, 3.31163e-04, -4.64916e-05
1,3.329760e+00, -1.16000e+00, 3.27826e-04, -3.20673e-05
1,3.349820e+00, -1.17000e+00, 3.33786e-04, -3.95775e-05
1,3.369870e+00, -1.18000e+00, 3.25322e-04, -3.87430e-05
1,3.389920e+00, -1.19000e+00, 3.34740e-04, -4.80413e-05
1,3.409970e+00, -1.20000e+00, 3.27587e-04, -4.51803e-05
1,3.430030e+00, -1.21000e+00, 3.24011e-04, -3.96967e-05
1,3.450080e+00, -1.22000e+00, 3.16978e-04, -4.00543e-05
1,3.470130e+00, -1.23000e+00, 3.13640e-04, -2.34842e-05
1,3.490180e+00, -1.24000e+00, 3.16501e-04, -2.83718e-05
1,3.510230e+00, -1.25000e+00, 3.13520e-04, -3.95775e-05
1,3.530290e+00, -1.26000e+00, 3.06845e-04, -1.88351e-05
1,3.550340e+00, -1.27000e+00, 3.10183e-04, -2.87294e-05
1,3.570390e+00, -1.28000e+00, 3.02553e-04, -3.09944e-05
1,3.590440e+00, -1.29000e+00, 3.12805e-04, -3.50475e-05
1,3.610490e+00, -1.30000e+00, 3.23534e-04, -3.36170e-05
1,3.630550e+00, -1.31000e+00, 3.24607e-04, -4.02927e-05
1,3.650600e+00, -1.32000e+00, 3.20435e-04, -2.89679e-05
1,3.670650e+00, -1.33000e+00, 3.28064e-04, -3.03984e-05
1,3.690700e+00, -1.34000e+00, 3.27587e-04, -1.68085e-05
1,3.710760e+00, -1.35000e+00, 3.17335e-04, -1.47820e-05
1,3.730810e+00, -1.36000e+00, 3.30210e-04, -2.57492e-05
1,3.750860e+00, -1.37000e+00, 3.28660e-04, -2.87294e-05
1,3.770910e+00, -1.38000e+00, 3.30210e-04, -3.85046e-05
1,3.790970e+00, -1.39000e+00, 3.20435e-04, -3.69549e-05
1,3.811020e+00, -1.40000e+00, 3.13282e-04, -4.55379e-05
1,3.831070e+00, -1.41000e+00, 3.02076e-04, -4.32730e-05
1,3.851120e+00, -1.42000e+00, 3.19362e-04, -4.17233e-05
1,3.871170e+00, -1.43000e+00, 3.13401e-04, -4.14848e-05
1,3.891230e+00, -1.44000e+00, 3.11732e-04, -4.29153e-05
1,3.911280e+00, -1.45000e+00, 3.25918e-04, -4.38690e-05
1,3.931330e+00, -1.46000e+00, 3.30091e-04, -5.49555e-05
1,3.951380e+00, -1.47000e+00, 3.32594e-04, -3.80278e-05
1,3.971440e+00, -1.48000e+00, 3.36528e-04, -3.89814e-05
1,3.991490e+00, -1.49000e+00, 3.37720e-04, -3.65973e-05
1,4.011540e+00, -1.50000e+00, 3.36766e-04, -2.76566e-05
1,4.031590e+00, -1.49000e+00, 3.39985e-04, -3.43323e-05
1,4.051640e+00, -1.48000e+00, 3.36289e-04, -4.47035e-05
1,4.071700e+00, -1.47000e+00, 3.39985e-04, -3.60012e-05
1,4.091750e+00, -1.46000e+00, 3.43800e-04, -2.61068e-05
1,4.111800e+00, -1.45000e+00, 3.30091e-04, -2.72989e-05
1,4.131850e+00, -1.44000e+00, 3.29494e-04, -3.64780e-05
1,4.151910e+00, -1.43000e+00, 3.35574e-04, -2.18153e-05
1,4.171960e+00, -1.42000e+00, 3.39985e-04, -4.99487e-05
1,4.192010e+00, -1.41000e+00, 3.29018e-04, -3.73125e-05
1,4.212060e+00, -1.40000e+00, 3.28183e-04, -3.20673e-05
1,4.232110e+00, -1.39000e+00, 3.26753e-04, -4.37498e-05
1,4.252170e+00, -1.38000e+00, 3.13282e-04, -4.11272e-05
1,4.272220e+00, -1.37000e+00, 3.35813e-04, -4.87566e-05
1,4.292270e+00, -1.36000e+00, 3.25799e-04, -4.49419e-05
1,4.312320e+00, -1.35000e+00, 3.24130e-04, -2.24113e-05
1,4.332370e+00, -1.34000e+00, 3.39508e-04, -3.51667e-05
1,4.352430e+00, -1.33000e+00, 3.36170e-04, -4.27961e-05
1,4.372480e+00, -1.32000e+00, 3.31283e-04, -5.38826e-05
1,4.392530e+00, -1.31000e+00, 3.28183e-04, -5.57899e-05
1,4.412580e+00, -1.30000e+00, 3.27706e-04, -4.16040e-05
1,4.432630e+00, -1.29000e+00, 3.23415e-04, -3.71933e-05
1,4.452690e+00, -1.28000e+00, 3.17931e-04, -3.68357e-05
1,4.472740e+00, -1.27000e+00, 3.16024e-04, -3.32594e-05
1,4.492790e+00, -1.26000e+00, 3.11375e-04, -3.06368e-05
1,4.512840e+00, -1.25000e+00, 3.20792e-04, -1.93119e-05
1,4.532900e+00, -1.24000e+00, 3.21269e-04, -3.07560e-05
1,4.552950e+00, -1.23000e+00, 3.22104e-04, -2.49147e-05
1,4.573000e+00, -1.22000e+00, 3.22700e-04, -1.88351e-05
1,4.593050e+00, -1.21000e+00, 3.30210e-04, -3.37362e-05
1,4.613100e+00, -1.20000e+00, 3.29971e-04, -3.18289e-05
1,4.633160e+00, -1.19000e+00, 3.34859e-04, -2.40803e-05
1,4.653210e+00, -1.18000e+00, 3.25561e-04, -2.21729e-05
1,4.673260e+00, -1.17000e+00, 3.26753e-04, -2.86102e-06
1,4.693310e+00, -1.16000e+00, 3.32952e-04, -2.38419e-07
1,4.713360e+00, -1.15000e+00, 3.38197e-04, -1.72853e-05
1,4.733420e+00, -1.14000e+00, 3.33786e-04, -1.88351e-05
1,4.753470e+00, -1.13000e+00, 3.28541e-04, -3.38554e-05
1,4.773520e+00, -1.12000e+00, 3.25203e-04, -2.69413e-05
1,4.793570e+00, -1.11000e+00, 3.22104e-04, -3.21865e-05
1,4.813630e+00, -1.10000e+00, 3.24488e-04, -2.65837e-05
1,4.833680e+00, -1.09000e+00, 3.18885e-04, -1.10865e-05
1,4.853730e+00, -1.08000e+00, 3.24130e-04, -2.40803e-05
1,4.873780e+00, -1.07000e+00, 3.30925e-04, -1.51396e-05
1,4.893840e+00, -1.06000e+00, 3.21031e-04, -3.57628e-05
1,4.913890e+00, -1.05000e+00, 3.30091e-04, -3.93391e-05
1,4.933940e+00, -1.04000e+00, 3.26514e-04, -3.01600e-05
1,4.953990e+00, -1.03000e+00, 3.30567e-04, -4.73261e-05
1,4.974040e+00, -1.02000e+00, 3.26514e-04, -4.35114e-05
1,4.994090e+00, -1.01000e+00, 3.20196e-04, -3.08752e-05
1,5.014150e+00, -1.00000e+00, 3.30925e-04, -4.23193e-05
1,5.034200e+00, -9.90000e-01, 3.15547e-04, -2.38419e-05
1,5.054250e+00, -9.80000e-01, 3.29614e-04, -2.89679e-05
1,5.074300e+00, -9.70000e-01, 3.36885e-04, -4.00543e-05
1,5.094360e+00, -9.60000e-01, 3.33190e-04, -4.24385e-05
1,5.114410e+00, -9.50000e-01, 3.24965e-04, -3.46899e-05
1,5.134460e+00, -9.40000e-01, 3.24249e-04, -3.56436e-05
1,5.154510e+00, -9.30000e-01, 3.30210e-04, -3.61204e-05
1,5.174560e+00, -9.20000e-01, 3.52621e-04, -2.51532e-05
1,5.194620e+00, -9.10000e-01, 3.53813e-04, -2.57492e-05
1,5.214670e+00, -9.00000e-01, 3.36051e-04, -1.70469e-05
1,5.234720e+00, -8.90000e-01, 3.30687e-04, -3.34978e-05
1,5.254770e+00, -8.80000e-01, 3.28064e-04, -2.57492e-05
1,5.274820e+00, -8.70000e-01, 3.32832e-04, -2.55108e-05
1,5.294880e+00, -8.60000e-01, 3.32475e-04, -2.70605e-05
1,5.314930e+00, -8.50000e-01, 3.22223e-04, -3.00407e-05
1,5.334980e+00, -8.40000e-01, 3.27945e-04, -3.68357e-05
1,5.355040e+00, -8.30000e-01, 3.34144e-04, -3.92199e-05
1,5.375090e+00, -8.20000e-01, 3.36289e-04, -3.71933e-05
1,5.395140e+00, -8.10000e-01, 3.23057e-04, -4.41074e-05
1,5.415190e+00, -8.00000e-01, 3.20435e-04, -4.04119e-05
1,5.435240e+00, -7.90000e-01, 3.20673e-04, -5.36442e-05
1,5.455290e+00, -7.80000e-01, 3.06845e-04, -3.57628e-05
1,5.475350e+00, -7.70000e-01, 3.33548e-04, -3.13520e-05
1,5.495400e+00, -7.60000e-01, 3.19123e-04, -3.69549e-05
1,5.515450e+00, -7.50000e-01, 3.12805e-04, -2.38419e-05
1,5.535500e+00, -7.40000e-01, 3.13163e-04, -2.14577e-05
1,5.555550e+00, -7.30000e-01, 3.19242e-04, -3.80278e-05
1,5.575610e+00, -7.20000e-01, 3.02315e-04, -2.87294e-05
1,5.595660e+00, -7.10000e-01, 3.07679e-04, -3.09944e-05
1,5.615710e+00, -7.00000e-01, 3.03507e-04, -1.38283e-05
1,5.635770e+00, -6.90000e-01, 3.04341e-04, -2.05040e-05
1,5.655820e+00, -6.80000e-01, 3.08394e-04, -2.11000e-05
1,5.675870e+00, -6.70000e-01, 3.12567e-04, -3.13520e-05
1,5.695920e+00, -6.60000e-01, 3.19242e-04, -1.77622e-05
1,5.715970e+00, -6.50000e-01, 3.09587e-04, -1.06096e-05
1,5.736020e+00, -6.40000e-01, 3.13163e-04, -1.77622e-05
1,5.756080e+00, -6.30000e-01, 3.05533e-04, -1.14441e-05
1,5.776130e+00, -6.20000e-01, 3.03864e-04, -1.21593e-05
1,5.796180e+00, -6.10000e-01, 3.16501e-04, -8.94070e-06
1,5.816230e+00, -6.00000e-01, 3.17574e-04, -2.12193e-05
1,5.836290e+00, -5.90000e-01, 3.29256e-04, -1.47820e-05
1,5.856340e+00, -5.80000e-01, 3.22461e-04, -2.69413e-05
1,5.876390e+00, -5.70000e-01, 3.26514e-04, -3.60012e-05
1,5.896450e+00, -5.60000e-01, 3.11136e-04, -4.36306e-05
1,5.916500e+00, -5.50000e-01, 3.13520e-04, -3.20673e-05
1,5.936550e+00, -5.40000e-01, 3.26037e-04, -3.29018e-05
1,5.956600e+00, -5.30000e-01, 3.27706e-04, -4.24385e-05
1,5.976650e+00, -5.20000e-01, 3.13878e-04, -3.45707e-05
1,5.996700e+00, -5.10000e-01, 3.21627e-04, -3.34978e-05
1,6.016760e+00, -5.00000e-01, 3.23296e-04, -2.08616e-05
1,6.036810e+00, -4.90000e-01, 3.06368e-04, -1.87159e-05
1,6.056860e+00, -4.80000e-01, 3.08871e-04, -3.24249e-05
1,6.076910e+00, -4.70000e-01, 3.17454e-04, -3.48091e-05
1,6.096960e+00, -4.60000e-01, 3.26395e-04, -1.96695e-05
1,6.117020e+00, -4.50000e-01, 3.08752e-04, -2.89679e-05
1,6.137070e+00, -4.40000e-01, 3.15428e-04, -4.27961e-05
1,6.157120e+00, -4.30000e-01, 3.14474e-04, -4.44651e-05
1,6.177180e+00, -4.20000e-01, 3.26753e-04, -2.71797e-05
1,6.197230e+00, -4.10000e-01, 3.30567e-04, -3.86238e-05
1,6.217280e+00, -4.00000e-01, 3.40819e-04, -3.83854e-05
1,6.237330e+00, -3.90000e-01, 3.23415e-04, -3.45707e-05
1,6.257380e+00, -3.80000e-01, 3.27826e-04, -3.37362e-05
1,6.277440e+00, -3.70000e-01, 3.21865e-04, -3.43323e-05
1,6.297490e+00, -3.60000e-01, 3.09944e-04, -4.97103e-05
1,6.317540e+00, -3.50000e-01, 3.07202e-04, -4.27961e-05
1,6.337590e+00, -3.40000e-01, 3.14832e-04, -3.61204e-05
1,6.357640e+00, -3.30000e-01, 3.09587e-04, -3.14713e-05
1,6.377700e+00, -3.20000e-01, 2.99573e-04, -2.38419e-05
1,6.397750e+00, -3.10000e-01, 3.03984e-04, -4.23193e-05
1,6.417800e+00, -3.00000e-01, 3.05533e-04, -3.39746e-05
1,6.437850e+00, -2.90000e-01, 3.19839e-04, -3.18289e-05
1,6.457910e+00, -2.80000e-01, 3.17335e-04, -2.64645e-05
1,6.477960e+00, -2.70000e-01, 3.01003e-04, -2.62260e-05
1,6.498010e+00, -2.60000e-01, 3.00288e-04, -2.33650e-05
1,6.518060e+00, -2.50000e-01, 3.04937e-04, -8.82149e-06
1,6.538110e+00, -2.40000e-01, 3.22938e-04, -1.60933e-05
1,6.558170e+00, -2.30000e-01, 3.05295e-04, -2.34842e-05
1,6.578220e+00, -2.20000e-01, 3.03030e-04, -2.58684e-05
1,6.598270e+00, -2.10000e-01, 3.11613e-04, -2.56300e-05
1,6.618830e+00, -2.00000e-01, 2.95758e-04, -2.51532e-05
1,6.638880e+00, -1.90000e-01, 3.02911e-04, -2.56300e-05
1,6.658940e+00, -1.80000e-01, 3.03864e-04, -3.61204e-05
1,6.678990e+00, -1.70000e-01, 3.13640e-04, -3.93391e-05
1,6.699040e+00, -1.60000e-01, 3.12090e-04, -3.03984e-05
1,6.719090e+00, -1.50000e-01, 3.20673e-04, -2.15769e-05
1,6.739140e+00, -1.40000e-01, 3.01123e-04, -4.31538e-05
1,6.759200e+00, -1.30000e-01, 3.06129e-04, -4.80413e-05
1,6.779250e+00, -1.20000e-01, 3.11971e-04, -5.10216e-05
1,6.799300e+00, -1.10000e-01, 3.10659e-04, -3.83854e-05
1,6.819350e+00, -1.00000e-01, 3.13520e-04, -4.13656e-05
1,6.839400e+00, -9.00000e-02, 3.14951e-04, -3.46899e-05
1,6.859450e+00, -8.00000e-02, 3.02911e-04, -4.20809e-05
1,6.879510e+00, -7.00000e-02, 3.03745e-04, -4.08888e-05
1,6.899560e+00, -6.00000e-02, 3.05295e-04, -4.11272e-05
1,6.919610e+00, -5.00000e-02, 2.85268e-04, -4.55379e-05
1,6.939660e+00, -4.00000e-02, 2.80619e-04, -3.06368e-05
1,6.959720e+00, -3.00000e-02, 2.89917e-04, -3.34978e-05
1,6.979770e+00, -2.00000e-02, 3.10540e-04, -3.68357e-05
1,6.999820e+00, -1.00000e-02, 2.96354e-04, -4.32730e-05
1,7.019980e+00, 0.00000e+00, 2.94089e-04, -2.34842e-05
1,7.040030e+00, 1.00000e-02, 3.06606e-04, -1.09673e-05
1,7.060080e+00, 2.00000e-02, 3.01600e-04, -1.16825e-05
1,7.080140e+00, 3.00000e-02, 3.06010e-04, -2.57492e-05
1,7.100190e+00, 4.00000e-02, 3.01719e-04, -1.39475e-05
1,7.120240e+00, 5.00000e-02, 3.16262e-04, -1.70469e-05
1,7.140290e+00, 6.00000e-02, 3.05772e-04, -2.28882e-05
1,7.160340e+00, 7.00000e-02, 3.17335e-04, -1.51396e-05
1,7.180400e+00, 8.00000e-02, 3.00169e-04, -2.26498e-05
1,7.200450e+00, 9.00000e-02, 3.09467e-04, -2.51532e-05
1,7.220500e+00, 1.00000e-01, 3.07202e-04, -1.96695e-05
1,7.240550e+00, 1.10000e-01, 3.14355e-04, -1.87159e-05
1,7.260610e+00, 1.20000e-01, 3.28779e-04, -2.21729e-05
1,7.280660e+00, 1.30000e-01, 3.15309e-04, -2.87294e-05
1,7.300710e+00, 1.40000e-01, 3.19242e-04, -2.75373e-05
1,7.320770e+00, 1.50000e-01, 3.18408e-04, -3.06368e-05
1,7.340820e+00, 1.60000e-01, 3.26991e-04, -2.22921e-05
1,7.360870e+00, 1.70000e-01, 3.06249e-04, -1.65701e-05
1,7.380920e+00, 1.80000e-01, 3.19242e-04, -3.44515e-05
1,7.400970e+00, 1.90000e-01, 3.12328e-04, -2.08616e-05
1,7.421020e+00, 2.00000e-01, 3.14355e-04, -2.53916e-05
1,7.441590e+00, 2.10000e-01, 3.17693e-04, -3.39746e-05
1,7.461640e+00, 2.20000e-01, 3.14593e-04, -1.62125e-05
1,7.481690e+00, 2.30000e-01, 3.11852e-04, -1.99080e-05
