START TIME:2024-03-11 15:19:12
Vd=-0000.300000V
REPEAT,TIME(sec),GATE-VOLT(V),DRAIN-CURRENT(A),GATE-CURRENT(A)
1,3.831070e+00, -1.41000e+00, -5.91016e-03, -3.77893e-05
1,3.851120e+00, -1.42000e+00, -5.83208e-03, -5.26905e-05
1,3.871180e+00, -1.43000e+00, -5.73754e-03, -5.42402e-05
1,3.891230e+00, -1.44000e+00, -5.64075e-03, -5.19753e-05
1,3.911280e+00, -1.45000e+00, -5.55670e-03, -5.55515e-05
1,3.931330e+00, -1.46000e+00, -5.45740e-03, -5.79357e-05
1,3.951380e+00, -1.47000e+00, -5.36191e-03, -6.46114e-05
1,3.971440e+00, -1.48000e+00, -5.26106e-03, -6.18696e-05
1,3.991490e+00, -1.49000e+00, -5.17440e-03, -4.88758e-05
1,4.011540e+00, -1.50000e+00, -5.04518e-03, -5.93662e-05
1,4.031590e+00, -1.49000e+00, -5.02825e-03, -4.99487e-05
1,4.051640e+00, -1.48000e+00, -5.00822e-03, -3.92199e-05
1,4.071700e+00, -1.47000e+00, -5.01621e-03, -4.33922e-05
1,4.091750e+00, -1.46000e+00, -5.02431e-03, -4.29153e-05
1,4.111800e+00, -1.45000e+00, -5.02455e-03, -5.96046e-05
1,4.131850e+00, -1.44000e+00, -5.04541e-03, -5.17368e-05
1,4.151910e+00, -1.43000e+00, -5.06139e-03, -5.43594e-05
1,4.171960e+00, -1.42000e+00, -5.08368e-03, -4.83990e-05
1,4.192010e+00, -1.41000e+00, -5.10383e-03, -4.13656e-05
1,4.212060e+00, -1.40000e+00, -5.14865e-03, -3.18289e-05
1,4.232110e+00, -1.39000e+00, -5.16570e-03, -5.20945e-05
1,4.252170e+00, -1.38000e+00, -5.20110e-03, -5.71012e-05
1,4.272220e+00, -1.37000e+00, -5.23508e-03, -6.25849e-05
1,4.292270e+00, -1.36000e+00, -5.28038e-03, -6.16312e-05
1,4.312320e+00, -1.35000e+00, -5.31304e-03, -5.44786e-05
1,4.332370e+00, -1.34000e+00, -5.35917e-03, -6.55651e-05
1,4.352430e+00, -1.33000e+00, -5.39458e-03, -7.29561e-05
1,4.372480e+00, -1.32000e+00, -5.45144e-03, -6.43730e-05
1,4.392530e+00, -1.31000e+00, -5.48780e-03, -5.26905e-05
1,4.412580e+00, -1.30000e+00, -5.53894e-03, -4.36306e-05
1,4.432630e+00, -1.29000e+00, -5.59402e-03, -3.52859e-05
1,4.452680e+00, -1.28000e+00, -5.61941e-03, -5.14984e-05
1,4.472740e+00, -1.27000e+00, -5.67377e-03, -5.23329e-05
1,4.492790e+00, -1.26000e+00, -5.71799e-03, -4.08888e-05
1,4.512840e+00, -1.25000e+00, -5.76210e-03, -5.16176e-05
1,4.532890e+00, -1.24000e+00, -5.82552e-03, -5.45979e-05
1,4.552950e+00, -1.23000e+00, -5.87285e-03, -5.93662e-05
1,4.573000e+00, -1.22000e+00, -5.93472e-03, -6.30617e-05
1,4.593050e+00, -1.21000e+00, -5.98192e-03, -5.78165e-05
1,4.613100e+00, -1.20000e+00, -6.03449e-03, -6.53267e-05
1,4.633150e+00, -1.19000e+00, -6.07812e-03, -5.69820e-05
1,4.653210e+00, -1.18000e+00, -6.12259e-03, -7.85589e-05
1,4.673260e+00, -1.17000e+00, -6.18446e-03, -8.44002e-05
1,4.693310e+00, -1.16000e+00, -6.23560e-03, -6.92606e-05
1,4.713360e+00, -1.15000e+00, -6.28674e-03, -6.89030e-05
1,4.733420e+00, -1.14000e+00, -6.32942e-03, -5.06639e-05
1,4.753470e+00, -1.13000e+00, -6.38199e-03, -4.57764e-05
1,4.773520e+00, -1.12000e+00, -6.41775e-03, -7.10487e-05
1,4.793570e+00, -1.11000e+00, -6.46317e-03, -7.00951e-05
1,4.813620e+00, -1.10000e+00, -6.50990e-03, -5.43594e-05
1,4.833670e+00, -1.09000e+00, -6.55591e-03, -5.00679e-05
1,4.853730e+00, -1.08000e+00, -6.59692e-03, -5.79357e-05
1,4.873780e+00, -1.07000e+00, -6.65903e-03, -7.11679e-05
1,4.893830e+00, -1.06000e+00, -6.69158e-03, -7.11679e-05
1,4.913880e+00, -1.05000e+00, -6.73926e-03, -8.13007e-05
1,4.933930e+00, -1.04000e+00, -6.76978e-03, -8.46386e-05
1,4.953990e+00, -1.03000e+00, -6.79541e-03, -7.21216e-05
1,4.974040e+00, -1.02000e+00, -6.83784e-03, -7.28369e-05
1,4.994090e+00, -1.01000e+00, -6.85024e-03, -8.76188e-05
1,5.014140e+00, -1.00000e+00, -6.87754e-03, -7.39098e-05
1,5.034190e+00, -9.90000e-01, -6.89328e-03, -6.13928e-05
1,5.054250e+00, -9.80000e-01, -6.93679e-03, -4.85182e-05
1,5.074300e+00, -9.70000e-01, -6.95884e-03, -6.92606e-05
1,5.094350e+00, -9.60000e-01, -6.97732e-03, -5.22137e-05
1,5.114400e+00, -9.50000e-01, -7.00343e-03, -4.92334e-05
1,5.134460e+00, -9.40000e-01, -7.03263e-03, -6.68764e-05
1,5.154510e+00, -9.30000e-01, -7.05457e-03, -5.55515e-05
1,5.174560e+00, -9.20000e-01, -7.07376e-03, -5.57899e-05
1,5.194610e+00, -9.10000e-01, -7.09510e-03, -4.43459e-05
1,5.214660e+00, -9.00000e-01, -7.12872e-03, -4.64916e-05
1,5.234710e+00, -8.90000e-01, -7.14922e-03, -4.43459e-05
1,5.254770e+00, -8.80000e-01, -7.14993e-03, -4.43459e-05
1,5.274820e+00, -8.70000e-01, -7.14993e-03, -6.27041e-05
1,5.294870e+00, -8.60000e-01, -7.15828e-03, -5.20945e-05
1,5.314920e+00, -8.50000e-01, -7.15554e-03, -4.68493e-05
1,5.334980e+00, -8.40000e-01, -7.15780e-03, -4.04119e-05
1,5.355030e+00, -8.30000e-01, -7.17866e-03, -5.62668e-05
1,5.375080e+00, -8.20000e-01, -7.17938e-03, -6.30617e-05
1,5.395130e+00, -8.10000e-01, -7.18212e-03, -5.19753e-05
1,5.415180e+00, -8.00000e-01, -7.17175e-03, -5.19753e-05
1,5.435240e+00, -7.90000e-01, -7.17509e-03, -6.48499e-05
1,5.455290e+00, -7.80000e-01, -7.17187e-03, -7.24792e-05
1,5.475340e+00, -7.70000e-01, -7.16066e-03, -7.18832e-05
1,5.495390e+00, -7.60000e-01, -7.15637e-03, -6.46114e-05
1,5.515440e+00, -7.50000e-01, -7.15220e-03, -5.18560e-05
1,5.535500e+00, -7.40000e-01, -7.14028e-03, -5.04255e-05
1,5.555550e+00, -7.30000e-01, -7.10833e-03, -5.18560e-05
1,5.575600e+00, -7.20000e-01, -7.09021e-03, -5.18560e-05
1,5.595650e+00, -7.10000e-01, -7.06792e-03, -6.25849e-05
1,5.615710e+00, -7.00000e-01, -7.04885e-03, -6.52075e-05
1,5.635760e+00, -6.90000e-01, -7.01869e-03, -7.00951e-05
1,5.655810e+00, -6.80000e-01, -7.00188e-03, -5.50747e-05
1,5.675860e+00, -6.70000e-01, -6.96957e-03, -5.28097e-05
1,5.695910e+00, -6.60000e-01, -6.93882e-03, -6.03199e-05
1,5.715970e+00, -6.50000e-01, -6.90079e-03, -5.88894e-05
1,5.736020e+00, -6.40000e-01, -6.86669e-03, -6.58035e-05
1,5.756070e+00, -6.30000e-01, -6.82461e-03, -5.94854e-05
1,5.776120e+00, -6.20000e-01, -6.77741e-03, -6.69956e-05
1,5.796170e+00, -6.10000e-01, -6.73258e-03, -5.01871e-05
1,5.816220e+00, -6.00000e-01, -6.69312e-03, -3.94583e-05
1,5.836280e+00, -5.90000e-01, -6.64485e-03, -5.88894e-05
1,5.856330e+00, -5.80000e-01, -6.58989e-03, -5.57899e-05
1,5.876380e+00, -5.70000e-01, -6.53100e-03, -4.14848e-05
1,5.896430e+00, -5.60000e-01, -6.47652e-03, -4.86374e-05
1,5.916490e+00, -5.50000e-01, -6.41799e-03, -5.37634e-05
1,5.936540e+00, -5.40000e-01, -6.35052e-03, -3.91006e-05
1,5.956590e+00, -5.30000e-01, -6.28865e-03, -4.92334e-05
1,5.976640e+00, -5.20000e-01, -6.22094e-03, -5.84126e-05
1,5.996690e+00, -5.10000e-01, -6.15990e-03, -4.50611e-05
1,6.016750e+00, -5.00000e-01, -6.09314e-03, -4.91142e-05
1,6.036800e+00, -4.90000e-01, -6.00314e-03, -5.96046e-05
1,6.056850e+00, -4.80000e-01, -5.94664e-03, -5.14984e-05
1,6.076900e+00, -4.70000e-01, -5.87618e-03, -6.56843e-05
1,6.096950e+00, -4.60000e-01, -5.79000e-03, -5.13792e-05
1,6.117000e+00, -4.50000e-01, -5.71513e-03, -5.19753e-05
1,6.137060e+00, -4.40000e-01, -5.62596e-03, -5.49555e-05
1,6.157110e+00, -4.30000e-01, -5.53846e-03, -6.07967e-05
1,6.177160e+00, -4.20000e-01, -5.43630e-03, -5.79357e-05
1,6.197220e+00, -4.10000e-01, -5.34248e-03, -5.36442e-05
