START TIME:2024-11-09 17:47:51
TIME(sec),GATE-VOLTAGE(V),GATE-CURRENT(A),DRAIN-VOLTAGE(V),DRAIN-CURRENT(A)
1.167080e+00, -3.00000e-01, 2.83040e-07, -3.80000e-01, -4.38939e-05
1.192120e+00, -3.00000e-01, 1.99402e-07, -3.60000e-01, -4.25156e-05
1.217170e+00, -3.00000e-01, 1.22205e-07, -3.40000e-01, -4.09794e-05
1.307510e+00, -3.00000e-01, 3.95459e-08, -3.20000e-01, -3.93168e-05
1.327560e+00, -3.00000e-01, -1.94083e-08, -3.00000e-01, -3.72998e-05
1.373120e+00, -3.00000e-01, -1.06318e-07, -2.80000e-01, -3.55633e-05
1.393180e+00, -3.00000e-01, -1.88147e-07, -2.60000e-01, -3.38186e-05
1.418220e+00, -3.00000e-01, -2.61163e-07, -2.40000e-01, -3.19628e-05
1.443270e+00, -3.00000e-01, -3.31621e-07, -2.20000e-01, -3.00544e-05
1.468830e+00, -3.00000e-01, -3.99672e-07, -2.00000e-01, -2.81049e-05
1.493880e+00, -3.00000e-01, -4.66220e-07, -1.80000e-01, -2.60766e-05
1.518930e+00, -3.00000e-01, -5.31647e-07, -1.60000e-01, -2.39520e-05
1.543980e+00, -3.00000e-01, -5.95823e-07, -1.40000e-01, -2.17069e-05
1.569030e+00, -3.00000e-01, -6.58972e-07, -1.20000e-01, -1.93056e-05
1.594080e+00, -3.00000e-01, -7.21416e-07, -1.00000e-01, -1.67052e-05
1.619130e+00, -3.00000e-01, -7.83314e-07, -8.00000e-02, -1.38617e-05
1.644180e+00, -3.00000e-01, -8.45007e-07, -6.00000e-02, -1.07248e-05
1.669230e+00, -3.00000e-01, -9.06595e-07, -4.00000e-02, -7.79282e-06
1.719870e+00, -3.00000e-01, -9.16816e-07, -2.00000e-02, -3.59058e-06
1.745020e+00, -3.00000e-01, -9.89065e-07, 0.00000e+00, 8.43369e-07
1.816170e+00, -3.00000e-01, -9.62977e-07, 2.00000e-02, 6.28883e-06
1.846380e+00, -3.00000e-01, -1.04036e-06, 4.00000e-02, 1.26550e-05
1.896760e+00, -3.00000e-01, -1.08067e-06, 6.00000e-02, 1.92756e-05
1.921810e+00, -3.00000e-01, -1.16864e-06, 8.00000e-02, 2.63338e-05
1.946860e+00, -3.00000e-01, -1.25191e-06, 1.00000e-01, 3.32790e-05
2.153966e+00, -2.00000e-01, -2.18812e-06, 1.00000e-01, 5.28810e-06
2.204611e+00, -2.00000e-01, -1.38486e-06, 8.00000e-02, 5.66530e-06
2.229659e+00, -2.00000e-01, -1.05935e-06, 6.00000e-02, 5.33146e-06
2.275252e+00, -2.00000e-01, -7.42541e-07, 4.00000e-02, 4.19631e-06
2.295304e+00, -2.00000e-01, -5.62184e-07, 2.00000e-02, 2.52542e-06
2.320353e+00, -2.00000e-01, -4.01343e-07, 0.00000e+00, 3.61461e-07
2.371096e+00, -2.00000e-01, -2.63026e-07, -2.00000e-02, -1.95203e-06
2.421691e+00, -2.00000e-01, -1.59350e-07, -4.00000e-02, -4.27121e-06
2.532563e+00, -2.00000e-01, -1.44810e-07, -6.00000e-02, -6.37126e-06
2.617838e+00, -2.00000e-01, -9.13357e-08, -8.00000e-02, -7.56132e-06
2.637890e+00, -2.00000e-01, -1.58297e-08, -1.00000e-01, -8.72265e-06
2.662939e+00, -2.00000e-01, 7.16103e-08, -1.20000e-01, -9.75307e-06
2.733955e+00, -2.00000e-01, 1.10848e-07, -1.40000e-01, -1.10325e-05
2.754007e+00, -2.00000e-01, 1.95089e-07, -1.60000e-01, -1.18519e-05
2.779060e+00, -2.00000e-01, 2.59741e-07, -1.80000e-01, -1.27561e-05
2.804108e+00, -2.00000e-01, 3.15629e-07, -2.00000e-01, -1.34859e-05
2.829667e+00, -2.00000e-01, 3.63934e-07, -2.20000e-01, -1.40567e-05
2.854716e+00, -2.00000e-01, 4.07567e-07, -2.40000e-01, -1.45135e-05
2.879765e+00, -2.00000e-01, 4.46224e-07, -2.60000e-01, -1.48627e-05
2.904814e+00, -2.00000e-01, 4.80314e-07, -2.80000e-01, -1.51131e-05
2.929863e+00, -2.00000e-01, 5.10366e-07, -3.00000e-01, -1.52782e-05
2.954912e+00, -2.00000e-01, 5.36791e-07, -3.20000e-01, -1.53755e-05
2.979960e+00, -2.00000e-01, 5.60036e-07, -3.40000e-01, -1.54134e-05
3.005009e+00, -2.00000e-01, 5.81342e-07, -3.60000e-01, -1.54243e-05
3.030059e+00, -2.00000e-01, 6.02193e-07, -3.80000e-01, -1.54361e-05
3.055108e+00, -2.00000e-01, 6.24083e-07, -4.00000e-01, -1.54827e-05
3.080156e+00, -2.00000e-01, 5.37275e-07, -3.80000e-01, -1.51625e-05
3.105205e+00, -2.00000e-01, 4.55272e-07, -3.60000e-01, -1.47306e-05
3.130255e+00, -2.00000e-01, 3.74658e-07, -3.40000e-01, -1.42051e-05
3.155306e+00, -2.00000e-01, 2.94611e-07, -3.20000e-01, -1.36017e-05
3.180356e+00, -2.00000e-01, 2.15063e-07, -3.00000e-01, -1.29381e-05
3.205406e+00, -2.00000e-01, 1.36042e-07, -2.80000e-01, -1.22323e-05
3.295686e+00, -2.00000e-01, 6.21258e-08, -2.60000e-01, -1.14909e-05
3.381016e+00, -2.00000e-01, -4.59573e-09, -2.40000e-01, -1.06211e-05
3.466416e+00, -2.00000e-01, -6.23712e-08, -2.20000e-01, -9.95370e-06
3.507526e+00, -2.00000e-01, -1.31662e-07, -2.00000e-01, -9.24650e-06
3.527586e+00, -2.00000e-01, -2.17090e-07, -1.80000e-01, -8.49019e-06
3.552626e+00, -2.00000e-01, -2.93842e-07, -1.60000e-01, -7.66453e-06
3.577676e+00, -2.00000e-01, -3.66915e-07, -1.40000e-01, -6.82862e-06
3.602726e+00, -2.00000e-01, -4.36842e-07, -1.20000e-01, -5.97444e-06
3.627776e+00, -2.00000e-01, -5.04016e-07, -1.00000e-01, -5.08347e-06
3.652826e+00, -2.00000e-01, -5.68831e-07, -8.00000e-02, -4.13583e-06
3.677876e+00, -2.00000e-01, -6.31698e-07, -6.00000e-02, -3.10600e-06
3.702926e+00, -2.00000e-01, -6.92973e-07, -4.00000e-02, -1.96498e-06
3.727976e+00, -2.00000e-01, -7.53026e-07, -2.00000e-02, -8.99715e-07
3.778726e+00, -2.00000e-01, -7.56744e-07, 0.00000e+00, 7.32486e-07
3.803776e+00, -2.00000e-01, -8.25649e-07, 2.00000e-02, 2.51974e-06
3.854486e+00, -2.00000e-01, -8.36747e-07, 4.00000e-02, 4.70324e-06
3.879536e+00, -2.00000e-01, -9.12199e-07, 6.00000e-02, 7.09379e-06
3.904586e+00, -2.00000e-01, -9.83918e-07, 8.00000e-02, 9.81550e-06
3.950176e+00, -2.00000e-01, -9.90207e-07, 1.00000e-01, 1.28086e-05
3.990127e+00, -1.00000e-01, -1.27743e-06, 1.00000e-01, 3.18708e-06
4.061298e+00, -1.00000e-01, -6.87974e-07, 8.00000e-02, 2.91363e-06
4.081351e+00, -1.00000e-01, -4.85024e-07, 6.00000e-02, 2.55468e-06
4.106400e+00, -1.00000e-01, -3.04879e-07, 4.00000e-02, 1.78057e-06
4.131448e+00, -1.00000e-01, -1.57808e-07, 2.00000e-02, 9.63728e-07
4.247317e+00, -1.00000e-01, -8.92714e-08, 0.00000e+00, 1.16842e-07
4.303014e+00, -1.00000e-01, -1.88440e-08, -2.00000e-02, -7.57161e-07
4.328062e+00, -1.00000e-01, 8.75338e-08, -4.00000e-02, -1.36539e-06
4.399203e+00, -1.00000e-01, 1.39153e-07, -6.00000e-02, -2.07837e-06
4.419256e+00, -1.00000e-01, 2.26333e-07, -8.00000e-02, -2.57489e-06
4.444305e+00, -1.00000e-01, 3.02630e-07, -1.00000e-01, -3.06483e-06
4.469354e+00, -1.00000e-01, 3.64553e-07, -1.20000e-01, -3.46569e-06
4.494403e+00, -1.00000e-01, 4.18247e-07, -1.40000e-01, -3.78860e-06
4.519452e+00, -1.00000e-01, 4.64990e-07, -1.60000e-01, -4.04174e-06
4.544505e+00, -1.00000e-01, 5.05733e-07, -1.80000e-01, -4.23437e-06
4.569553e+00, -1.00000e-01, 5.40821e-07, -2.00000e-01, -4.37194e-06
4.595110e+00, -1.00000e-01, 5.69551e-07, -2.20000e-01, -4.45394e-06
4.620158e+00, -1.00000e-01, 5.94180e-07, -2.40000e-01, -4.49781e-06
4.645208e+00, -1.00000e-01, 6.14137e-07, -2.60000e-01, -4.50373e-06
4.670257e+00, -1.00000e-01, 6.30440e-07, -2.80000e-01, -4.48573e-06
4.695307e+00, -1.00000e-01, 6.45452e-07, -3.00000e-01, -4.46120e-06
4.720356e+00, -1.00000e-01, 6.61071e-07, -3.20000e-01, -4.44614e-06
4.745404e+00, -1.00000e-01, 6.78992e-07, -3.40000e-01, -4.45216e-06
4.770453e+00, -1.00000e-01, 6.99236e-07, -3.60000e-01, -4.48045e-06
4.795502e+00, -1.00000e-01, 7.21733e-07, -3.80000e-01, -4.52889e-06
4.820551e+00, -1.00000e-01, 7.46006e-07, -4.00000e-01, -4.59379e-06
4.845600e+00, -1.00000e-01, 6.63577e-07, -3.80000e-01, -4.44938e-06
4.870649e+00, -1.00000e-01, 5.83732e-07, -3.60000e-01, -4.28578e-06
4.895697e+00, -1.00000e-01, 5.05322e-07, -3.40000e-01, -4.09944e-06
4.920748e+00, -1.00000e-01, 4.28483e-07, -3.20000e-01, -3.89815e-06
4.945797e+00, -1.00000e-01, 3.53354e-07, -3.00000e-01, -3.68820e-06
4.970845e+00, -1.00000e-01, 2.79586e-07, -2.80000e-01, -3.47010e-06
4.995897e+00, -1.00000e-01, 2.06862e-07, -2.60000e-01, -3.24443e-06
5.020948e+00, -1.00000e-01, 1.38423e-07, -2.40000e-01, -3.00734e-06
5.111217e+00, -1.00000e-01, 6.20767e-08, -2.20000e-01, -2.75793e-06
6.368137e+00, -1.00000e-01, 2.85298e-08, -2.00000e-01, -2.45820e-06
6.388187e+00, -1.00000e-01, -2.70600e-08, -1.80000e-01, -2.22152e-06
6.433768e+00, -1.00000e-01, -1.20522e-07, -1.60000e-01, -1.94607e-06
6.453817e+00, -1.00000e-01, -2.02800e-07, -1.40000e-01, -1.68032e-06
6.478867e+00, -1.00000e-01, -2.81502e-07, -1.20000e-01, -1.38330e-06
6.503918e+00, -1.00000e-01, -3.58200e-07, -1.00000e-01, -1.08105e-06
6.528968e+00, -1.00000e-01, -4.32440e-07, -8.00000e-02, -9.14648e-07
6.579587e+00, -1.00000e-01, -4.68371e-07, -6.00000e-02, -5.24414e-07
6.604637e+00, -1.00000e-01, -5.42951e-07, -4.00000e-02, -1.51318e-07
6.629687e+00, -1.00000e-01, -6.13510e-07, -2.00000e-02, 2.37839e-07
6.654837e+00, -1.00000e-01, -6.80750e-07, 0.00000e+00, 6.67722e-07
6.679887e+00, -1.00000e-01, -7.44190e-07, 2.00000e-02, 1.07448e-06
6.730517e+00, -1.00000e-01, -7.45795e-07, 4.00000e-02, 1.74552e-06
6.755567e+00, -1.00000e-01, -8.16357e-07, 6.00000e-02, 2.45367e-06
6.780617e+00, -1.00000e-01, -8.82885e-07, 8.00000e-02, 3.27759e-06
6.805668e+00, -1.00000e-01, -9.46286e-07, 1.00000e-01, 4.06065e-06
6.950233e+00, 5.55112e-17, -5.38082e-07, 1.00000e-01, 1.91638e-06
6.975286e+00, 5.55112e-17, -3.55141e-07, 8.00000e-02, 1.25138e-06
7.000335e+00, 5.55112e-17, -1.82422e-07, 6.00000e-02, 9.13829e-07
7.116168e+00, 5.55112e-17, -6.92036e-08, 4.00000e-02, 4.96427e-07
7.136220e+00, 5.55112e-17, 1.89760e-08, 2.00000e-02, 1.49038e-07
7.181805e+00, 5.55112e-17, 1.28464e-07, 0.00000e+00, -1.73065e-07
7.201965e+00, 5.55112e-17, 2.23832e-07, -2.00000e-02, -4.27835e-07
7.227015e+00, 5.55112e-17, 3.07119e-07, -4.00000e-02, -6.74346e-07
7.252064e+00, 5.55112e-17, 3.74847e-07, -6.00000e-02, -8.76463e-07
7.277113e+00, 5.55112e-17, 4.32368e-07, -8.00000e-02, -8.90397e-07
7.327815e+00, 5.55112e-17, 4.34986e-07, -1.00000e-01, -1.07740e-06
7.352864e+00, 5.55112e-17, 4.84746e-07, -1.20000e-01, -1.19039e-06
7.377913e+00, 5.55112e-17, 5.25032e-07, -1.40000e-01, -1.26760e-06
7.402962e+00, 5.55112e-17, 5.57067e-07, -1.60000e-01, -1.31688e-06
7.428015e+00, 5.55112e-17, 5.82011e-07, -1.80000e-01, -1.34468e-06
7.453063e+00, 5.55112e-17, 6.01747e-07, -2.00000e-01, -1.35858e-06
7.478621e+00, 5.55112e-17, 6.17575e-07, -2.20000e-01, -1.36435e-06
7.503671e+00, 5.55112e-17, 6.33875e-07, -2.40000e-01, -1.37341e-06
7.528720e+00, 5.55112e-17, 6.51175e-07, -2.60000e-01, -1.38758e-06
7.553768e+00, 5.55112e-17, 6.70186e-07, -2.80000e-01, -1.40765e-06
7.578818e+00, 5.55112e-17, 6.91077e-07, -3.00000e-01, -1.43339e-06
7.603867e+00, 5.55112e-17, 7.13352e-07, -3.20000e-01, -1.46309e-06
7.628916e+00, 5.55112e-17, 7.36874e-07, -3.40000e-01, -1.49654e-06
7.653965e+00, 5.55112e-17, 7.61002e-07, -3.60000e-01, -1.53172e-06
7.679014e+00, 5.55112e-17, 7.85823e-07, -3.80000e-01, -1.56965e-06
7.704062e+00, 5.55112e-17, 8.10971e-07, -4.00000e-01, -1.60857e-06
7.729110e+00, 5.55112e-17, 7.27312e-07, -3.80000e-01, -1.47452e-06
7.754159e+00, 5.55112e-17, 6.46524e-07, -3.60000e-01, -1.36059e-06
7.779209e+00, 5.55112e-17, 5.68183e-07, -3.40000e-01, -1.24889e-06
7.804257e+00, 5.55112e-17, 4.92221e-07, -3.20000e-01, -1.13981e-06
7.829305e+00, 5.55112e-17, 4.18919e-07, -3.00000e-01, -1.03428e-06
7.854355e+00, 5.55112e-17, 3.48347e-07, -2.80000e-01, -9.21996e-07
7.905006e+00, 5.55112e-17, 2.68462e-07, -2.60000e-01, -8.16693e-07
7.930054e+00, 5.55112e-17, 2.04448e-07, -2.40000e-01, -7.23739e-07
7.955103e+00, 5.55112e-17, 1.45903e-07, -2.20000e-01, -6.33618e-07
8.045953e+00, 5.55112e-17, 8.00286e-08, -2.00000e-01, -5.45858e-07
8.066003e+00, 5.55112e-17, 3.50259e-08, -1.80000e-01, -4.53962e-07
8.091053e+00, 5.55112e-17, -2.07130e-08, -1.60000e-01, -3.59949e-07
8.116103e+00, 5.55112e-17, -8.62466e-08, -1.40000e-01, -2.60203e-07
8.161683e+00, 5.55112e-17, -1.56869e-07, -1.20000e-01, -1.51847e-07
8.181733e+00, 5.55112e-17, -2.28320e-07, -1.00000e-01, -1.64935e-07
8.302673e+00, 5.55112e-17, -2.46513e-07, -8.00000e-02, -9.42867e-08
8.397973e+00, 5.55112e-17, -2.82329e-07, -6.00000e-02, 9.40982e-08
8.423023e+00, 5.55112e-17, -3.66541e-07, -4.00000e-02, 1.64012e-07
8.473623e+00, 5.55112e-17, -4.23406e-07, -2.00000e-02, 3.63298e-07
8.498783e+00, 5.55112e-17, -5.07380e-07, 0.00000e+00, 5.31214e-07
8.523833e+00, 5.55112e-17, -5.87213e-07, 2.00000e-02, 7.00619e-07
8.548883e+00, 5.55112e-17, -6.63854e-07, 4.00000e-02, 8.78602e-07
8.573933e+00, 5.55112e-17, -7.36842e-07, 6.00000e-02, 9.87719e-07
8.624643e+00, 5.55112e-17, -7.46483e-07, 8.00000e-02, 1.28316e-06
8.649693e+00, 5.55112e-17, -8.21801e-07, 1.00000e-01, 1.56751e-06
8.641105e+00, 1.00000e-01, 1.35076e-07, 1.00000e-01, 6.23726e-07
8.691753e+00, 1.00000e-01, 1.50878e-07, 8.00000e-02, 2.93478e-07
8.716802e+00, 1.00000e-01, 2.43709e-07, 6.00000e-02, 1.41278e-07
8.837726e+00, 1.00000e-01, 2.09178e-07, 4.00000e-02, 4.24757e-09
8.933049e+00, 1.00000e-01, 2.39346e-07, 2.00000e-02, -1.25539e-07
8.983677e+00, 1.00000e-01, 3.03022e-07, 0.00000e+00, -2.95571e-07
9.008832e+00, 1.00000e-01, 3.80765e-07, -2.00000e-02, -4.08683e-07
9.033881e+00, 1.00000e-01, 4.43405e-07, -4.00000e-02, -4.94308e-07
9.058930e+00, 1.00000e-01, 4.93341e-07, -6.00000e-02, -5.57739e-07
9.083980e+00, 1.00000e-01, 5.32152e-07, -8.00000e-02, -6.02857e-07
9.109028e+00, 1.00000e-01, 5.61957e-07, -1.00000e-01, -6.34169e-07
9.134078e+00, 1.00000e-01, 5.85237e-07, -1.20000e-01, -6.56620e-07
9.159127e+00, 1.00000e-01, 6.05017e-07, -1.40000e-01, -6.75607e-07
9.184176e+00, 1.00000e-01, 6.23969e-07, -1.60000e-01, -6.95020e-07
9.209229e+00, 1.00000e-01, 6.43639e-07, -1.80000e-01, -7.16611e-07
9.234277e+00, 1.00000e-01, 6.64471e-07, -2.00000e-01, -7.40001e-07
9.259836e+00, 1.00000e-01, 6.85604e-07, -2.20000e-01, -7.63756e-07
9.284886e+00, 1.00000e-01, 7.08328e-07, -2.40000e-01, -7.89630e-07
9.309935e+00, 1.00000e-01, 7.31508e-07, -2.60000e-01, -8.15775e-07
9.334983e+00, 1.00000e-01, 7.54886e-07, -2.80000e-01, -8.42118e-07
9.360032e+00, 1.00000e-01, 7.78565e-07, -3.00000e-01, -8.68806e-07
9.385082e+00, 1.00000e-01, 8.02481e-07, -3.20000e-01, -8.95822e-07
9.410130e+00, 1.00000e-01, 8.26640e-07, -3.40000e-01, -9.23205e-07
9.435179e+00, 1.00000e-01, 8.51003e-07, -3.60000e-01, -9.51038e-07
9.460228e+00, 1.00000e-01, 8.75966e-07, -3.80000e-01, -9.79571e-07
9.485277e+00, 1.00000e-01, 9.01466e-07, -4.00000e-01, -9.55302e-07
9.536003e+00, 1.00000e-01, 7.83965e-07, -3.80000e-01, -8.20004e-07
9.586573e+00, 1.00000e-01, 6.79589e-07, -3.60000e-01, -7.15445e-07
9.611622e+00, 1.00000e-01, 6.03247e-07, -3.40000e-01, -6.27089e-07
9.636670e+00, 1.00000e-01, 5.29816e-07, -3.20000e-01, -5.44999e-07
9.661725e+00, 1.00000e-01, 4.59621e-07, -3.00000e-01, -4.68300e-07
9.686765e+00, 1.00000e-01, 3.92288e-07, -2.80000e-01, -3.95673e-07
9.711815e+00, 1.00000e-01, 3.27776e-07, -2.60000e-01, -3.26843e-07
9.736865e+00, 1.00000e-01, 2.65801e-07, -2.40000e-01, -2.61403e-07
9.761915e+00, 1.00000e-01, 2.06290e-07, -2.20000e-01, -1.98900e-07
9.787475e+00, 1.00000e-01, 1.48988e-07, -2.00000e-01, -1.40402e-07
9.898335e+00, 1.00000e-01, 1.08941e-07, -1.80000e-01, -1.34917e-07
9.998565e+00, 1.00000e-01, 6.70257e-08, -1.60000e-01, -9.25542e-08
1.002860e+01, 1.00000e-01, 2.69025e-08, -1.40000e-01, -8.42848e-09
1.005365e+01, 1.00000e-01, -2.36565e-08, -1.20000e-01, 5.32349e-08
1.007870e+01, 1.00000e-01, -8.08877e-08, -1.00000e-01, 7.15327e-08
1.014990e+01, 1.00000e-01, -1.24248e-07, -8.00000e-02, 1.46846e-07
1.016996e+01, 1.00000e-01, -1.86379e-07, -6.00000e-02, 2.00927e-07
1.019501e+01, 1.00000e-01, -2.46717e-07, -4.00000e-02, 2.72067e-07
1.022005e+01, 1.00000e-01, -3.10925e-07, -2.00000e-02, 3.46930e-07
1.024521e+01, 1.00000e-01, -3.80242e-07, 0.00000e+00, 4.26407e-07
1.027026e+01, 1.00000e-01, -4.54504e-07, 2.00000e-02, 5.12816e-07
1.029531e+01, 1.00000e-01, -5.34783e-07, 4.00000e-02, 6.04168e-07
1.032036e+01, 1.00000e-01, -6.19882e-07, 6.00000e-02, 6.99303e-07
1.034540e+01, 1.00000e-01, -7.08214e-07, 8.00000e-02, 7.95960e-07
1.037045e+01, 1.00000e-01, -7.96874e-07, 1.00000e-01, 1.49135e-06
