START TIME:2024-11-09 17:34:46
TIME(sec),GATE-VOLTAGE(V),GATE-CURRENT(A),DRAIN-VOLTAGE(V),DRAIN-CURRENT(A)
1.327170e+00, -3.00000e-01, -3.87081e-07, -6.00000e-02, -5.58685e-05
1.352220e+00, -3.00000e-01, -4.25566e-07, -4.00000e-02, -3.90424e-05
1.377270e+00, -3.00000e-01, -4.64140e-07, -2.00000e-02, -2.03767e-05
1.402430e+00, -3.00000e-01, -5.00528e-07, 0.00000e+00, 1.71689e-07
1.453060e+00, -3.00000e-01, -4.61856e-07, 2.00000e-02, 2.50317e-05
1.529200e+00, -3.00000e-01, -3.99837e-07, 4.00000e-02, 5.12998e-05
1.554240e+00, -3.00000e-01, -4.84929e-07, 6.00000e-02, 7.92618e-05
1.579290e+00, -3.00000e-01, -5.53977e-07, 8.00000e-02, 1.12414e-04
1.629710e+00, -3.00000e-01, -5.23108e-07, 1.00000e-01, 1.40540e-04
1.840761e+00, -2.00000e-01, -1.72877e-06, 1.00000e-01, 3.35404e-05
1.891048e+00, -2.00000e-01, -7.32627e-07, 8.00000e-02, 3.73705e-05
1.911100e+00, -2.00000e-01, -3.51639e-07, 6.00000e-02, 3.72455e-05
1.936150e+00, -2.00000e-01, -1.10995e-07, 4.00000e-02, 2.68518e-05
2.026431e+00, -2.00000e-01, -2.89737e-08, 2.00000e-02, 1.38315e-05
2.066988e+00, -2.00000e-01, 6.16231e-08, 0.00000e+00, -1.07404e-07
2.097257e+00, -2.00000e-01, 2.13344e-07, -2.00000e-02, -1.36380e-05
2.173313e+00, -2.00000e-01, 2.15549e-07, -4.00000e-02, -2.67342e-05
2.198361e+00, -2.00000e-01, 2.66456e-07, -6.00000e-02, -3.87538e-05
2.223410e+00, -2.00000e-01, 2.96229e-07, -8.00000e-02, -4.94441e-05
2.248459e+00, -2.00000e-01, 3.13572e-07, -1.00000e-01, -5.86820e-05
2.273509e+00, -2.00000e-01, 3.22222e-07, -1.20000e-01, -6.64457e-05
2.298558e+00, -2.00000e-01, 3.24709e-07, -1.40000e-01, -7.27902e-05
2.323607e+00, -2.00000e-01, 3.22637e-07, -1.60000e-01, -7.78145e-05
2.348660e+00, -2.00000e-01, 3.17246e-07, -1.80000e-01, -8.16548e-05
2.373708e+00, -2.00000e-01, 3.09504e-07, -2.00000e-01, -8.44730e-05
2.399266e+00, -2.00000e-01, 2.97684e-07, -2.20000e-01, -8.63519e-05
2.424316e+00, -2.00000e-01, 2.88970e-07, -2.40000e-01, -8.76541e-05
2.449366e+00, -2.00000e-01, 2.78466e-07, -2.60000e-01, -8.84080e-05
2.474414e+00, -2.00000e-01, 2.67323e-07, -2.80000e-01, -8.87283e-05
2.499463e+00, -2.00000e-01, 2.56161e-07, -3.00000e-01, -8.87284e-05
2.524512e+00, -2.00000e-01, 2.44181e-07, -3.20000e-01, -8.84676e-05
2.549561e+00, -2.00000e-01, 2.31072e-07, -3.40000e-01, -8.79987e-05
2.574610e+00, -2.00000e-01, 2.15773e-07, -3.60000e-01, -8.73342e-05
2.599658e+00, -2.00000e-01, 1.97880e-07, -3.80000e-01, -8.65136e-05
2.624708e+00, -2.00000e-01, 1.75561e-07, -4.00000e-01, -8.55468e-05
2.780258e+00, -2.00000e-01, 5.41407e-09, -3.80000e-01, -8.02143e-05
2.865681e+00, -2.00000e-01, -4.91276e-09, -3.60000e-01, -7.54958e-05
2.885821e+00, -2.00000e-01, -7.52186e-08, -3.40000e-01, -7.41114e-05
2.931431e+00, -2.00000e-01, -4.17035e-08, -3.20000e-01, -7.20404e-05
2.951611e+00, -2.00000e-01, -1.16671e-07, -3.00000e-01, -7.06265e-05
2.976661e+00, -2.00000e-01, -1.34640e-07, -2.80000e-01, -6.85082e-05
3.001711e+00, -2.00000e-01, -1.47731e-07, -2.60000e-01, -6.63386e-05
3.026751e+00, -2.00000e-01, -1.59629e-07, -2.40000e-01, -6.40227e-05
3.051801e+00, -2.00000e-01, -1.70972e-07, -2.20000e-01, -6.14942e-05
3.077361e+00, -2.00000e-01, -1.73517e-07, -2.00000e-01, -5.87416e-05
3.102411e+00, -2.00000e-01, -1.93669e-07, -1.80000e-01, -5.56048e-05
3.127461e+00, -2.00000e-01, -2.06883e-07, -1.60000e-01, -5.20828e-05
3.152511e+00, -2.00000e-01, -2.21109e-07, -1.40000e-01, -4.81117e-05
3.177561e+00, -2.00000e-01, -2.36944e-07, -1.20000e-01, -4.36114e-05
3.202611e+00, -2.00000e-01, -2.54614e-07, -1.00000e-01, -3.84943e-05
3.227661e+00, -2.00000e-01, -2.74363e-07, -8.00000e-02, -3.26635e-05
3.252711e+00, -2.00000e-01, -2.96427e-07, -6.00000e-02, -2.60054e-05
3.277761e+00, -2.00000e-01, -3.20794e-07, -4.00000e-02, -1.83962e-05
3.302811e+00, -2.00000e-01, -3.47656e-07, -2.00000e-02, -1.08324e-05
3.378931e+00, -2.00000e-01, -2.96149e-07, 0.00000e+00, 1.07887e-07
3.429561e+00, -2.00000e-01, -3.08721e-07, 2.00000e-02, 1.34082e-05
3.505581e+00, -2.00000e-01, -2.93874e-07, 4.00000e-02, 2.77051e-05
3.530631e+00, -2.00000e-01, -3.59816e-07, 6.00000e-02, 4.32549e-05
3.555681e+00, -2.00000e-01, -4.16585e-07, 8.00000e-02, 6.04504e-05
3.580731e+00, -2.00000e-01, -4.69617e-07, 1.00000e-01, 7.78787e-05
3.684458e+00, -1.00000e-01, -8.12916e-07, 1.00000e-01, 1.74431e-05
3.725090e+00, -1.00000e-01, -3.83527e-07, 8.00000e-02, 1.96203e-05
3.745142e+00, -1.00000e-01, -1.52411e-07, 6.00000e-02, 1.78200e-05
3.835443e+00, -1.00000e-01, -5.46140e-08, 4.00000e-02, 1.25465e-05
3.855495e+00, -1.00000e-01, 7.41966e-08, 2.00000e-02, 6.71353e-06
3.926678e+00, -1.00000e-01, 7.31289e-08, 0.00000e+00, -4.62597e-08
4.027067e+00, -1.00000e-01, 1.63308e-07, -2.00000e-02, -6.04760e-06
4.103385e+00, -1.00000e-01, 1.77346e-07, -4.00000e-02, -1.14567e-05
4.153792e+00, -1.00000e-01, 1.96498e-07, -6.00000e-02, -1.66533e-05
4.178842e+00, -1.00000e-01, 2.33191e-07, -8.00000e-02, -2.12039e-05
4.203891e+00, -1.00000e-01, 2.56832e-07, -1.00000e-01, -2.50486e-05
4.228940e+00, -1.00000e-01, 2.72572e-07, -1.20000e-01, -2.81788e-05
4.253989e+00, -1.00000e-01, 2.82332e-07, -1.40000e-01, -3.06337e-05
4.279037e+00, -1.00000e-01, 2.87460e-07, -1.60000e-01, -3.24810e-05
4.304090e+00, -1.00000e-01, 2.88914e-07, -1.80000e-01, -3.38003e-05
4.329138e+00, -1.00000e-01, 2.87317e-07, -2.00000e-01, -3.46776e-05
4.354697e+00, -1.00000e-01, 2.80808e-07, -2.20000e-01, -3.51499e-05
4.379746e+00, -1.00000e-01, 2.75711e-07, -2.40000e-01, -3.53742e-05
4.404794e+00, -1.00000e-01, 2.66780e-07, -2.60000e-01, -3.53470e-05
4.429844e+00, -1.00000e-01, 2.54586e-07, -2.80000e-01, -3.51167e-05
4.454893e+00, -1.00000e-01, 2.38768e-07, -3.00000e-01, -3.47251e-05
4.479942e+00, -1.00000e-01, 2.17929e-07, -3.20000e-01, -3.42019e-05
4.504991e+00, -1.00000e-01, 1.91006e-07, -3.40000e-01, -3.35843e-05
4.530039e+00, -1.00000e-01, 1.56518e-07, -3.60000e-01, -3.28868e-05
4.555088e+00, -1.00000e-01, 1.15956e-07, -3.80000e-01, -3.21557e-05
5.230868e+00, -1.00000e-01, 6.01870e-10, -4.00000e-01, -3.14375e-05
5.316178e+00, -1.00000e-01, 1.10049e-09, -3.80000e-01, -2.83418e-05
5.401558e+00, -1.00000e-01, 2.37703e-11, -3.60000e-01, -2.81140e-05
5.421728e+00, -1.00000e-01, -4.71694e-08, -3.40000e-01, -2.78510e-05
5.446778e+00, -1.00000e-01, -7.28569e-08, -3.20000e-01, -2.72870e-05
5.471828e+00, -1.00000e-01, -8.83070e-08, -3.00000e-01, -2.67459e-05
5.517398e+00, -1.00000e-01, -4.05576e-08, -2.80000e-01, -2.61532e-05
5.537558e+00, -1.00000e-01, -1.10633e-07, -2.60000e-01, -2.57271e-05
5.562608e+00, -1.00000e-01, -1.30282e-07, -2.40000e-01, -2.48533e-05
5.587658e+00, -1.00000e-01, -1.44197e-07, -2.20000e-01, -2.39014e-05
5.613218e+00, -1.00000e-01, -1.48326e-07, -2.00000e-01, -2.28588e-05
5.638268e+00, -1.00000e-01, -1.66247e-07, -1.80000e-01, -2.16532e-05
5.663318e+00, -1.00000e-01, -1.76768e-07, -1.60000e-01, -2.02897e-05
5.688368e+00, -1.00000e-01, -1.86877e-07, -1.40000e-01, -1.87407e-05
5.713418e+00, -1.00000e-01, -1.97211e-07, -1.20000e-01, -1.69795e-05
5.738468e+00, -1.00000e-01, -2.07980e-07, -1.00000e-01, -1.49759e-05
5.763518e+00, -1.00000e-01, -2.19617e-07, -8.00000e-02, -1.26932e-05
5.788568e+00, -1.00000e-01, -2.32488e-07, -6.00000e-02, -1.00896e-05
5.813618e+00, -1.00000e-01, -2.46913e-07, -4.00000e-02, -7.57073e-06
5.864288e+00, -1.00000e-01, -2.34718e-07, -2.00000e-02, -3.90429e-06
5.889448e+00, -1.00000e-01, -2.59857e-07, 0.00000e+00, 1.22147e-07
5.940048e+00, -1.00000e-01, -2.56927e-07, 2.00000e-02, 5.19134e-06
5.990798e+00, -1.00000e-01, -2.62945e-07, 4.00000e-02, 1.13518e-05
6.041228e+00, -1.00000e-01, -2.73850e-07, 6.00000e-02, 1.78839e-05
6.066278e+00, -1.00000e-01, -3.18431e-07, 8.00000e-02, 2.52085e-05
6.091328e+00, -1.00000e-01, -3.59080e-07, 1.00000e-01, 3.30002e-05
6.293541e+00, 5.55112e-17, -5.76045e-07, 1.00000e-01, 1.32736e-05
6.318594e+00, 5.55112e-17, -1.00447e-07, 8.00000e-02, 1.11173e-05
6.408890e+00, 5.55112e-17, -3.27636e-08, 6.00000e-02, 8.70820e-06
6.428942e+00, 5.55112e-17, 7.78464e-08, 4.00000e-02, 5.82932e-06
6.474536e+00, 5.55112e-17, 7.21304e-08, 2.00000e-02, 2.78144e-06
6.494668e+00, 5.55112e-17, 1.90152e-07, 0.00000e+00, -4.37437e-08
6.615582e+00, 5.55112e-17, 1.66958e-07, -2.00000e-02, -2.33152e-06
6.691807e+00, 5.55112e-17, 1.76141e-07, -4.00000e-02, -4.54300e-06
6.716857e+00, 5.55112e-17, 2.17829e-07, -6.00000e-02, -6.49181e-06
6.741905e+00, 5.55112e-17, 2.47012e-07, -8.00000e-02, -8.14622e-06
6.766955e+00, 5.55112e-17, 2.68510e-07, -1.00000e-01, -9.48813e-06
6.792004e+00, 5.55112e-17, 2.83729e-07, -1.20000e-01, -9.75181e-06
6.842548e+00, 5.55112e-17, 2.44970e-07, -1.40000e-01, -1.06531e-05
6.867597e+00, 5.55112e-17, 2.64424e-07, -1.60000e-01, -1.12729e-05
6.892651e+00, 5.55112e-17, 2.72288e-07, -1.80000e-01, -1.16496e-05
6.917700e+00, 5.55112e-17, 2.72073e-07, -2.00000e-01, -1.18170e-05
6.943257e+00, 5.55112e-17, 2.61909e-07, -2.20000e-01, -1.17971e-05
6.968306e+00, 5.55112e-17, 2.47307e-07, -2.40000e-01, -1.16626e-05
6.993354e+00, 5.55112e-17, 2.23233e-07, -2.60000e-01, -1.14298e-05
7.018404e+00, 5.55112e-17, 1.90050e-07, -2.80000e-01, -1.11309e-05
7.043452e+00, 5.55112e-17, 1.49728e-07, -3.00000e-01, -1.08025e-05
7.068502e+00, 5.55112e-17, 1.06308e-07, -3.20000e-01, -1.04786e-05
7.679081e+00, 5.55112e-17, 7.80656e-10, -3.40000e-01, -1.01896e-05
7.764371e+00, 5.55112e-17, 1.73153e-10, -3.60000e-01, -9.20587e-06
7.849761e+00, 5.55112e-17, 5.61476e-12, -3.80000e-01, -9.22600e-06
8.455421e+00, 5.55112e-17, 2.56314e-10, -4.00000e-01, -9.17842e-06
8.475471e+00, 5.55112e-17, -7.46605e-10, -3.80000e-01, -8.91163e-06
8.565741e+00, 5.55112e-17, 4.43884e-10, -3.60000e-01, -8.86734e-06
8.651171e+00, 5.55112e-17, 2.75302e-10, -3.40000e-01, -8.83141e-06
8.671331e+00, 5.55112e-17, -2.03276e-08, -3.20000e-01, -8.76644e-06
8.696381e+00, 5.55112e-17, -3.85833e-08, -3.00000e-01, -8.64665e-06
8.721431e+00, 5.55112e-17, -5.28017e-08, -2.80000e-01, -8.51695e-06
8.746481e+00, 5.55112e-17, -6.89745e-08, -2.60000e-01, -8.35779e-06
8.771531e+00, 5.55112e-17, -8.69441e-08, -2.40000e-01, -8.16018e-06
8.817111e+00, 5.55112e-17, -4.92907e-08, -2.20000e-01, -7.91869e-06
8.837771e+00, 5.55112e-17, -1.13436e-07, -2.00000e-01, -7.73094e-06
8.862821e+00, 5.55112e-17, -1.42420e-07, -1.80000e-01, -7.34274e-06
8.887871e+00, 5.55112e-17, -1.60850e-07, -1.60000e-01, -6.91012e-06
8.912911e+00, 5.55112e-17, -1.75335e-07, -1.40000e-01, -6.41576e-06
8.937961e+00, 5.55112e-17, -1.87352e-07, -1.20000e-01, -5.84318e-06
8.963011e+00, 5.55112e-17, -1.97853e-07, -1.00000e-01, -5.17643e-06
8.988071e+00, 5.55112e-17, -2.07514e-07, -8.00000e-02, -4.39959e-06
9.013111e+00, 5.55112e-17, -2.16826e-07, -6.00000e-02, -3.49629e-06
9.038171e+00, 5.55112e-17, -2.26031e-07, -4.00000e-02, -2.44763e-06
9.063211e+00, 5.55112e-17, -2.35578e-07, -2.00000e-02, -1.23277e-06
9.088371e+00, 5.55112e-17, -2.44198e-07, 0.00000e+00, 1.15542e-07
9.139001e+00, 5.55112e-17, -2.27817e-07, 2.00000e-02, 1.89917e-06
9.189651e+00, 5.55112e-17, -2.24656e-07, 4.00000e-02, 3.94087e-06
9.214701e+00, 5.55112e-17, -2.51568e-07, 6.00000e-02, 6.22306e-06
9.239751e+00, 5.55112e-17, -2.74688e-07, 8.00000e-02, 8.82438e-06
9.264801e+00, 5.55112e-17, -2.98016e-07, 1.00000e-01, 1.25961e-05
9.457800e+00, 1.00000e-01, 5.33861e-07, 1.00000e-01, 1.02592e-05
9.482853e+00, 1.00000e-01, 3.17068e-07, 8.00000e-02, 6.61853e-06
9.533469e+00, 1.00000e-01, 2.57849e-07, 6.00000e-02, 4.47191e-06
9.558517e+00, 1.00000e-01, 2.87242e-07, 4.00000e-02, 2.63663e-06
9.583567e+00, 1.00000e-01, 3.10500e-07, 2.00000e-02, 1.07687e-06
9.608616e+00, 1.00000e-01, 3.29799e-07, 0.00000e+00, -1.36814e-07
9.659368e+00, 1.00000e-01, 2.91998e-07, -2.00000e-02, -9.88048e-07
9.710035e+00, 1.00000e-01, 2.71759e-07, -4.00000e-02, -1.78020e-06
9.735084e+00, 1.00000e-01, 3.01108e-07, -6.00000e-02, -2.38507e-06
9.760132e+00, 1.00000e-01, 3.17318e-07, -8.00000e-02, -2.82727e-06
9.785182e+00, 1.00000e-01, 3.24679e-07, -1.00000e-01, -3.12102e-06
9.810230e+00, 1.00000e-01, 3.23644e-07, -1.20000e-01, -3.28563e-06
9.835280e+00, 1.00000e-01, 3.14146e-07, -1.40000e-01, -3.34382e-06
9.860329e+00, 1.00000e-01, 2.95963e-07, -1.60000e-01, -3.32010e-06
9.885382e+00, 1.00000e-01, 2.68846e-07, -1.80000e-01, -3.23798e-06
9.910431e+00, 1.00000e-01, 2.33220e-07, -2.00000e-01, -3.11845e-06
9.935989e+00, 1.00000e-01, 1.89154e-07, -2.20000e-01, -2.97598e-06
9.961037e+00, 1.00000e-01, 1.46016e-07, -2.40000e-01, -2.84105e-06
9.986087e+00, 1.00000e-01, 1.05615e-07, -2.60000e-01, -2.71958e-06
1.007641e+01, 1.00000e-01, 1.53217e-08, -2.80000e-01, -2.62060e-06
1.009646e+01, 1.00000e-01, 2.57820e-08, -3.00000e-01, -2.44812e-06
1.012151e+01, 1.00000e-01, 2.41666e-08, -3.20000e-01, -2.43000e-06
1.014656e+01, 1.00000e-01, 1.90258e-08, -3.40000e-01, -2.40683e-06
1.017161e+01, 1.00000e-01, 1.43470e-08, -3.60000e-01, -2.38589e-06
1.019666e+01, 1.00000e-01, 1.11574e-08, -3.80000e-01, -2.36920e-06
1.028694e+01, 1.00000e-01, 3.86950e-09, -4.00000e-01, -2.35471e-06
1.030699e+01, 1.00000e-01, 1.32178e-09, -3.80000e-01, -2.30654e-06
1.091752e+01, 1.00000e-01, 1.54458e-09, -3.60000e-01, -2.29424e-06
1.152307e+01, 1.00000e-01, 1.17064e-09, -3.40000e-01, -2.17326e-06
1.154313e+01, 1.00000e-01, -1.91476e-09, -3.20000e-01, -2.10516e-06
1.156817e+01, 1.00000e-01, -6.36523e-09, -3.00000e-01, -2.09293e-06
1.165846e+01, 1.00000e-01, -1.10277e-09, -2.80000e-01, -2.07696e-06
1.167864e+01, 1.00000e-01, -1.42035e-08, -2.60000e-01, -2.05990e-06
1.170368e+01, 1.00000e-01, -2.79395e-08, -2.40000e-01, -2.02267e-06
1.172873e+01, 1.00000e-01, -4.37314e-08, -2.20000e-01, -1.97566e-06
1.175429e+01, 1.00000e-01, -6.36533e-08, -2.00000e-01, -1.91522e-06
1.177934e+01, 1.00000e-01, -8.63448e-08, -1.80000e-01, -1.83493e-06
1.182497e+01, 1.00000e-01, -6.86078e-08, -1.60000e-01, -1.73507e-06
1.184510e+01, 1.00000e-01, -1.34346e-07, -1.40000e-01, -1.64953e-06
1.187014e+01, 1.00000e-01, -1.68836e-07, -1.20000e-01, -1.49137e-06
1.189519e+01, 1.00000e-01, -1.96783e-07, -1.00000e-01, -1.31424e-06
1.192025e+01, 1.00000e-01, -2.19432e-07, -8.00000e-02, -1.10881e-06
1.194530e+01, 1.00000e-01, -2.36985e-07, -6.00000e-02, -1.09286e-06
1.202151e+01, 1.00000e-01, -1.82884e-07, -4.00000e-02, -7.85398e-07
1.207208e+01, 1.00000e-01, -1.90140e-07, -2.00000e-02, -3.24667e-07
1.209723e+01, 1.00000e-01, -2.20964e-07, 0.00000e+00, 1.55429e-07
1.212228e+01, 1.00000e-01, -2.41834e-07, 2.00000e-02, 6.90998e-07
1.214733e+01, 1.00000e-01, -2.57105e-07, 4.00000e-02, 1.34055e-06
1.219794e+01, 1.00000e-01, -2.35953e-07, 6.00000e-02, 2.13482e-06
1.222299e+01, 1.00000e-01, -2.59584e-07, 8.00000e-02, 3.02477e-06
1.224804e+01, 1.00000e-01, -2.77134e-07, 1.00000e-01, 4.35699e-06
