START TIME:2024-04-03 23:45:44
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,6.800000e-06, -5.00000e-01, -1.32749e-07, -5.00000e-01, -7.95299e-03
1,1.244715e-01, -5.00000e-01, -1.78233e-08, -5.00000e-01, -8.01827e-03
1,1.245083e-01, -1.20000e+00, -3.52896e-06, -5.00000e-01, -8.15249e-03
1,1.666288e-01, -1.20000e+00, -2.39331e-06, -5.00000e-01, -7.97672e-03
1,2.087693e-01, -1.20000e+00, -1.88398e-06, -5.00000e-01, -7.83871e-03
1,2.508326e-01, -1.20000e+00, -1.58393e-06, -5.00000e-01, -7.72201e-03
1,2.929216e-01, -1.20000e+00, -1.37875e-06, -5.00000e-01, -7.61809e-03
1,3.349696e-01, -1.20000e+00, -1.22709e-06, -5.00000e-01, -7.52417e-03
1,3.771455e-01, -1.20000e+00, -1.10739e-06, -5.00000e-01, -7.43905e-03
1,4.193845e-01, -1.20000e+00, -1.01072e-06, -5.00000e-01, -7.35628e-03
1,4.843731e-01, -1.20000e+00, -8.90525e-07, -5.00000e-01, -7.23783e-03
1,5.284998e-01, -1.20000e+00, -8.22806e-07, -5.00000e-01, -7.16207e-03
1,5.725646e-01, -1.20000e+00, -7.64650e-07, -5.00000e-01, -7.08616e-03
1,6.166206e-01, -1.20000e+00, -7.12615e-07, -5.00000e-01, -7.00982e-03
1,6.606538e-01, -1.20000e+00, -6.63415e-07, -5.00000e-01, -6.93507e-03
2,6.606968e-01, -5.00000e-01, 2.59045e-06, -5.00000e-01, -7.38729e-03
2,7.257833e-01, -5.00000e-01, 3.52831e-07, -5.00000e-01, -7.42715e-03
2,7.258197e-01, -1.20000e+00, -2.50388e-06, -5.00000e-01, -7.77639e-03
2,7.679017e-01, -1.20000e+00, -1.29431e-06, -5.00000e-01, -7.57121e-03
2,8.328984e-01, -1.20000e+00, -8.95383e-07, -5.00000e-01, -7.34368e-03
2,8.769911e-01, -1.20000e+00, -7.61560e-07, -5.00000e-01, -7.21224e-03
2,9.210135e-01, -1.20000e+00, -6.66379e-07, -5.00000e-01, -7.09769e-03
2,9.650134e-01, -1.20000e+00, -5.96821e-07, -5.00000e-01, -6.99238e-03
2,1.009035e+00, -1.20000e+00, -5.40317e-07, -5.00000e-01, -6.89315e-03
2,1.053076e+00, -1.20000e+00, -4.95457e-07, -5.00000e-01, -6.79737e-03
2,1.097094e+00, -1.20000e+00, -4.57567e-07, -5.00000e-01, -6.70355e-03
2,1.141125e+00, -1.20000e+00, -4.25401e-07, -5.00000e-01, -6.60998e-03
2,1.185169e+00, -1.20000e+00, -3.94631e-07, -5.00000e-01, -6.51798e-03
2,1.229139e+00, -1.20000e+00, -3.70722e-07, -5.00000e-01, -6.42616e-03
3,1.229175e+00, -5.00000e-01, 2.78105e-06, -5.00000e-01, -7.23612e-03
3,1.294097e+00, -5.00000e-01, 5.47264e-07, -5.00000e-01, -7.24527e-03
3,1.294134e+00, -1.20000e+00, -2.23550e-06, -5.00000e-01, -7.55722e-03
3,1.336327e+00, -1.20000e+00, -1.19189e-06, -5.00000e-01, -7.33661e-03
3,1.401260e+00, -1.20000e+00, -7.81782e-07, -5.00000e-01, -7.07392e-03
3,1.445281e+00, -1.20000e+00, -6.35197e-07, -5.00000e-01, -6.92528e-03
3,1.489376e+00, -1.20000e+00, -5.40007e-07, -5.00000e-01, -6.79508e-03
3,1.533389e+00, -1.20000e+00, -4.78883e-07, -5.00000e-01, -6.68099e-03
3,1.577422e+00, -1.20000e+00, -4.35966e-07, -5.00000e-01, -6.58110e-03
3,1.621430e+00, -1.20000e+00, -4.04983e-07, -5.00000e-01, -6.49046e-03
3,1.665509e+00, -1.20000e+00, -3.82066e-07, -5.00000e-01, -6.40828e-03
3,1.709682e+00, -1.20000e+00, -3.66959e-07, -5.00000e-01, -6.33336e-03
3,1.753722e+00, -1.20000e+00, -3.55296e-07, -5.00000e-01, -6.26562e-03
3,1.797759e+00, -1.20000e+00, -3.45772e-07, -5.00000e-01, -6.20326e-03
4,1.797795e+00, -5.00000e-01, 2.98996e-06, -5.00000e-01, -7.05666e-03
4,1.862877e+00, -5.00000e-01, 6.87278e-07, -5.00000e-01, -7.03727e-03
4,1.862947e+00, -1.20000e+00, -1.97790e-06, -5.00000e-01, -7.27260e-03
4,1.904992e+00, -1.20000e+00, -1.09249e-06, -5.00000e-01, -7.08509e-03
4,1.969981e+00, -1.20000e+00, -7.72458e-07, -5.00000e-01, -6.88077e-03
4,2.014135e+00, -1.20000e+00, -6.54880e-07, -5.00000e-01, -6.76465e-03
4,2.058222e+00, -1.20000e+00, -5.72431e-07, -5.00000e-01, -6.66232e-03
4,2.102257e+00, -1.20000e+00, -5.18191e-07, -5.00000e-01, -6.57293e-03
4,2.146220e+00, -1.20000e+00, -4.78113e-07, -5.00000e-01, -6.49370e-03
4,2.190242e+00, -1.20000e+00, -4.47161e-07, -5.00000e-01, -6.41959e-03
4,2.234387e+00, -1.20000e+00, -4.24780e-07, -5.00000e-01, -6.35275e-03
4,2.278415e+00, -1.20000e+00, -4.05489e-07, -5.00000e-01, -6.28994e-03
4,2.322427e+00, -1.20000e+00, -3.91266e-07, -5.00000e-01, -6.23324e-03
4,2.366470e+00, -1.20000e+00, -3.79428e-07, -5.00000e-01, -6.18157e-03
5,2.366511e+00, -5.00000e-01, 3.23464e-06, -5.00000e-01, -6.92118e-03
5,2.431436e+00, -5.00000e-01, 7.46488e-07, -5.00000e-01, -6.89852e-03
5,2.431477e+00, -1.20000e+00, -1.83447e-06, -5.00000e-01, -7.06756e-03
5,2.473540e+00, -1.20000e+00, -1.04346e-06, -5.00000e-01, -6.90147e-03
5,2.538431e+00, -1.20000e+00, -7.76874e-07, -5.00000e-01, -6.73251e-03
5,2.582453e+00, -1.20000e+00, -6.75864e-07, -5.00000e-01, -6.63898e-03
5,2.626625e+00, -1.20000e+00, -6.03288e-07, -5.00000e-01, -6.55683e-03
5,2.670755e+00, -1.20000e+00, -5.46259e-07, -5.00000e-01, -6.48434e-03
5,2.714920e+00, -1.20000e+00, -5.04844e-07, -5.00000e-01, -6.41767e-03
5,2.759084e+00, -1.20000e+00, -4.72459e-07, -5.00000e-01, -6.35529e-03
5,2.803275e+00, -1.20000e+00, -4.45066e-07, -5.00000e-01, -6.29823e-03
5,2.847420e+00, -1.20000e+00, -4.23861e-07, -5.00000e-01, -6.24519e-03
5,2.891560e+00, -1.20000e+00, -4.07482e-07, -5.00000e-01, -6.19649e-03
5,2.935561e+00, -1.20000e+00, -3.89817e-07, -5.00000e-01, -6.15195e-03
6,2.935602e+00, -5.00000e-01, 3.39849e-06, -5.00000e-01, -6.83145e-03
6,2.977825e+00, -5.00000e-01, 1.02465e-06, -5.00000e-01, -6.81742e-03
6,3.042809e+00, -5.00000e-01, 5.33619e-07, -5.00000e-01, -6.81562e-03
6,3.042871e+00, -1.20000e+00, -1.90241e-06, -5.00000e-01, -6.99370e-03
6,3.085041e+00, -1.20000e+00, -1.07762e-06, -5.00000e-01, -6.83836e-03
6,3.149964e+00, -1.20000e+00, -8.13698e-07, -5.00000e-01, -6.67987e-03
6,3.194098e+00, -1.20000e+00, -7.06565e-07, -5.00000e-01, -6.59630e-03
6,3.238125e+00, -1.20000e+00, -6.32602e-07, -5.00000e-01, -6.52008e-03
6,3.282086e+00, -1.20000e+00, -5.73772e-07, -5.00000e-01, -6.45039e-03
6,3.326191e+00, -1.20000e+00, -5.24531e-07, -5.00000e-01, -6.38891e-03
6,3.370202e+00, -1.20000e+00, -4.86328e-07, -5.00000e-01, -6.33212e-03
6,3.414189e+00, -1.20000e+00, -4.54555e-07, -5.00000e-01, -6.27755e-03
6,3.458151e+00, -1.20000e+00, -4.31524e-07, -5.00000e-01, -6.22743e-03
6,3.502145e+00, -1.20000e+00, -4.09766e-07, -5.00000e-01, -6.18132e-03
6,3.546228e+00, -1.20000e+00, -3.92775e-07, -5.00000e-01, -6.13892e-03
7,3.546279e+00, -5.00000e-01, 3.58191e-06, -5.00000e-01, -6.76274e-03
7,3.588312e+00, -5.00000e-01, 1.02294e-06, -5.00000e-01, -6.75532e-03
7,3.653232e+00, -5.00000e-01, 5.20071e-07, -5.00000e-01, -6.76045e-03
7,3.653273e+00, -1.20000e+00, -1.84716e-06, -5.00000e-01, -6.89238e-03
7,3.695357e+00, -1.20000e+00, -1.03714e-06, -5.00000e-01, -6.74502e-03
7,3.760359e+00, -1.20000e+00, -7.92754e-07, -5.00000e-01, -6.60371e-03
7,3.804493e+00, -1.20000e+00, -6.98302e-07, -5.00000e-01, -6.52599e-03
7,3.848526e+00, -1.20000e+00, -6.26630e-07, -5.00000e-01, -6.45794e-03
7,3.892618e+00, -1.20000e+00, -5.71607e-07, -5.00000e-01, -6.39847e-03
7,3.936719e+00, -1.20000e+00, -5.26470e-07, -5.00000e-01, -6.34314e-03
7,3.980703e+00, -1.20000e+00, -4.89061e-07, -5.00000e-01, -6.29030e-03
7,4.024775e+00, -1.20000e+00, -4.55290e-07, -5.00000e-01, -6.24261e-03
7,4.068883e+00, -1.20000e+00, -4.30260e-07, -5.00000e-01, -6.19625e-03
7,4.112959e+00, -1.20000e+00, -4.07958e-07, -5.00000e-01, -6.15399e-03
7,4.156900e+00, -1.20000e+00, -3.87446e-07, -5.00000e-01, -6.11428e-03
8,4.156942e+00, -5.00000e-01, 3.64918e-06, -5.00000e-01, -6.70739e-03
8,4.199028e+00, -5.00000e-01, 1.04444e-06, -5.00000e-01, -6.69271e-03
8,4.263988e+00, -5.00000e-01, 5.28072e-07, -5.00000e-01, -6.69513e-03
8,4.264019e+00, -1.20000e+00, -1.79272e-06, -5.00000e-01, -6.79126e-03
