START TIME:2024-04-01 19:10:08
Vd=-0000.500000V
REPEAT,TIME(sec),GATE-VOLT(V),DRAIN-CURRENT(A),GATE-CURRENT(A)
1,1.853070e+00, 6.00000e-01, 1.49012e-04, -8.54731e-05
1,1.903120e+00, 6.50000e-01, 1.40071e-04, -7.99894e-05
1,1.953170e+00, 7.00000e-01, 1.28388e-04, -7.51019e-05
1,2.003220e+00, 7.50000e-01, 1.42932e-04, -7.25985e-05
1,2.053280e+00, 8.00000e-01, 1.22428e-04, -6.86646e-05
1,2.103330e+00, 8.50000e-01, 1.50561e-04, -8.26120e-05
1,2.153380e+00, 9.00000e-01, 1.63198e-04, -8.69036e-05
1,2.203430e+00, 9.50000e-01, 1.57356e-04, -6.12736e-05
1,2.253490e+00, 1.00000e+00, 1.69516e-04, -8.01086e-05
1,2.303540e+00, 1.05000e+00, 1.63317e-04, -5.09024e-05
1,2.353590e+00, 1.10000e+00, 1.54495e-04, -6.21080e-05
1,2.403640e+00, 1.15000e+00, 1.47700e-04, -7.02143e-05
1,2.453690e+00, 1.20000e+00, 1.48535e-04, -7.66516e-05
1,2.503750e+00, 1.25000e+00, 1.48892e-04, -9.02414e-05
1,2.553800e+00, 1.20000e+00, 1.58906e-04, -8.27312e-05
1,2.603850e+00, 1.15000e+00, 1.59383e-04, -7.08103e-05
1,2.653900e+00, 1.10000e+00, 1.48535e-04, -7.53403e-05
1,2.703960e+00, 1.05000e+00, 1.37448e-04, -9.50098e-05
1,2.754010e+00, 1.00000e+00, 1.43528e-04, -7.91550e-05
1,2.804070e+00, 9.50000e-01, 1.48654e-04, -8.29697e-05
1,2.854120e+00, 9.00000e-01, 1.38044e-04, -6.94990e-05
1,2.904170e+00, 8.50000e-01, 1.55807e-04, -7.60555e-05
1,2.954220e+00, 8.00000e-01, 1.63674e-04, -6.92606e-05
1,3.004270e+00, 7.50000e-01, 1.53184e-04, -7.41482e-05
1,3.054330e+00, 7.00000e-01, 1.36256e-04, -9.13143e-05
1,3.104380e+00, 6.50000e-01, 1.40071e-04, -8.71420e-05
1,3.154430e+00, 6.00000e-01, 1.40071e-04, -8.90493e-05
1,3.204480e+00, 5.50000e-01, 1.40071e-04, -8.97646e-05
1,3.254540e+00, 5.00000e-01, 1.42336e-04, -9.11951e-05
1,3.304590e+00, 4.50000e-01, 1.50800e-04, -9.76324e-05
1,3.354640e+00, 4.00000e-01, 1.51873e-04, -6.50883e-05
1,3.404690e+00, 3.50000e-01, 1.39356e-04, -6.87838e-05
1,3.454750e+00, 3.00000e-01, 1.38760e-04, -9.16719e-05
1,3.504800e+00, 2.50000e-01, 1.46627e-04, -9.58443e-05
1,3.555360e+00, 2.00000e-01, 1.52707e-04, -8.52346e-05
1,3.605410e+00, 1.50000e-01, 1.43528e-04, -9.22680e-05
1,3.655470e+00, 1.00000e-01, 1.43170e-04, -8.11815e-05
1,3.705520e+00, 5.00000e-02, 1.60456e-04, -9.45330e-05
1,3.755680e+00, -2.22045e-16, 1.30296e-04, -9.32217e-05
1,3.805730e+00, -5.00000e-02, 4.32730e-05, -7.45058e-05
1,3.855780e+00, -1.00000e-01, -1.64509e-04, -1.02997e-04
1,3.905840e+00, -1.50000e-01, -5.55873e-04, -9.64403e-05
1,3.955890e+00, -2.00000e-01, -1.13809e-03, -1.14202e-04
1,4.006450e+00, -2.50000e-01, -1.90079e-03, -1.15275e-04
1,4.056500e+00, -3.00000e-01, -2.84183e-03, -1.08242e-04
1,4.106560e+00, -3.50000e-01, -3.89385e-03, -1.24693e-04
1,4.156610e+00, -4.00000e-01, -4.93956e-03, -1.27196e-04
1,4.206660e+00, -4.50000e-01, -5.91207e-03, -1.25408e-04
1,4.256710e+00, -5.00000e-01, -6.81722e-03, -1.24812e-04
1,4.306760e+00, -5.50000e-01, -7.57217e-03, -1.11461e-04
1,4.356820e+00, -6.00000e-01, -8.15463e-03, -1.03474e-04
1,4.406870e+00, -6.50000e-01, -8.60023e-03, -1.20401e-04
1,4.456920e+00, -7.00000e-01, -8.92651e-03, -1.20759e-04
1,4.506970e+00, -7.50000e-01, -9.17125e-03, -1.16944e-04
1,4.557020e+00, -8.00000e-01, -9.35435e-03, -1.10030e-04
1,4.607080e+00, -8.50000e-01, -9.47320e-03, -1.24335e-04
1,4.657130e+00, -9.00000e-01, -9.56643e-03, -1.26243e-04
1,4.707180e+00, -9.50000e-01, -9.61220e-03, -1.03831e-04
1,4.757240e+00, -1.00000e+00, -9.63879e-03, -1.03712e-04
1,4.807290e+00, -1.05000e+00, -9.63831e-03, -9.40561e-05
1,4.857340e+00, -1.10000e+00, -9.61769e-03, -9.34601e-05
1,4.907390e+00, -1.15000e+00, -9.57143e-03, -8.18968e-05
1,4.957440e+00, -1.20000e+00, -9.52137e-03, -9.01222e-05
1,5.007500e+00, -1.25000e+00, -2.67577e-03, -9.91821e-05
2,6.232161e+00, -1.25000e+00, -9.59373e-03, -9.81688e-04
2,6.282210e+00, -1.20000e+00, -9.53221e-03, -3.14116e-04
2,6.332263e+00, -1.15000e+00, -9.55689e-03, -8.30889e-05
2,6.382316e+00, -1.10000e+00, -9.54723e-03, -7.67708e-05
2,6.432369e+00, -1.05000e+00, -9.56118e-03, -8.58307e-05
2,6.482421e+00, -1.00000e+00, -9.56583e-03, -8.13007e-05
2,6.532474e+00, -9.50000e-01, -9.57096e-03, -8.57115e-05
2,6.582527e+00, -9.00000e-01, -9.55880e-03, -9.08375e-05
2,6.632579e+00, -8.50000e-01, -9.52983e-03, -9.36985e-05
2,6.682630e+00, -8.00000e-01, -9.48489e-03, -7.64132e-05
2,6.732683e+00, -7.50000e-01, -9.42194e-03, -1.05977e-04
2,6.782735e+00, -7.00000e-01, -9.33146e-03, -6.97374e-05
2,6.832787e+00, -6.50000e-01, -9.19342e-03, -8.88109e-05
2,6.882839e+00, -6.00000e-01, -8.98802e-03, -8.94070e-05
2,6.932895e+00, -5.50000e-01, -8.71360e-03, -1.08242e-04
2,6.982944e+00, -5.00000e-01, -8.31771e-03, -8.82149e-05
2,7.032996e+00, -4.50000e-01, -7.80010e-03, -9.34601e-05
2,7.083048e+00, -4.00000e-01, -7.11215e-03, -9.26256e-05
2,7.133100e+00, -3.50000e-01, -6.22535e-03, -7.97510e-05
2,7.183153e+00, -3.00000e-01, -5.21660e-03, -7.09295e-05
2,7.233201e+00, -2.50000e-01, -4.09818e-03, -7.80821e-05
2,7.283771e+00, -2.00000e-01, -3.03900e-03, -8.92878e-05
2,7.333821e+00, -1.50000e-01, -2.09153e-03, -8.52346e-05
2,7.383871e+00, -1.00000e-01, -1.31893e-03, -9.60827e-05
2,7.433921e+00, -5.00000e-02, -6.91533e-04, -8.96454e-05
2,7.484081e+00, 0.00000e+00, -2.67625e-04, -5.91278e-05
2,7.534141e+00, 5.00000e-02, -2.58684e-05, -7.00951e-05
2,7.584191e+00, 1.00000e-01, 8.51154e-05, -6.65188e-05
2,7.634241e+00, 1.50000e-01, 1.44243e-04, -7.98702e-05
2,7.684291e+00, 2.00000e-01, 1.54018e-04, -6.33001e-05
2,7.734851e+00, 2.50000e-01, 1.70231e-04, -8.40425e-05
2,7.784911e+00, 3.00000e-01, 1.86443e-04, -5.82933e-05
2,7.834961e+00, 3.50000e-01, 1.90258e-04, -8.55923e-05
2,7.885011e+00, 4.00000e-01, 1.62005e-04, -6.84261e-05
2,7.935061e+00, 4.50000e-01, 1.81437e-04, -8.58307e-05
2,7.985111e+00, 5.00000e-01, 1.79768e-04, -8.82149e-05
2,8.035171e+00, 5.50000e-01, 1.74165e-04, -8.61883e-05
2,8.085221e+00, 6.00000e-01, 1.72615e-04, -8.26120e-05
2,8.135271e+00, 6.50000e-01, 1.68681e-04, -7.09295e-05
2,8.185321e+00, 7.00000e-01, 1.57118e-04, -8.02279e-05
2,8.235381e+00, 7.50000e-01, 1.56403e-04, -6.89030e-05
2,8.285431e+00, 8.00000e-01, 1.63674e-04, -7.14064e-05
2,8.335481e+00, 8.50000e-01, 1.86324e-04, -7.29561e-05
2,8.385541e+00, 9.00000e-01, 1.82390e-04, -8.26120e-05
2,8.435591e+00, 9.50000e-01, 1.72019e-04, -7.47442e-05
2,8.485641e+00, 1.00000e+00, 1.76430e-04, -7.25985e-05
2,8.535691e+00, 1.05000e+00, 1.76430e-04, -7.53403e-05
2,8.585741e+00, 1.10000e+00, 1.72615e-04, -6.72340e-05
2,8.635801e+00, 1.15000e+00, 1.79172e-04, -7.27177e-05
2,8.685851e+00, 1.20000e+00, 1.74880e-04, -7.14064e-05
2,8.735901e+00, 1.25000e+00, 1.81556e-04, -7.77245e-05
2,8.785961e+00, 1.20000e+00, 1.89066e-04, -5.79357e-05
2,8.836011e+00, 1.15000e+00, 1.77860e-04, -7.48634e-05
2,8.886061e+00, 1.10000e+00, 1.74642e-04, -6.37770e-05
2,8.936111e+00, 1.05000e+00, 1.74522e-04, -6.90222e-05
2,8.986171e+00, 1.00000e+00, 1.75238e-04, -7.53403e-05
2,9.036221e+00, 9.50000e-01, 1.62959e-04, -7.31945e-05
2,9.086271e+00, 9.00000e-01, 1.55210e-04, -7.72476e-05
2,9.136321e+00, 8.50000e-01, 1.46866e-04, -7.85589e-05
2,9.186381e+00, 8.00000e-01, 1.54734e-04, -8.77380e-05
2,9.236431e+00, 7.50000e-01, 1.65343e-04, -1.01447e-04
2,9.286481e+00, 7.00000e-01, 1.66416e-04, -9.76324e-05
2,9.336531e+00, 6.50000e-01, 1.57952e-04, -9.40561e-05
2,9.386581e+00, 6.00000e-01, 1.52230e-04, -8.77380e-05
2,9.436641e+00, 5.50000e-01, 1.51038e-04, -9.56059e-05
2,9.486691e+00, 5.00000e-01, 1.67727e-04, -9.45330e-05
2,9.536741e+00, 4.50000e-01, 1.61409e-04, -7.66516e-05
2,9.586791e+00, 4.00000e-01, 1.69635e-04, -8.09431e-05
2,9.636851e+00, 3.50000e-01, 1.68324e-04, -7.14064e-05
2,9.686901e+00, 3.00000e-01, 1.72377e-04, -9.10759e-05
2,9.736951e+00, 2.50000e-01, 1.63555e-04, -9.48906e-05
2,9.787521e+00, 2.00000e-01, 1.80244e-04, -7.14064e-05
2,9.837571e+00, 1.50000e-01, 1.71900e-04, -7.05719e-05
2,9.887621e+00, 1.00000e-01, 1.55807e-04, -9.00030e-05
2,9.937671e+00, 5.00000e-02, 1.54495e-04, -8.03471e-05
2,9.987831e+00, -2.22045e-16, 1.17421e-04, -7.77245e-05
2,1.003789e+01, -5.00000e-02, 2.39611e-05, -9.54866e-05
2,1.008794e+01, -1.00000e-01, -1.92523e-04, -7.56979e-05
2,1.013799e+01, -1.50000e-01, -6.02007e-04, -8.72612e-05
2,1.018804e+01, -2.00000e-01, -1.21224e-03, -7.60555e-05
2,1.023861e+01, -2.50000e-01, -2.00546e-03, -9.42945e-05
2,1.028866e+01, -3.00000e-01, -2.94673e-03, -8.86917e-05
2,1.033871e+01, -3.50000e-01, -3.97325e-03, -8.45194e-05
2,1.038876e+01, -4.00000e-01, -5.03302e-03, -8.92878e-05
2,1.043882e+01, -4.50000e-01, -6.01840e-03, -7.79629e-05
2,1.048887e+01, -5.00000e-01, -6.89721e-03, -7.29561e-05
2,1.053892e+01, -5.50000e-01, -7.62153e-03, -9.10759e-05
2,1.058897e+01, -6.00000e-01, -8.19552e-03, -8.46386e-05
2,1.063902e+01, -6.50000e-01, -8.62503e-03, -8.78572e-05
2,1.068908e+01, -7.00000e-01, -8.94809e-03, -7.85589e-05
2,1.073913e+01, -7.50000e-01, -9.18138e-03, -8.86917e-05
2,1.078918e+01, -8.00000e-01, -9.34041e-03, -9.47714e-05
2,1.083923e+01, -8.50000e-01, -9.45878e-03, -9.29832e-05
2,1.088928e+01, -9.00000e-01, -9.53019e-03, -9.83477e-05
2,1.093934e+01, -9.50000e-01, -9.58073e-03, -9.88245e-05
2,1.098939e+01, -1.00000e+00, -9.60982e-03, -9.91821e-05
2,1.103944e+01, -1.05000e+00, -9.62591e-03, -1.02043e-04
2,1.108950e+01, -1.10000e+00, -9.59504e-03, -9.04799e-05
2,1.113955e+01, -1.15000e+00, -9.54342e-03, -8.58307e-05
2,1.118960e+01, -1.20000e+00, -9.49085e-03, -7.20024e-05
2,1.123965e+01, -1.25000e+00, -2.67792e-03, -7.27177e-05
3,1.228095e+01, -1.25000e+00, -9.62329e-03, -9.57489e-04
3,1.233100e+01, -1.20000e+00, -9.54306e-03, -2.83599e-04
3,1.238106e+01, -1.15000e+00, -9.55391e-03, -8.03471e-05
3,1.243111e+01, -1.10000e+00, -9.56261e-03, -6.27041e-05
3,1.248116e+01, -1.05000e+00, -9.59015e-03, -6.78301e-05
3,1.253121e+01, -1.00000e+00, -9.59051e-03, -7.10487e-05
3,1.258127e+01, -9.50000e-01, -9.59182e-03, -7.98702e-05
3,1.263132e+01, -9.00000e-01, -9.55737e-03, -7.09295e-05
3,1.268137e+01, -8.50000e-01, -9.52876e-03, -7.21216e-05
3,1.273142e+01, -8.00000e-01, -9.50289e-03, -7.27177e-05
3,1.278147e+01, -7.50000e-01, -9.40514e-03, -6.74725e-05
3,1.283153e+01, -7.00000e-01, -9.35125e-03, -8.16584e-05
3,1.288158e+01, -6.50000e-01, -9.20868e-03, -5.82933e-05
3,1.293163e+01, -6.00000e-01, -8.99971e-03, -7.20024e-05
3,1.298169e+01, -5.50000e-01, -8.73673e-03, -9.48906e-05
3,1.303173e+01, -5.00000e-01, -8.34978e-03, -8.79765e-05
3,1.308179e+01, -4.50000e-01, -7.84254e-03, -1.02043e-04
3,1.313184e+01, -4.00000e-01, -7.16317e-03, -8.86917e-05
3,1.318189e+01, -3.50000e-01, -6.30200e-03, -7.98702e-05
3,1.323194e+01, -3.00000e-01, -5.26416e-03, -7.31945e-05
3,1.328199e+01, -2.50000e-01, -4.17650e-03, -7.53403e-05
3,1.333255e+01, -2.00000e-01, -3.09479e-03, -7.83205e-05
3,1.338261e+01, -1.50000e-01, -2.15745e-03, -5.94854e-05
3,1.343266e+01, -1.00000e-01, -1.37115e-03, -6.66380e-05
3,1.348271e+01, -5.00000e-02, -7.58648e-04, -6.60419e-05
3,1.353287e+01, 0.00000e+00, -3.21627e-04, -7.84397e-05
3,1.358293e+01, 5.00000e-02, -5.26905e-05, -5.65052e-05
3,1.363298e+01, 1.00000e-01, 5.05447e-05, -6.29425e-05
3,1.368303e+01, 1.50000e-01, 1.13130e-04, -6.02007e-05
3,1.373308e+01, 2.00000e-01, 1.20521e-04, -6.72340e-05
3,1.378364e+01, 2.50000e-01, 1.28984e-04, -5.31673e-05
3,1.383370e+01, 3.00000e-01, 1.24216e-04, -5.43594e-05
3,1.388375e+01, 3.50000e-01, 1.10984e-04, -3.71933e-05
3,1.393380e+01, 4.00000e-01, 1.20878e-04, -3.80278e-05
3,1.398385e+01, 4.50000e-01, 1.26719e-04, -5.72205e-05
3,1.403391e+01, 5.00000e-01, 1.34468e-04, -5.85318e-05
3,1.408396e+01, 5.50000e-01, 1.19805e-04, -5.66244e-05
3,1.413401e+01, 6.00000e-01, 1.54018e-04, -6.16312e-05
3,1.418406e+01, 6.50000e-01, 1.48535e-04, -5.65052e-05
3,1.423412e+01, 7.00000e-01, 1.31249e-04, -7.14064e-05
3,1.428417e+01, 7.50000e-01, 1.38879e-04, -5.04255e-05
3,1.433422e+01, 8.00000e-01, 1.45435e-04, -4.19617e-05
3,1.438428e+01, 8.50000e-01, 1.26123e-04, -3.71933e-05
3,1.443433e+01, 9.00000e-01, 1.56760e-04, -4.47035e-05
3,1.448438e+01, 9.50000e-01, 1.39356e-04, -5.55515e-05
3,1.453443e+01, 1.00000e+00, 1.30057e-04, -5.05447e-05
3,1.458449e+01, 1.05000e+00, 1.47820e-04, -5.28097e-05
3,1.463454e+01, 1.10000e+00, 1.67012e-04, -5.34058e-05
3,1.468459e+01, 1.15000e+00, 1.62601e-04, -4.29153e-05
3,1.473464e+01, 1.20000e+00, 1.46627e-04, -5.63860e-05
3,1.478469e+01, 1.25000e+00, 1.35183e-04, -4.35114e-05
3,1.483475e+01, 1.20000e+00, 1.49131e-04, -6.41346e-05
3,1.488480e+01, 1.15000e+00, 1.54257e-04, -8.10623e-05
3,1.493485e+01, 1.10000e+00, 1.43528e-04, -6.47306e-05
3,1.498490e+01, 1.05000e+00, 1.53184e-04, -5.55515e-05
3,1.503496e+01, 1.00000e+00, 1.47820e-04, -6.05583e-05
3,1.508501e+01, 9.50000e-01, 1.28388e-04, -4.98295e-05
3,1.513506e+01, 9.00000e-01, 1.42336e-04, -5.32866e-05
3,1.518512e+01, 8.50000e-01, 1.56403e-04, -5.96046e-05
3,1.523517e+01, 8.00000e-01, 1.52707e-04, -5.60284e-05
3,1.528522e+01, 7.50000e-01, 1.34706e-04, -7.20024e-05
3,1.533527e+01, 7.00000e-01, 1.51038e-04, -4.64916e-05
3,1.538532e+01, 6.50000e-01, 1.56641e-04, -4.24385e-05
3,1.543538e+01, 6.00000e-01, 1.51753e-04, -4.87566e-05
3,1.548543e+01, 5.50000e-01, 1.51038e-04, -6.28233e-05
3,1.553548e+01, 5.00000e-01, 1.54734e-04, -7.36713e-05
3,1.558554e+01, 4.50000e-01, 1.38640e-04, -4.61340e-05
3,1.563559e+01, 4.00000e-01, 1.53184e-04, -6.29425e-05
3,1.568564e+01, 3.50000e-01, 1.53184e-04, -5.72205e-05
3,1.573569e+01, 3.00000e-01, 1.57118e-04, -4.66108e-05
3,1.578575e+01, 2.50000e-01, 1.76668e-04, -5.91278e-05
3,1.583631e+01, 2.00000e-01, 1.36375e-04, -5.32866e-05
3,1.588636e+01, 1.50000e-01, 1.48535e-04, -7.45058e-05
3,1.593641e+01, 1.00000e-01, 1.54614e-04, -7.40290e-05
3,1.598646e+01, 5.00000e-02, 1.48296e-04, -5.45979e-05
3,1.603663e+01, -2.22045e-16, 1.00017e-04, -7.17640e-05
3,1.608668e+01, -5.00000e-02, 9.53674e-06, -6.46114e-05
3,1.613673e+01, -1.00000e-01, -2.05755e-04, -9.17912e-05
3,1.618678e+01, -1.50000e-01, -6.37174e-04, -8.35657e-05
3,1.623684e+01, -2.00000e-01, -1.27828e-03, -8.97646e-05
3,1.628740e+01, -2.50000e-01, -2.08771e-03, -8.49962e-05
3,1.633745e+01, -3.00000e-01, -3.05450e-03, -7.05719e-05
3,1.638750e+01, -3.50000e-01, -4.09436e-03, -9.38177e-05
3,1.643755e+01, -4.00000e-01, -5.13470e-03, -9.56059e-05
3,1.648761e+01, -4.50000e-01, -6.09684e-03, -8.86917e-05
3,1.653766e+01, -5.00000e-01, -6.97267e-03, -7.78437e-05
3,1.658771e+01, -5.50000e-01, -7.68697e-03, -9.13143e-05
3,1.663776e+01, -6.00000e-01, -8.23617e-03, -6.17504e-05
3,1.668781e+01, -6.50000e-01, -8.66365e-03, -6.05583e-05
3,1.673787e+01, -7.00000e-01, -8.98099e-03, -6.55651e-05
3,1.678792e+01, -7.50000e-01, -9.20844e-03, -6.21080e-05
3,1.683797e+01, -8.00000e-01, -9.36282e-03, -6.44922e-05
3,1.688802e+01, -8.50000e-01, -9.49514e-03, -8.66652e-05
3,1.693808e+01, -9.00000e-01, -9.55999e-03, -7.47442e-05
3,1.698813e+01, -9.50000e-01, -9.61542e-03, -8.79765e-05
3,1.703818e+01, -1.00000e+00, -9.63080e-03, -7.86781e-05
3,1.708823e+01, -1.05000e+00, -9.64463e-03, -7.82013e-05
3,1.713829e+01, -1.10000e+00, -9.60612e-03, -5.43594e-05
3,1.718834e+01, -1.15000e+00, -9.57441e-03, -5.65052e-05
3,1.723839e+01, -1.20000e+00, -9.49025e-03, -6.62804e-05
3,1.728844e+01, -1.25000e+00, -2.70522e-03, -6.96182e-05
4,1.834518e+01, -1.25000e+00, -9.59885e-03, -9.45926e-04
4,1.839523e+01, -1.20000e+00, -9.52184e-03, -2.91944e-04
4,1.844528e+01, -1.15000e+00, -9.53341e-03, -7.71284e-05
4,1.849534e+01, -1.10000e+00, -9.56678e-03, -7.77245e-05
4,1.854539e+01, -1.05000e+00, -9.56345e-03, -7.85589e-05
4,1.859544e+01, -1.00000e+00, -9.57155e-03, -6.81877e-05
4,1.864549e+01, -9.50000e-01, -9.58395e-03, -8.02279e-05
4,1.869555e+01, -9.00000e-01, -9.55677e-03, -6.96182e-05
4,1.874560e+01, -8.50000e-01, -9.53317e-03, -7.29561e-05
4,1.879565e+01, -8.00000e-01, -9.48763e-03, -7.58171e-05
4,1.884570e+01, -7.50000e-01, -9.41730e-03, -7.68900e-05
4,1.889575e+01, -7.00000e-01, -9.33719e-03, -9.08375e-05
4,1.894581e+01, -6.50000e-01, -9.20272e-03, -8.65459e-05
4,1.899586e+01, -6.00000e-01, -9.01401e-03, -8.47578e-05
4,1.904592e+01, -5.50000e-01, -8.74329e-03, -7.78437e-05
4,1.909596e+01, -5.00000e-01, -8.36337e-03, -8.42810e-05
4,1.914602e+01, -4.50000e-01, -7.84719e-03, -9.59635e-05
4,1.919607e+01, -4.00000e-01, -7.19333e-03, -8.18968e-05
4,1.924612e+01, -3.50000e-01, -6.32811e-03, -9.83477e-05
4,1.929617e+01, -3.00000e-01, -5.32103e-03, -9.28640e-05
4,1.934622e+01, -2.50000e-01, -4.22966e-03, -9.08375e-05
4,1.939678e+01, -2.00000e-01, -3.17490e-03, -7.15256e-05
4,1.944684e+01, -1.50000e-01, -2.20513e-03, -8.07047e-05
4,1.949689e+01, -1.00000e-01, -1.39129e-03, -8.65459e-05
4,1.954694e+01, -5.00000e-02, -7.78317e-04, -6.24657e-05
4,1.959710e+01, 0.00000e+00, -3.26991e-04, -6.29425e-05
4,1.964715e+01, 5.00000e-02, -5.91278e-05, -4.51803e-05
4,1.969721e+01, 1.00000e-01, 8.15392e-05, -6.73532e-05
4,1.974726e+01, 1.50000e-01, 1.32084e-04, -5.85318e-05
4,1.979731e+01, 2.00000e-01, 1.41978e-04, -4.73261e-05
4,1.984787e+01, 2.50000e-01, 1.36733e-04, -5.57899e-05
4,1.989793e+01, 3.00000e-01, 1.47104e-04, -4.80413e-05
4,1.994798e+01, 3.50000e-01, 1.40786e-04, -6.69956e-05
4,1.999803e+01, 4.00000e-01, 1.38164e-04, -5.87702e-05
4,2.004808e+01, 4.50000e-01, 1.57833e-04, -4.58956e-05
4,2.009813e+01, 5.00000e-01, 1.46866e-04, -6.17504e-05
4,2.014819e+01, 5.50000e-01, 1.44839e-04, -8.45194e-05
4,2.019824e+01, 6.00000e-01, 1.32799e-04, -6.19888e-05
4,2.024829e+01, 6.50000e-01, 1.39117e-04, -5.90086e-05
4,2.029834e+01, 7.00000e-01, 1.35303e-04, -6.67572e-05
4,2.034840e+01, 7.50000e-01, 1.36495e-04, -6.13928e-05
4,2.039845e+01, 8.00000e-01, 1.52707e-04, -7.51019e-05
4,2.044850e+01, 8.50000e-01, 1.53661e-04, -6.62804e-05
4,2.049856e+01, 9.00000e-01, 1.56641e-04, -6.87838e-05
4,2.054861e+01, 9.50000e-01, 1.82509e-04, -8.15392e-05
4,2.059866e+01, 1.00000e+00, 1.66178e-04, -5.92470e-05
4,2.064871e+01, 1.05000e+00, 1.59383e-04, -6.29425e-05
4,2.069877e+01, 1.10000e+00, 1.58429e-04, -5.22137e-05
4,2.074882e+01, 1.15000e+00, 1.48177e-04, -6.87838e-05
4,2.079887e+01, 1.20000e+00, 1.46627e-04, -6.34193e-05
4,2.084892e+01, 1.25000e+00, 1.68443e-04, -6.21080e-05
4,2.089898e+01, 1.20000e+00, 1.61529e-04, -6.69956e-05
4,2.094903e+01, 1.15000e+00, 1.69158e-04, -7.36713e-05
4,2.099908e+01, 1.10000e+00, 1.58906e-04, -6.04391e-05
4,2.104913e+01, 1.05000e+00, 1.36256e-04, -5.47171e-05
4,2.109919e+01, 1.00000e+00, 1.53661e-04, -4.85182e-05
4,2.114924e+01, 9.50000e-01, 1.64032e-04, -5.67436e-05
4,2.119929e+01, 9.00000e-01, 1.45078e-04, -8.33273e-05
4,2.124934e+01, 8.50000e-01, 1.52946e-04, -6.31809e-05
4,2.129939e+01, 8.00000e-01, 1.34110e-04, -6.30617e-05
4,2.134945e+01, 7.50000e-01, 1.43528e-04, -6.69956e-05
4,2.139950e+01, 7.00000e-01, 1.47462e-04, -4.87566e-05
4,2.144955e+01, 6.50000e-01, 1.53184e-04, -4.58956e-05
4,2.149960e+01, 6.00000e-01, 1.62244e-04, -5.22137e-05
4,2.154965e+01, 5.50000e-01, 1.47104e-04, -7.64132e-05
4,2.159971e+01, 5.00000e-01, 1.54376e-04, -4.67300e-05
4,2.164976e+01, 4.50000e-01, 1.62840e-04, -6.28233e-05
4,2.169981e+01, 4.00000e-01, 1.52111e-04, -6.55651e-05
4,2.174986e+01, 3.50000e-01, 1.34230e-04, -7.43866e-05
4,2.179992e+01, 3.00000e-01, 1.44482e-04, -5.41210e-05
4,2.184997e+01, 2.50000e-01, 1.33038e-04, -8.33273e-05
