START TIME:2024-04-01 19:08:05
Vd=-0000.500000V
REPEAT,TIME(sec),GATE-VOLT(V),DRAIN-CURRENT(A),GATE-CURRENT(A)
1,8.037150e-01, -1.00000e-01, -9.78470e-04, -5.54323e-05
1,8.237680e-01, -5.00000e-02, -5.34415e-04, -5.93662e-05
1,8.439280e-01, 0.00000e+00, -2.17438e-04, -4.49419e-05
1,8.639800e-01, 5.00000e-02, -2.27690e-05, -5.25713e-05
1,8.840310e-01, 1.00000e-01, 9.83477e-05, -5.22137e-05
1,9.040830e-01, 1.50000e-01, 1.53780e-04, -3.08752e-05
1,9.241360e-01, 2.00000e-01, 1.74642e-04, -1.83582e-05
1,9.446980e-01, 2.50000e-01, 1.80602e-04, -2.07424e-05
1,9.647510e-01, 3.00000e-01, 1.81556e-04, -3.42131e-05
1,9.848020e-01, 3.50000e-01, 1.84774e-04, -4.61340e-05
1,1.004850e+00, 4.00000e-01, 1.86563e-04, -3.82662e-05
1,1.024910e+00, 4.50000e-01, 1.82271e-04, -3.32594e-05
1,1.044960e+00, 5.00000e-01, 1.89066e-04, -3.23057e-05
1,1.065010e+00, 5.50000e-01, 1.83821e-04, -3.61204e-05
1,1.085060e+00, 6.00000e-01, 1.86563e-04, -1.76430e-05
1,1.105110e+00, 6.50000e-01, 1.94550e-04, -2.67029e-05
1,1.125170e+00, 7.00000e-01, 1.91331e-04, -3.38554e-05
2,2.197685e+00, 7.00000e-01, -4.47035e-05, 3.30329e-04
2,2.217733e+00, 6.50000e-01, 1.26719e-04, 1.26839e-04
2,2.237785e+00, 6.00000e-01, 1.77979e-04, -3.69549e-06
2,2.257837e+00, 5.50000e-01, 1.82629e-04, -2.81334e-05
2,2.277889e+00, 5.00000e-01, 1.95742e-04, -3.31402e-05
2,2.297941e+00, 4.50000e-01, 1.93357e-04, -2.93255e-05
2,2.317993e+00, 4.00000e-01, 1.95861e-04, -2.90871e-05
2,2.338044e+00, 3.50000e-01, 1.81437e-04, -3.60012e-05
2,2.358096e+00, 3.00000e-01, 1.84059e-04, -3.75509e-05
2,2.378148e+00, 2.50000e-01, 1.85728e-04, -3.44515e-05
2,2.398711e+00, 2.00000e-01, 1.80721e-04, -4.05312e-05
2,2.418763e+00, 1.50000e-01, 1.80602e-04, -4.27961e-05
2,2.438814e+00, 1.00000e-01, 1.90496e-04, -4.61340e-05
2,2.458866e+00, 5.00000e-02, 2.03133e-04, -5.00679e-05
2,2.479027e+00, -1.11022e-16, 1.90139e-04, -6.09159e-05
2,2.499079e+00, -5.00000e-02, 1.51277e-04, -5.94854e-05
2,2.519130e+00, -1.00000e-01, 5.43594e-05, -6.78301e-05
2,2.539182e+00, -1.50000e-01, -1.70350e-04, -5.29289e-05
2,2.559234e+00, -2.00000e-01, -6.10709e-04, -4.45843e-05
2,2.579796e+00, -2.50000e-01, -1.25051e-03, -4.68493e-05
2,2.599848e+00, -3.00000e-01, -2.07412e-03, -4.92334e-05
2,2.619900e+00, -3.50000e-01, -3.04592e-03, -3.89814e-05
2,2.639952e+00, -4.00000e-01, -4.05848e-03, -3.06368e-05
2,2.660004e+00, -4.50000e-01, -5.04422e-03, -4.07696e-05
2,2.680056e+00, -5.00000e-01, -5.93114e-03, -4.05312e-05
2,2.700108e+00, -5.50000e-01, -6.72877e-03, -4.11272e-05
2,2.720160e+00, -6.00000e-01, -7.42865e-03, -2.65837e-05
2,2.740213e+00, -6.50000e-01, -8.00240e-03, -1.72853e-05
2,2.760265e+00, -7.00000e-01, -8.46004e-03, -2.67029e-05
2,2.780317e+00, -6.50000e-01, -8.49128e-03, -1.31130e-05
2,2.800369e+00, -6.00000e-01, -8.24344e-03, -1.51396e-05
2,2.820420e+00, -5.50000e-01, -7.84862e-03, -2.26498e-05
2,2.840473e+00, -5.00000e-01, -7.35176e-03, -2.55108e-05
2,2.860524e+00, -4.50000e-01, -6.70540e-03, -1.69277e-05
2,2.880576e+00, -4.00000e-01, -5.90396e-03, -2.58684e-05
2,2.900628e+00, -3.50000e-01, -4.97615e-03, -3.26633e-05
2,2.920679e+00, -3.00000e-01, -4.00794e-03, -2.75373e-05
2,2.940732e+00, -2.50000e-01, -3.06058e-03, -3.51667e-05
2,2.961295e+00, -2.00000e-01, -2.18225e-03, -2.62260e-05
2,2.981346e+00, -1.50000e-01, -1.50979e-03, -1.84774e-05
2,3.001398e+00, -1.00000e-01, -9.33647e-04, -2.64645e-05
2,3.021450e+00, -5.00000e-02, -5.06163e-04, -2.78950e-05
2,3.041612e+00, 0.00000e+00, -1.83225e-04, -7.74860e-06
2,3.061664e+00, 5.00000e-02, 7.62939e-06, -7.15256e-07
2,3.081716e+00, 1.00000e-01, 1.02043e-04, -1.90735e-06
2,3.101768e+00, 1.50000e-01, 1.60813e-04, -7.51019e-06
2,3.121820e+00, 2.00000e-01, 1.76787e-04, -5.48363e-06
2,3.142381e+00, 2.50000e-01, 1.84059e-04, -3.00407e-05
2,3.162433e+00, 3.00000e-01, 1.81675e-04, -3.13520e-05
2,3.182485e+00, 3.50000e-01, 1.78695e-04, -2.44379e-05
2,3.202535e+00, 4.00000e-01, 1.55807e-04, -1.93119e-05
2,3.222584e+00, 4.50000e-01, 1.69635e-04, -1.51396e-05
2,3.242645e+00, 5.00000e-01, 1.74046e-04, -1.38283e-05
2,3.262695e+00, 5.50000e-01, 1.78814e-04, -1.54972e-05
2,3.282745e+00, 6.00000e-01, 1.87993e-04, -1.00136e-05
2,3.302795e+00, 6.50000e-01, 1.87397e-04, -3.32594e-05
2,3.322845e+00, 7.00000e-01, 1.89900e-04, -3.44515e-05
3,4.364490e+00, 7.00000e-01, -8.73804e-05, 3.34501e-04
3,4.384539e+00, 6.50000e-01, 9.20296e-05, 1.26362e-04
3,4.404591e+00, 6.00000e-01, 1.56760e-04, 7.62939e-06
3,4.424643e+00, 5.50000e-01, 1.72615e-04, -3.00407e-05
3,4.444694e+00, 5.00000e-01, 1.74642e-04, -2.53916e-05
3,4.464746e+00, 4.50000e-01, 1.75118e-04, -1.21593e-05
3,4.484797e+00, 4.00000e-01, 1.87516e-04, -1.27554e-05
3,4.504849e+00, 3.50000e-01, 1.81198e-04, -2.49147e-05
3,4.524901e+00, 3.00000e-01, 1.70946e-04, -3.61204e-05
3,4.544953e+00, 2.50000e-01, 1.62721e-04, -3.08752e-05
3,4.565515e+00, 2.00000e-01, 1.73569e-04, -1.69277e-05
3,4.585567e+00, 1.50000e-01, 1.67251e-04, -1.97887e-05
3,4.605619e+00, 1.00000e-01, 1.65224e-04, -3.60012e-05
3,4.625670e+00, 5.00000e-02, 1.63078e-04, -3.46899e-05
3,4.645831e+00, -1.11022e-16, 1.69516e-04, -4.00543e-05
3,4.665883e+00, -5.00000e-02, 1.32799e-04, -4.60148e-05
3,4.685935e+00, -1.00000e-01, 3.98159e-05, -6.77109e-05
3,4.705987e+00, -1.50000e-01, -1.82629e-04, -5.23329e-05
3,4.726039e+00, -2.00000e-01, -5.97715e-04, -6.94990e-05
3,4.746602e+00, -2.50000e-01, -1.23894e-03, -7.42674e-05
3,4.766653e+00, -3.00000e-01, -2.04849e-03, -7.49826e-05
3,4.786705e+00, -3.50000e-01, -3.01075e-03, -7.70092e-05
3,4.806757e+00, -4.00000e-01, -4.03869e-03, -6.10352e-05
3,4.826809e+00, -4.50000e-01, -5.02813e-03, -7.22408e-05
3,4.846861e+00, -5.00000e-01, -5.91803e-03, -7.25985e-05
3,4.866913e+00, -5.50000e-01, -6.72936e-03, -6.91414e-05
3,4.886965e+00, -6.00000e-01, -7.41959e-03, -6.81877e-05
3,4.907019e+00, -6.50000e-01, -7.98535e-03, -8.46386e-05
3,4.927070e+00, -7.00000e-01, -8.46064e-03, -7.02143e-05
3,4.947122e+00, -6.50000e-01, -8.48782e-03, -7.74860e-05
3,4.967173e+00, -6.00000e-01, -8.25083e-03, -6.66380e-05
3,4.987225e+00, -5.50000e-01, -7.86316e-03, -5.97239e-05
3,5.007277e+00, -5.00000e-01, -7.33805e-03, -6.06775e-05
3,5.027329e+00, -4.50000e-01, -6.69527e-03, -7.62939e-05
3,5.047380e+00, -4.00000e-01, -5.90086e-03, -6.74725e-05
3,5.067432e+00, -3.50000e-01, -4.97806e-03, -5.82933e-05
3,5.087483e+00, -3.00000e-01, -3.97968e-03, -6.69956e-05
3,5.107536e+00, -2.50000e-01, -3.03495e-03, -7.65324e-05
3,5.128099e+00, -2.00000e-01, -2.19774e-03, -7.25985e-05
3,5.148151e+00, -1.50000e-01, -1.50287e-03, -8.38041e-05
3,5.168203e+00, -1.00000e-01, -9.28879e-04, -8.83341e-05
3,5.188255e+00, -5.00000e-02, -5.05090e-04, -8.05855e-05
3,5.208416e+00, 0.00000e+00, -2.05517e-04, -5.14984e-05
3,5.228467e+00, 5.00000e-02, -8.58307e-06, -5.26905e-05
3,5.248519e+00, 1.00000e-01, 9.67979e-05, -5.41210e-05
3,5.268570e+00, 1.50000e-01, 1.35899e-04, -4.83990e-05
3,5.288622e+00, 2.00000e-01, 1.59144e-04, -4.27961e-05
3,5.309184e+00, 2.50000e-01, 1.60694e-04, -5.73397e-05
3,5.329236e+00, 3.00000e-01, 1.50561e-04, -5.13792e-05
3,5.349288e+00, 3.50000e-01, 1.66655e-04, -3.30210e-05
3,5.369340e+00, 4.00000e-01, 1.72973e-04, -5.12600e-05
3,5.389390e+00, 4.50000e-01, 1.58191e-04, -4.52995e-05
3,5.409440e+00, 5.00000e-01, 1.66297e-04, -5.37634e-05
3,5.429490e+00, 5.50000e-01, 1.69277e-04, -4.51803e-05
3,5.449550e+00, 6.00000e-01, 1.94311e-04, -4.69685e-05
3,5.469600e+00, 6.50000e-01, 1.81317e-04, -4.33922e-05
3,5.489650e+00, 7.00000e-01, 1.70588e-04, -5.43594e-05
4,6.510728e+00, 7.00000e-01, -7.45058e-05, 3.14236e-04
4,6.530776e+00, 6.50000e-01, 1.03593e-04, 1.11818e-04
4,6.550828e+00, 6.00000e-01, 1.63913e-04, -6.79493e-06
4,6.570879e+00, 5.50000e-01, 1.80244e-04, -3.64780e-05
4,6.590931e+00, 5.00000e-01, 1.83344e-04, -4.63724e-05
4,6.610983e+00, 4.50000e-01, 1.78218e-04, -4.62532e-05
4,6.631036e+00, 4.00000e-01, 1.81079e-04, -5.68628e-05
4,6.651087e+00, 3.50000e-01, 1.76072e-04, -6.06775e-05
4,6.671139e+00, 3.00000e-01, 1.71661e-04, -4.73261e-05
4,6.691191e+00, 2.50000e-01, 1.80483e-04, -5.61476e-05
4,6.711754e+00, 2.00000e-01, 1.72615e-04, -5.86510e-05
4,6.731806e+00, 1.50000e-01, 1.67251e-04, -5.24521e-05
4,6.751857e+00, 1.00000e-01, 1.80483e-04, -4.68493e-05
4,6.771909e+00, 5.00000e-02, 1.85132e-04, -5.90086e-05
4,6.792070e+00, -1.11022e-16, 1.82271e-04, -6.00815e-05
4,6.812122e+00, -5.00000e-02, 1.39236e-04, -5.78165e-05
4,6.832174e+00, -1.00000e-01, 5.34058e-05, -6.86646e-05
4,6.852226e+00, -1.50000e-01, -1.57118e-04, -7.37906e-05
4,6.872277e+00, -2.00000e-01, -5.92113e-04, -6.46114e-05
4,6.892839e+00, -2.50000e-01, -1.23191e-03, -7.08103e-05
4,6.912891e+00, -3.00000e-01, -2.07627e-03, -7.33137e-05
4,6.932944e+00, -3.50000e-01, -3.02708e-03, -7.40290e-05
4,6.952995e+00, -4.00000e-01, -4.05705e-03, -5.96046e-05
4,6.973047e+00, -4.50000e-01, -5.05400e-03, -7.22408e-05
4,6.993099e+00, -5.00000e-01, -5.96201e-03, -6.86646e-05
4,7.013151e+00, -5.50000e-01, -6.75654e-03, -7.72476e-05
4,7.033203e+00, -6.00000e-01, -7.44009e-03, -8.09431e-05
4,7.053257e+00, -6.50000e-01, -8.01420e-03, -7.83205e-05
4,7.073308e+00, -7.00000e-01, -8.47745e-03, -7.99894e-05
4,7.093360e+00, -6.50000e-01, -8.49223e-03, -6.81877e-05
4,7.113412e+00, -6.00000e-01, -8.24666e-03, -5.67436e-05
4,7.133464e+00, -5.50000e-01, -7.85470e-03, -7.49826e-05
4,7.153515e+00, -5.00000e-01, -7.33876e-03, -7.46250e-05
4,7.173567e+00, -4.50000e-01, -6.69408e-03, -6.97374e-05
4,7.193619e+00, -4.00000e-01, -5.88512e-03, -6.15120e-05
4,7.213671e+00, -3.50000e-01, -4.96364e-03, -5.06639e-05
4,7.233723e+00, -3.00000e-01, -3.98111e-03, -6.72340e-05
4,7.253775e+00, -2.50000e-01, -3.02327e-03, -7.17640e-05
4,7.274338e+00, -2.00000e-01, -2.17366e-03, -6.24657e-05
4,7.294390e+00, -1.50000e-01, -1.48499e-03, -6.90222e-05
4,7.314441e+00, -1.00000e-01, -9.29117e-04, -6.77109e-05
4,7.334492e+00, -5.00000e-02, -5.09381e-04, -6.81877e-05
4,7.354653e+00, 0.00000e+00, -1.97411e-04, -4.80413e-05
4,7.374705e+00, 5.00000e-02, -1.56164e-05, -6.58035e-05
4,7.394757e+00, 1.00000e-01, 9.51290e-05, -5.45979e-05
4,7.414809e+00, 1.50000e-01, 1.36733e-04, -4.68493e-05
4,7.434861e+00, 2.00000e-01, 1.45793e-04, -4.64916e-05
4,7.455422e+00, 2.50000e-01, 1.51277e-04, -4.38690e-05
4,7.475474e+00, 3.00000e-01, 1.64866e-04, -4.97103e-05
4,7.495525e+00, 3.50000e-01, 1.61290e-04, -4.75645e-05
4,7.515578e+00, 4.00000e-01, 1.69754e-04, -3.64780e-05
4,7.535628e+00, 4.50000e-01, 1.71423e-04, -5.07832e-05
4,7.555678e+00, 5.00000e-01, 1.74284e-04, -5.26905e-05
4,7.575728e+00, 5.50000e-01, 1.82629e-04, -3.62396e-05
4,7.595788e+00, 6.00000e-01, 1.74284e-04, -4.66108e-05
4,7.615838e+00, 6.50000e-01, 1.58906e-04, -3.95775e-05
4,7.635888e+00, 7.00000e-01, 1.60694e-04, -4.68493e-05
5,8.629348e+00, 7.00000e-01, -7.33137e-05, 2.99573e-04
5,8.649396e+00, 6.50000e-01, 9.00030e-05, 8.72612e-05
5,8.669448e+00, 6.00000e-01, 1.55568e-04, -2.93255e-05
5,8.689500e+00, 5.50000e-01, 1.67131e-04, -5.38826e-05
5,8.709552e+00, 5.00000e-01, 1.65343e-04, -5.55515e-05
5,8.729603e+00, 4.50000e-01, 1.51277e-04, -6.11544e-05
5,8.749655e+00, 4.00000e-01, 1.65343e-04, -5.01871e-05
5,8.769707e+00, 3.50000e-01, 1.72138e-04, -4.86374e-05
5,8.789759e+00, 3.00000e-01, 1.76668e-04, -4.63724e-05
5,8.809811e+00, 2.50000e-01, 1.69754e-04, -5.12600e-05
5,8.830373e+00, 2.00000e-01, 1.74284e-04, -2.93255e-05
5,8.850424e+00, 1.50000e-01, 1.77026e-04, -5.87702e-05
5,8.870476e+00, 1.00000e-01, 1.82271e-04, -4.70877e-05
5,8.890527e+00, 5.00000e-02, 1.73330e-04, -5.53131e-05
5,8.910689e+00, -1.11022e-16, 1.57595e-04, -7.34329e-05
5,8.930741e+00, -5.00000e-02, 1.38044e-04, -7.09295e-05
5,8.950792e+00, -1.00000e-01, 5.50747e-05, -7.60555e-05
5,8.970844e+00, -1.50000e-01, -1.63436e-04, -8.07047e-05
5,8.990895e+00, -2.00000e-01, -5.79357e-04, -6.50883e-05
5,9.011458e+00, -2.50000e-01, -1.22690e-03, -7.86781e-05
5,9.031510e+00, -3.00000e-01, -2.04682e-03, -8.26120e-05
5,9.051562e+00, -3.50000e-01, -3.00550e-03, -9.39369e-05
5,9.071614e+00, -4.00000e-01, -4.03392e-03, -9.42945e-05
5,9.091666e+00, -4.50000e-01, -5.01430e-03, -9.32217e-05
5,9.111717e+00, -5.00000e-01, -5.89776e-03, -8.89301e-05
5,9.131770e+00, -5.50000e-01, -6.72972e-03, -9.22680e-05
5,9.151821e+00, -6.00000e-01, -7.42209e-03, -9.13143e-05
5,9.171875e+00, -6.50000e-01, -7.99692e-03, -8.59499e-05
5,9.191928e+00, -7.00000e-01, -8.45504e-03, -8.76188e-05
5,9.211979e+00, -6.50000e-01, -8.47423e-03, -7.06911e-05
5,9.232031e+00, -6.00000e-01, -8.22699e-03, -7.27177e-05
5,9.252083e+00, -5.50000e-01, -7.83777e-03, -6.17504e-05
5,9.272134e+00, -5.00000e-01, -7.32887e-03, -5.91278e-05
5,9.292186e+00, -4.50000e-01, -6.66928e-03, -6.30617e-05
5,9.312238e+00, -4.00000e-01, -5.86295e-03, -6.62804e-05
5,9.332290e+00, -3.50000e-01, -4.94671e-03, -7.47442e-05
5,9.352342e+00, -3.00000e-01, -3.96109e-03, -8.18968e-05
5,9.372394e+00, -2.50000e-01, -3.00431e-03, -6.81877e-05
5,9.392957e+00, -2.00000e-01, -2.15352e-03, -4.67300e-05
5,9.413008e+00, -1.50000e-01, -1.45757e-03, -5.31673e-05
5,9.433060e+00, -1.00000e-01, -9.01103e-04, -6.46114e-05
5,9.453112e+00, -5.00000e-02, -4.75645e-04, -7.36713e-05
5,9.473272e+00, 0.00000e+00, -1.91689e-04, -6.99759e-05
5,9.493324e+00, 5.00000e-02, -1.43051e-06, -6.86646e-05
5,9.513376e+00, 1.00000e-01, 9.77516e-05, -5.29289e-05
5,9.533428e+00, 1.50000e-01, 1.44005e-04, -5.13792e-05
5,9.553479e+00, 2.00000e-01, 1.57118e-04, -3.57628e-05
5,9.574041e+00, 2.50000e-01, 1.53661e-04, -3.82662e-05
5,9.594093e+00, 3.00000e-01, 1.55926e-04, -2.49147e-05
5,9.614145e+00, 3.50000e-01, 1.60933e-04, -2.83718e-05
5,9.634198e+00, 4.00000e-01, 1.84774e-04, -2.87294e-05
5,9.654248e+00, 4.50000e-01, 1.81437e-04, -4.80413e-05
5,9.674298e+00, 5.00000e-01, 1.75953e-04, -4.80413e-05
5,9.694348e+00, 5.50000e-01, 1.76787e-04, -5.76973e-05
5,9.714408e+00, 6.00000e-01, 1.76311e-04, -6.53267e-05
5,9.734458e+00, 6.50000e-01, 1.82390e-04, -6.44922e-05
5,9.754508e+00, 7.00000e-01, 1.78099e-04, -7.00951e-05
